obs;block;trial;theta;resp;rt;cond;delta;error;study;experiment;stimulus
10;2;38;121;131.569824386061;5.11634626813247;1;-86;10.5698243860605;Fritsche et al. (2020);Experiment 1;Orientation
10;2;39;49;41.9958570824295;3.1162347244599;2;72;-7.00414291757047;Fritsche et al. (2020);Experiment 1;Orientation
10;2;40;52;44.3053571087719;2.54955739104798;2;-3;-7.69464289122812;Fritsche et al. (2020);Experiment 1;Orientation
10;2;41;40;39.8616978556491;2.3828723775805;1;12;-0.138302144350888;Fritsche et al. (2020);Experiment 1;Orientation
10;2;42;108;105.935688149768;3.61628757056042;1;-68;-2.06431185023168;Fritsche et al. (2020);Experiment 1;Orientation
10;2;43;57;69.0689920230817;5.43294963528888;1;51;12.0689920230817;Fritsche et al. (2020);Experiment 1;Orientation
10;2;44;137;135.03028878386;3.94964187166624;1;-80;-1.96971121613967;Fritsche et al. (2020);Experiment 1;Orientation
10;2;45;140;131.289839189852;4.49963592876566;1;-3;-8.71016081014801;Fritsche et al. (2020);Experiment 1;Orientation
10;2;46;95;102.669947398654;2.41630549069123;2;45;7.66994739865379;Fritsche et al. (2020);Experiment 1;Orientation
10;2;47;60;62.0695970825189;5.29964068308618;1;35;2.0695970825189;Fritsche et al. (2020);Experiment 1;Orientation
10;2;48;2;1.26726873340468;5.6330275330015;2;58;-0.732731266595323;Fritsche et al. (2020);Experiment 1;Orientation
10;2;49;161;165.745578956308;4.06622585582318;1;21;4.74557895630849;Fritsche et al. (2020);Experiment 1;Orientation
10;2;50;96;114.71902491508;5.31632139937938;1;65;18.71902491508;Fritsche et al. (2020);Experiment 1;Orientation
10;2;51;70;74.638010912153;1.76619531845699;2;26;4.63801091215299;Fritsche et al. (2020);Experiment 1;Orientation
10;2;52;75;74.6541271205067;2.43287173757608;1;-5;-0.345872879493271;Fritsche et al. (2020);Experiment 1;Orientation
10;2;53;13;17.9287030445278;2.03287173757599;2;62;4.92870304452779;Fritsche et al. (2020);Experiment 1;Orientation
10;2;54;150;153.351581567681;2.78295868678379;2;43;3.35158156768122;Fritsche et al. (2020);Experiment 1;Orientation
10;2;55;121;133.976241573843;3.54957787119793;1;29;12.976241573843;Fritsche et al. (2020);Experiment 1;Orientation
10;2;56;177;175.023086388351;3.34953910520062;2;-56;-1.97691361164874;Fritsche et al. (2020);Experiment 1;Orientation
10;2;57;35;17.8144817200739;7.54968575770135;1;-38;-17.1855182799261;Fritsche et al. (2020);Experiment 1;Orientation
10;2;58;72;22.7329441738792;6.29963702591658;1;-37;-49.2670558261208;Fritsche et al. (2020);Experiment 1;Orientation
10;2;59;170;162.719192315864;3.96631381075258;1;82;-7.28080768413639;Fritsche et al. (2020);Experiment 1;Orientation
10;2;60;145;149.651808120666;3.33299699563531;2;25;4.65180812066558;Fritsche et al. (2020);Experiment 1;Orientation
10;2;61;117;106.446924262138;4.1995999056453;2;28;-10.5530757378618;Fritsche et al. (2020);Experiment 1;Orientation
10;2;62;36;41.0746218353422;2.63290172636698;1;81;5.07462183534217;Fritsche et al. (2020);Experiment 1;Orientation
10;2;63;141;136.031890797959;7.04974994102804;2;75;-4.96810920204143;Fritsche et al. (2020);Experiment 1;Orientation
10;2;64;5;8.86763086098061;4.94967917479607;2;-44;3.86763086098061;Fritsche et al. (2020);Experiment 1;Orientation
10;2;65;68;73.5832182423636;7.39967597477289;2;-63;5.5832182423636;Fritsche et al. (2020);Experiment 1;Orientation
10;2;66;117;129.21006600503;3.34954678525628;1;-49;12.21006600503;Fritsche et al. (2020);Experiment 1;Orientation
10;2;67;81;80.6410901101946;4.71624752455318;1;36;-0.358909889805375;Fritsche et al. (2020);Experiment 1;Orientation
10;2;68;31;26.1716614888053;2.56626151322689;1;50;-4.82833851119466;Fritsche et al. (2020);Experiment 1;Orientation
10;2;69;136;133.834602216447;3.96631161645064;1;75;-2.16539778355286;Fritsche et al. (2020);Experiment 1;Orientation
10;2;70;8;7.35123641950764;5.58305048174088;2;-52;-0.648763580492357;Fritsche et al. (2020);Experiment 1;Orientation
10;2;71;158;160.125035991466;2.89962788299272;1;30;2.12503599146618;Fritsche et al. (2020);Experiment 1;Orientation
10;2;72;133;137.600880033746;1.04953124228587;2;25;4.60088003374619;Fritsche et al. (2020);Experiment 1;Orientation
10;2;73;140;144.565038185146;7.14966600898561;1;-7;4.56503818514591;Fritsche et al. (2020);Experiment 1;Orientation
10;2;74;69;74.8016912007115;3.08295484675546;2;71;5.80169120071155;Fritsche et al. (2020);Experiment 1;Orientation
10;2;75;118;76.3917912288924;6.96635550248629;2;-49;-41.6082087711076;Fritsche et al. (2020);Experiment 1;Orientation
10;2;76;117;114.787371698428;2.53285473173764;2;1;-2.2126283015719;Fritsche et al. (2020);Experiment 1;Orientation
10;2;77;133;119.873036458813;2.79960502568247;1;-16;-13.1269635411874;Fritsche et al. (2020);Experiment 1;Orientation
10;2;78;37;26.4595769536983;3.6495978027724;1;-84;-10.5404230463017;Fritsche et al. (2020);Experiment 1;Orientation
10;2;79;54;50.4358188408433;3.26629899921591;1;-17;-3.56418115915667;Fritsche et al. (2020);Experiment 1;Orientation
10;2;80;162;162.706775552881;1.81622430152629;1;72;0.706775552881084;Fritsche et al. (2020);Experiment 1;Orientation
10;2;81;148;85.3938755065962;4.74963309445911;2;14;-62.6061244934038;Fritsche et al. (2020);Experiment 1;Orientation
10;2;82;60;72.4793771940773;2.49956534539251;1;88;12.4793771940773;Fritsche et al. (2020);Experiment 1;Orientation
10;3;1;137;123.710890594328;2.33263676442903;1;-77;-13.2891094056717;Fritsche et al. (2020);Experiment 1;Orientation
10;3;2;172;160.96521319013;4.44962632869556;1;-35;-11.0347868098704;Fritsche et al. (2020);Experiment 1;Orientation
10;3;3;91;92.9075677127149;2.7495716540102;1;81;1.90756771271494;Fritsche et al. (2020);Experiment 1;Orientation
10;3;4;176;179.411512643784;4.0829193722102;1;-85;3.41151264378385;Fritsche et al. (2020);Experiment 1;Orientation
10;3;5;73;61.5931959129505;3.81627221044846;1;-77;-11.4068040870495;Fritsche et al. (2020);Experiment 1;Orientation
10;3;6;39;42.9013606782483;2.96621653004104;2;34;3.90136067824825;Fritsche et al. (2020);Experiment 1;Orientation
10;3;7;157;156.058210531264;4.39964488883106;2;62;-0.941789468736403;Fritsche et al. (2020);Experiment 1;Orientation
10;3;8;52;55.0292972511689;4.53303064159581;2;-75;3.02929725116894;Fritsche et al. (2020);Experiment 1;Orientation
10;3;9;119;117.216355647547;4.96632222224252;2;-67;-1.78364435245253;Fritsche et al. (2020);Experiment 1;Orientation
10;3;10;113;109.955845280443;5.08298410411226;1;6;-3.04415471955701;Fritsche et al. (2020);Experiment 1;Orientation
10;3;11;155;163.560821316732;9.64973275233115;1;-42;8.56082131673242;Fritsche et al. (2020);Experiment 1;Orientation
10;3;12;0;7.60235688486036;1.43277006826065;1;-25;7.60235688486036;Fritsche et al. (2020);Experiment 1;Orientation
10;3;13;140;120.035722052723;4.36631490790342;2;40;-19.9642779472771;Fritsche et al. (2020);Experiment 1;Orientation
10;3;14;170;4.34211760936233;3.38300696142232;2;-30;14.3421176093623;Fritsche et al. (2020);Experiment 1;Orientation
10;3;15;94;80.9892980764263;4.33296444682537;2;76;-13.0107019235737;Fritsche et al. (2020);Experiment 1;Orientation
10;3;16;40;39.6071191960626;2.46624341023744;2;54;-0.392880803937409;Fritsche et al. (2020);Experiment 1;Orientation
10;3;17;133;127.178434415135;2.33287594332114;1;87;-5.82156558486467;Fritsche et al. (2020);Experiment 1;Orientation
10;3;18;52;44.8656673355932;3.4995847283908;1;81;-7.13433266440678;Fritsche et al. (2020);Experiment 1;Orientation
10;3;19;126;118.923225987219;3.6495868312636;1;-74;-7.07677401278083;Fritsche et al. (2020);Experiment 1;Orientation
10;3;20;125;117.336469290018;2.7162588617789;1;1;-7.66353070998248;Fritsche et al. (2020);Experiment 1;Orientation
10;3;21;47;52.4557286615098;3.94960968857367;1;78;5.45572866150981;Fritsche et al. (2020);Experiment 1;Orientation
10;3;22;128;146.513422732528;11.3831261851515;2;-81;18.5134227325282;Fritsche et al. (2020);Experiment 1;Orientation
10;3;23;82;72.8156108775519;2.3329406752232;1;46;-9.18438912244807;Fritsche et al. (2020);Experiment 1;Orientation
10;3;24;33;33.9226920981423;3.7496411402326;2;49;0.922692098142299;Fritsche et al. (2020);Experiment 1;Orientation
10;3;25;36;32.25617016461;2.43291525789436;1;-3;-3.74382983538999;Fritsche et al. (2020);Experiment 1;Orientation
10;3;26;148;149.345423223648;3.73297980693815;1;68;1.34542322364828;Fritsche et al. (2020);Experiment 1;Orientation
10;3;27;81;70.0287839327372;3.94959359702762;1;67;-10.9712160672628;Fritsche et al. (2020);Experiment 1;Orientation
10;3;28;1;9.14194992381049;3.99960429424891;2;80;8.14194992381049;Fritsche et al. (2020);Experiment 1;Orientation
10;3;29;127;109.755423605688;4.21625941035427;2;54;-17.2445763943118;Fritsche et al. (2020);Experiment 1;Orientation
10;3;30;78;73.4894799327067;3.64961974579001;2;49;-4.51052006729331;Fritsche et al. (2020);Experiment 1;Orientation
10;3;31;157;157.316756304116;3.18292101793622;1;-79;0.3167563041157;Fritsche et al. (2020);Experiment 1;Orientation
10;3;32;90;73.3394142319265;4.69956644254307;1;67;-16.6605857680735;Fritsche et al. (2020);Experiment 1;Orientation
10;3;33;81;71.5390046119145;2.832927326554;2;9;-9.46099538808548;Fritsche et al. (2020);Experiment 1;Orientation
10;3;34;64;61.5086266342118;7.39970376926203;2;17;-2.49137336578818;Fritsche et al. (2020);Experiment 1;Orientation
10;3;35;156;144.207433142007;1.81619687275406;2;88;-11.7925668579932;Fritsche et al. (2020);Experiment 1;Orientation
10;3;36;126;107.378521881333;4.19959734562644;1;30;-18.6214781186665;Fritsche et al. (2020);Experiment 1;Orientation
10;3;37;177;173.562243549089;4.89958655697592;1;-51;-3.437756450911;Fritsche et al. (2020);Experiment 1;Orientation
10;3;38;90;84.5588684079683;3.9162705647218;2;87;-5.4411315920317;Fritsche et al. (2020);Experiment 1;Orientation
10;3;39;18;25.7863073176822;2.29961032857864;2;72;7.78630731768223;Fritsche et al. (2020);Experiment 1;Orientation
10;3;40;51;58.6732845826063;4.28294753241653;1;-33;7.67328458260631;Fritsche et al. (2020);Experiment 1;Orientation
10;3;41;176;162.812408223235;4.06629643919678;2;55;-13.1875917767653;Fritsche et al. (2020);Experiment 1;Orientation
10;3;42;5;8.37264101660097;2.8329796240796;2;-9;3.37264101660097;Fritsche et al. (2020);Experiment 1;Orientation
10;3;43;124;119.911070871964;3.19953151657364;2;61;-4.08892912803584;Fritsche et al. (2020);Experiment 1;Orientation
10;3;44;79;76.2100091221715;4.29961508289898;2;45;-2.78999087782847;Fritsche et al. (2020);Experiment 1;Orientation
10;3;45;166;160.936514410518;1.83287539474577;2;-87;-5.06348558948162;Fritsche et al. (2020);Experiment 1;Orientation
10;3;46;42;44.7198048657551;2.99962916300183;1;-56;2.7198048657551;Fritsche et al. (2020);Experiment 1;Orientation
10;3;47;94;107.708634959227;2.41629817635248;2;-52;13.7086349592268;Fritsche et al. (2020);Experiment 1;Orientation
10;3;48;8;11.6094933284676;2.416210769999;2;86;3.60949332846756;Fritsche et al. (2020);Experiment 1;Orientation
10;3;49;72;67.4453770047807;2.29951780218744;1;-64;-4.55462299521929;Fritsche et al. (2020);Experiment 1;Orientation
10;3;50;34;39.894522926084;2.99958052264628;1;38;5.89452292608403;Fritsche et al. (2020);Experiment 1;Orientation
10;3;51;9;11.1409882765421;3.96626334181201;2;25;2.14098827654212;Fritsche et al. (2020);Experiment 1;Orientation
10;3;52;152;76.812306215415;8.61633511376522;1;37;-75.187693784585;Fritsche et al. (2020);Experiment 1;Orientation
10;3;53;168;153.458860911012;2.11619486131121;2;-16;-14.5411390889881;Fritsche et al. (2020);Experiment 1;Orientation
10;3;54;95;107.715039615011;15.516539366688;2;73;12.7150396150108;Fritsche et al. (2020);Experiment 1;Orientation
10;3;55;82;74.1425235331846;1.54977352977221;2;13;-7.8574764668154;Fritsche et al. (2020);Experiment 1;Orientation
10;3;56;135;127.237317993337;3.03286332608604;1;-53;-7.76268200666297;Fritsche et al. (2020);Experiment 1;Orientation
10;3;57;166;145.863450192944;1.53286094892565;2;-31;-20.1365498070556;Fritsche et al. (2020);Experiment 1;Orientation
10;3;58;26;34.4618815640452;2.59953736804482;1;-40;8.46188156404519;Fritsche et al. (2020);Experiment 1;Orientation
10;3;59;38;43.1614986241915;5.29964909457613;2;-12;5.16149862419149;Fritsche et al. (2020);Experiment 1;Orientation
10;3;60;81;66.7260590889067;0.899593505598205;1;-43;-14.2739409110933;Fritsche et al. (2020);Experiment 1;Orientation
10;3;61;7;22.4254752467343;2.18289907491908;2;74;15.4254752467343;Fritsche et al. (2020);Experiment 1;Orientation
10;3;62;100;102.307624955411;2.98287054899583;1;87;2.3076249554114;Fritsche et al. (2020);Experiment 1;Orientation
10;3;63;44;58.9701641390129;4.51621790147919;2;56;14.9701641390129;Fritsche et al. (2020);Experiment 1;Orientation
10;3;64;25;25.5386872717967;2.21617090685004;1;19;0.538687271796675;Fritsche et al. (2020);Experiment 1;Orientation
10;3;65;89;81.7536358530075;3.18292760084205;1;-64;-7.24636414699251;Fritsche et al. (2020);Experiment 1;Orientation
10;3;66;5;11.3658918126393;5.63300302996504;2;84;6.36589181263933;Fritsche et al. (2020);Experiment 1;Orientation
10;3;67;170;169.259834939607;4.59956662540162;2;15;-0.74016506039294;Fritsche et al. (2020);Experiment 1;Orientation
10;3;68;160;159.654788003509;6.43299461847482;1;10;-0.345211996490661;Fritsche et al. (2020);Experiment 1;Orientation
10;3;69;93;92.0400169231542;1.79953590517698;1;67;-0.959983076845816;Fritsche et al. (2020);Experiment 1;Orientation
10;3;70;23;15.553858300864;3.44956196251042;1;70;-7.44614169913605;Fritsche et al. (2020);Experiment 1;Orientation
10;3;71;8;26.4934747088819;2.51624533025142;2;15;18.4934747088819;Fritsche et al. (2020);Experiment 1;Orientation
10;3;72;138;136.771833423429;3.83293866378017;2;50;-1.22816657657066;Fritsche et al. (2020);Experiment 1;Orientation
10;3;73;144;135.323249225992;2.84953416802136;1;-6;-8.67675077400841;Fritsche et al. (2020);Experiment 1;Orientation
10;3;74;7;12.3642567317165;3.49958875127777;2;-43;5.36425673171645;Fritsche et al. (2020);Experiment 1;Orientation
10;3;75;11;100.83572938131;2.08293729234128;1;-4;89.8357293813102;Fritsche et al. (2020);Experiment 1;Orientation
10;3;76;146;117.862657062532;3.49958399695743;1;45;-28.1373429374682;Fritsche et al. (2020);Experiment 1;Orientation
10;3;77;5;5.91651416954852;2.1161871812551;2;-39;0.91651416954852;Fritsche et al. (2020);Experiment 1;Orientation
10;3;78;173;175.80132880901;3.43293171515779;1;12;2.80132880900999;Fritsche et al. (2020);Experiment 1;Orientation
10;3;79;27;60.8299375207283;4.49963666019949;2;-34;33.8299375207283;Fritsche et al. (2020);Experiment 1;Orientation
10;3;80;50;52.3959977125825;8.74974134667946;1;-23;2.39599771258251;Fritsche et al. (2020);Experiment 1;Orientation
10;3;81;132;119.665020089217;3.08292120079523;1;-82;-12.3349799107832;Fritsche et al. (2020);Experiment 1;Orientation
10;3;82;145;122.960347553523;4.18290273208822;1;-13;-22.0396524464775;Fritsche et al. (2020);Experiment 1;Orientation
10;4;1;83;83.9636412011427;2.93259872986482;2;62;0.963641201142693;Fritsche et al. (2020);Experiment 1;Orientation
10;4;2;104;124.018486310551;5.19962660298324;2;-21;20.0184863105509;Fritsche et al. (2020);Experiment 1;Orientation
10;4;3;169;162.823847992193;3.76625712462328;2;-65;-6.17615200780733;Fritsche et al. (2020);Experiment 1;Orientation
10;4;4;30;38.1513918299392;2.24959816848968;2;-41;8.1513918299392;Fritsche et al. (2020);Experiment 1;Orientation
10;4;5;76;47.1116077942033;8.89974893530643;1;-46;-28.8883922057967;Fritsche et al. (2020);Experiment 1;Orientation
10;4;6;103;98.4329429484401;1.48289413774;2;-27;-4.5670570515599;Fritsche et al. (2020);Experiment 1;Orientation
10;4;7;91;91.8275281117691;3.44962706012939;2;12;0.827528111769084;Fritsche et al. (2020);Experiment 1;Orientation
10;4;8;61;60.92861434725;2.66623536446468;1;30;-0.0713856527499743;Fritsche et al. (2020);Experiment 1;Orientation
10;4;9;97;102.376325029586;3.09956900256202;1;-36;5.37632502958579;Fritsche et al. (2020);Experiment 1;Orientation
10;4;10;61;52.6347452740239;1.83286588610463;2;36;-8.36525472597606;Fritsche et al. (2020);Experiment 1;Orientation
10;4;11;66;60.01831481737;3.34957677404691;1;-5;-5.98168518263001;Fritsche et al. (2020);Experiment 1;Orientation
10;4;12;114;116.725320835519;4.64962669441229;1;-48;2.72532083551857;Fritsche et al. (2020);Experiment 1;Orientation
10;4;13;68;66.3365944931418;3.56628967343295;1;46;-1.66340550685815;Fritsche et al. (2020);Experiment 1;Orientation
10;4;14;179;83.6201170338103;0.782881520505271;2;69;84.6201170338103;Fritsche et al. (2020);Experiment 1;Orientation
10;4;15;4;4.41213253431309;2.73305989895243;1;-5;0.412132534313088;Fritsche et al. (2020);Experiment 1;Orientation
10;4;16;143;153.915500264945;2.38287749761821;2;41;10.9155002649449;Fritsche et al. (2020);Experiment 1;Orientation
10;4;17;87;91.562161220637;29.1169859070969;2;56;4.56216122063697;Fritsche et al. (2020);Experiment 1;Orientation
10;4;18;12;17.3356748023134;1.99954724240251;2;75;5.33567480231342;Fritsche et al. (2020);Experiment 1;Orientation
10;4;19;106;108.823584278036;1.79957137972178;1;86;2.82358427803629;Fritsche et al. (2020);Experiment 1;Orientation
10;4;20;64;72.2961875391617;2.64963035158235;1;42;8.29618753916165;Fritsche et al. (2020);Experiment 1;Orientation
10;4;21;110;109.857268895389;2.84960328852685;1;-46;-0.142731104611258;Fritsche et al. (2020);Experiment 1;Orientation
10;4;22;72;69.3448195293483;8.13306575042316;1;38;-2.65518047065173;Fritsche et al. (2020);Experiment 1;Orientation
10;4;23;130;134.241860284029;3.73291324645106;1;-58;4.24186028402869;Fritsche et al. (2020);Experiment 1;Orientation
10;4;24;63;62.0140269722149;2.26624085021831;2;67;-0.985973027785121;Fritsche et al. (2020);Experiment 1;Orientation
10;4;25;160;155.08844693872;3.36627650762239;1;83;-4.91155306127979;Fritsche et al. (2020);Experiment 1;Orientation
10;4;26;147;146.746675018181;2.84969069488034;2;13;-0.253324981818707;Fritsche et al. (2020);Experiment 1;Orientation
10;4;27;169;158.996687411469;2.84958024835851;2;-22;-10.0033125885307;Fritsche et al. (2020);Experiment 1;Orientation
10;4;28;137;134.161386513416;2.11623472445899;1;32;-2.83861348658368;Fritsche et al. (2020);Experiment 1;Orientation
10;4;29;86;81.6060390586002;3.98293857235058;2;51;-4.39396094139983;Fritsche et al. (2020);Experiment 1;Orientation
10;4;30;70;75.909497119305;6.18293710948274;1;16;5.90949711930502;Fritsche et al. (2020);Experiment 1;Orientation
10;4;31;154;148.962548112078;2.9662362787567;2;-84;-5.0374518879218;Fritsche et al. (2020);Experiment 1;Orientation
10;4;32;68;73.8314675979392;4.64957878549103;1;86;5.83146759793915;Fritsche et al. (2020);Experiment 1;Orientation
10;4;33;112;111.409238199795;2.91630969643666;2;-44;-0.590761800205428;Fritsche et al. (2020);Experiment 1;Orientation
10;4;34;173;156.296448746576;3.3829575896325;1;-61;-16.7035512534245;Fritsche et al. (2020);Experiment 1;Orientation
10;4;35;27;24.9099134470645;2.36625712462319;2;-34;-2.0900865529355;Fritsche et al. (2020);Experiment 1;Orientation
10;4;36;140;138.980088584894;2.81626562754263;2;67;-1.01991141510609;Fritsche et al. (2020);Experiment 1;Orientation
10;4;37;1;4.97229111309842;2.93291617218711;2;-41;3.97229111309842;Fritsche et al. (2020);Experiment 1;Orientation
10;4;38;87;76.8703086855493;3.51624459881805;1;-86;-10.1296913144507;Fritsche et al. (2020);Experiment 1;Orientation
10;4;39;173;159.618522324199;4.59964818028402;2;-86;-13.3814776758009;Fritsche et al. (2020);Experiment 1;Orientation
10;4;40;151;144.559920220987;2.19963830592587;2;22;-6.44007977901293;Fritsche et al. (2020);Experiment 1;Orientation
10;4;41;119;109.762965356755;2.93290520067876;2;32;-9.23703464324531;Fritsche et al. (2020);Experiment 1;Orientation
10;4;42;13;13.9559932782071;2.8328896577068;1;-74;0.955993278207117;Fritsche et al. (2020);Experiment 1;Orientation
10;4;43;70;66.8066156366162;2.33291141786685;2;-57;-3.19338436338384;Fritsche et al. (2020);Experiment 1;Orientation
10;4;44;141;133.839286950207;2.86624853027479;2;-71;-7.16071304979323;Fritsche et al. (2020);Experiment 1;Orientation
10;4;45;28;33.1701343852692;3.182911875012;2;-67;5.17013438526917;Fritsche et al. (2020);Experiment 1;Orientation
10;4;46;59;59.446310731276;3.23294744098712;2;-31;0.446310731275986;Fritsche et al. (2020);Experiment 1;Orientation
10;4;47;143;144.719710036773;2.28284110878121;2;-84;1.71971003677345;Fritsche et al. (2020);Experiment 1;Orientation
10;4;48;35;38.6622241039838;2.51625191315725;1;-72;3.66222410398383;Fritsche et al. (2020);Experiment 1;Orientation
10;4;49;158;152.155914287614;3.39957723119369;1;57;-5.84408571238566;Fritsche et al. (2020);Experiment 1;Orientation
10;4;50;35;44.104671590496;2.24964168880797;1;-57;9.10467159049595;Fritsche et al. (2020);Experiment 1;Orientation
10;4;51;112;115.999333059353;5.21633145659598;2;-77;3.99933305935275;Fritsche et al. (2020);Experiment 1;Orientation
10;4;52;170;162.936332485629;2.49955583675182;1;-58;-7.06366751437125;Fritsche et al. (2020);Experiment 1;Orientation
10;4;53;111;119.26556950024;2.48288133764618;1;59;8.26556950023971;Fritsche et al. (2020);Experiment 1;Orientation
10;4;54;40;36.083097194101;1.19955309387387;1;71;-3.91690280589904;Fritsche et al. (2020);Experiment 1;Orientation
10;4;55;45;45.8281715646651;3.33289166915074;1;-5;0.828171564665055;Fritsche et al. (2020);Experiment 1;Orientation
10;4;56;173;175.27355210502;3.84964315167508;2;52;2.27355210501963;Fritsche et al. (2020);Experiment 1;Orientation
10;4;57;123;121.4485425234;3.26625145601065;1;50;-1.55145747659964;Fritsche et al. (2020);Experiment 1;Orientation
10;4;58;94;94.6715150782365;3.39960978000272;1;29;0.671515078236524;Fritsche et al. (2020);Experiment 1;Orientation
10;4;59;84;80.6213127162244;2.73296810399461;2;10;-3.37868728377563;Fritsche et al. (2020);Experiment 1;Orientation
10;4;60;100;98.2847352266166;1.6995598596377;1;-16;-1.71526477338341;Fritsche et al. (2020);Experiment 1;Orientation
10;4;61;167;159.929002588847;3.48295630962275;2;-67;-7.07099741115286;Fritsche et al. (2020);Experiment 1;Orientation
10;4;62;80;78.8994041461713;0.882929978002721;2;87;-1.10059585382874;Fritsche et al. (2020);Experiment 1;Orientation
10;4;63;47;62.1825815658101;2.71625959321318;1;33;15.1825815658101;Fritsche et al. (2020);Experiment 1;Orientation
10;4;64;88;77.1766109635496;3.81628683912641;1;-41;-10.8233890364504;Fritsche et al. (2020);Experiment 1;Orientation
10;4;65;159;166.358534623165;5.0162641646757;2;-71;7.3585346231647;Fritsche et al. (2020);Experiment 1;Orientation
10;4;66;106;107.656179112386;1.83294524668599;1;53;1.65617911238648;Fritsche et al. (2020);Experiment 1;Orientation
10;4;67;52;51.7110000352527;0.766181421212423;1;54;-0.288999964747319;Fritsche et al. (2020);Experiment 1;Orientation
10;4;68;130;126.099341593876;3.01624807312874;2;-78;-3.90065840612417;Fritsche et al. (2020);Experiment 1;Orientation
10;4;69;102;110.243568719259;4.93299772706905;2;28;8.2435687192592;Fritsche et al. (2020);Experiment 1;Orientation
10;4;70;132;129.993635518385;3.2996289801431;2;-30;-2.00636448161504;Fritsche et al. (2020);Experiment 1;Orientation
10;4;71;70;70.3404216785148;2.79961709434156;1;62;0.340421678514787;Fritsche et al. (2020);Experiment 1;Orientation
10;4;72;64;64.7381345930396;2.68288426338222;1;6;0.738134593039575;Fritsche et al. (2020);Experiment 1;Orientation
10;4;73;56;49.8690808504747;3.28289706347641;2;8;-6.13091914952528;Fritsche et al. (2020);Experiment 1;Orientation
10;4;74;120;123.175082286072;2.8328746633124;2;-64;3.17508228607187;Fritsche et al. (2020);Experiment 1;Orientation
10;4;75;72;55.669231487555;3.26626133036825;2;48;-16.330768512445;Fritsche et al. (2020);Experiment 1;Orientation
10;4;76;35;38.9431226346287;4.06629717063061;1;37;3.94312263462867;Fritsche et al. (2020);Experiment 1;Orientation
10;4;77;78;165.528772942636;0.999501162065826;1;-43;87.528772942636;Fritsche et al. (2020);Experiment 1;Orientation
10;4;78;176;166.522756421747;2.78294149808607;1;82;-9.47724357825277;Fritsche et al. (2020);Experiment 1;Orientation
10;4;79;9;6.67195967889255;1.24950747068306;1;-13;-2.32804032110745;Fritsche et al. (2020);Experiment 1;Orientation
10;4;80;64;68.3187284427503;2.03281395429713;1;-55;4.31872844275028;Fritsche et al. (2020);Experiment 1;Orientation
10;4;81;73;78.7896818202815;2.81626306752423;2;-9;5.78968182028149;Fritsche et al. (2020);Experiment 1;Orientation
10;4;82;88;88.4435163408546;5.33300833286103;2;-15;0.443516340854629;Fritsche et al. (2020);Experiment 1;Orientation
10;5;1;41;25.0948761850325;2.33253655798126;2;47;-15.9051238149675;Fritsche et al. (2020);Experiment 1;Orientation
10;5;2;38;28.9988685959004;2.59955455674117;1;3;-9.00113140409959;Fritsche et al. (2020);Experiment 1;Orientation
10;5;3;149;159.600554428159;1.98291077786234;1;69;10.6005544281589;Fritsche et al. (2020);Experiment 1;Orientation
10;5;4;83;71.3187355178614;2.03290245780045;1;66;-11.6812644821386;Fritsche et al. (2020);Experiment 1;Orientation
10;5;5;70;60.9678210594815;4.13300284710658;2;13;-9.03217894051848;Fritsche et al. (2020);Experiment 1;Orientation
10;5;6;11;17.6330527474681;1.49955181386485;2;59;6.63305274746813;Fritsche et al. (2020);Experiment 1;Orientation
10;5;7;176;169.659259029887;2.91626251894922;1;15;-6.34074097011336;Fritsche et al. (2020);Experiment 1;Orientation
10;5;8;109;89.0905785287511;3.91630274781437;2;67;-19.9094214712489;Fritsche et al. (2020);Experiment 1;Orientation
10;5;9;31;44.9942741938338;2.79964744885001;2;78;13.9942741938338;Fritsche et al. (2020);Experiment 1;Orientation
10;5;10;90;88.9066008758777;31.1169720098524;1;-59;-1.09339912412229;Fritsche et al. (2020);Experiment 1;Orientation
10;5;11;122;126.489918090027;3.46625401602978;2;-32;4.48991809002675;Fritsche et al. (2020);Experiment 1;Orientation
10;5;12;157;152.479236420697;1.38288042335353;1;-35;-4.52076357930258;Fritsche et al. (2020);Experiment 1;Orientation
10;5;13;67;67.1604080039873;1.49955803105331;1;90;0.160408003987285;Fritsche et al. (2020);Experiment 1;Orientation
10;5;14;9;15.5346632860828;1.13281816004201;2;58;6.53466328608279;Fritsche et al. (2020);Experiment 1;Orientation
10;5;15;75;73.7064007429233;1.38283251443227;1;-66;-1.29359925707672;Fritsche et al. (2020);Experiment 1;Orientation
10;5;16;21;30.3904958509586;4.94964004308167;2;54;9.39049585095864;Fritsche et al. (2020);Experiment 1;Orientation
10;5;17;61;55.0877405400048;1.7495244765214;1;-40;-5.91225945999523;Fritsche et al. (2020);Experiment 1;Orientation
10;5;18;55;55.4723239347161;0.632903554951554;1;6;0.472323934716137;Fritsche et al. (2020);Experiment 1;Orientation
10;5;19;58;53.4230066257253;2.1995073792541;1;-3;-4.57699337427474;Fritsche et al. (2020);Experiment 1;Orientation
10;5;20;84;96.6446017250212;2.28289486917402;2;-26;12.6446017250212;Fritsche et al. (2020);Experiment 1;Orientation
10;5;21;61;67.3381312060498;71.0181114010438;1;23;6.33813120604981;Fritsche et al. (2020);Experiment 1;Orientation
10;5;22;48;38.6713082868386;2.59960795141888;1;13;-9.32869171316145;Fritsche et al. (2020);Experiment 1;Orientation
