obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus
11;77;52;-25;1.57356479996815;6;56;596;Houborg et al. (2023b);Experiment 2;Orientation
11;7;21;14;0.440402399981394;6;70;597;Houborg et al. (2023b);Experiment 2;Orientation
11;145;143;-2;1.62356330011971;6;42;598;Houborg et al. (2023b);Experiment 2;Orientation
11;167;160;-7;0.740397599991411;6;-22;599;Houborg et al. (2023b);Experiment 2;Orientation
11;126;144;18;1.37364400015213;6;41;600;Houborg et al. (2023b);Experiment 2;Orientation
12;165;152;-13;1.08995890000369;1;NaN;1;Houborg et al. (2023b);Experiment 2;Orientation
12;15;27;12;1.65686650003772;1;-30;2;Houborg et al. (2023b);Experiment 2;Orientation
12;150;139;-11;2.69011319999117;1;45;3;Houborg et al. (2023b);Experiment 2;Orientation
12;140;140;0;3.00665329990443;1;10;4;Houborg et al. (2023b);Experiment 2;Orientation
12;70;81;11;2.3067876000423;1;70;5;Houborg et al. (2023b);Experiment 2;Orientation
12;27;33;6;2.05672780005261;1;43;6;Houborg et al. (2023b);Experiment 2;Orientation
12;16;14;-2;2.38759910000954;1;11;7;Houborg et al. (2023b);Experiment 2;Orientation
12;163;158;-5;1.87180339999031;1;33;8;Houborg et al. (2023b);Experiment 2;Orientation
12;168;172;4;1.8068643999286;1;-5;9;Houborg et al. (2023b);Experiment 2;Orientation
12;60;56;-4;1.44028089998756;1;-72;10;Houborg et al. (2023b);Experiment 2;Orientation
12;111;112;1;2.37216259993147;1;-51;11;Houborg et al. (2023b);Experiment 2;Orientation
12;12;25;13;1.37198539997917;1;-81;12;Houborg et al. (2023b);Experiment 2;Orientation
12;172;158;-14;1.84006639989093;1;20;13;Houborg et al. (2023b);Experiment 2;Orientation
12;156;145;-11;1.37359969993122;1;16;14;Houborg et al. (2023b);Experiment 2;Orientation
12;4;13;9;2.27344779996201;1;-28;15;Houborg et al. (2023b);Experiment 2;Orientation
12;119;123;4;1.37361159990542;1;65;16;Houborg et al. (2023b);Experiment 2;Orientation
12;81;75;-6;1.34013839997351;1;38;17;Houborg et al. (2023b);Experiment 2;Orientation
12;152;148;-4;1.4735517000081;1;-71;18;Houborg et al. (2023b);Experiment 2;Orientation
12;115;113;-2;0.823635300039314;1;37;19;Houborg et al. (2023b);Experiment 2;Orientation
12;153;159;6;1.63984930003062;1;-38;20;Houborg et al. (2023b);Experiment 2;Orientation
12;105;99;-6;1.55378419999033;1;48;21;Houborg et al. (2023b);Experiment 2;Orientation
12;58;55;-3;2.85663300007582;1;47;22;Houborg et al. (2023b);Experiment 2;Orientation
12;38;49;11;2.12350289989263;1;20;23;Houborg et al. (2023b);Experiment 2;Orientation
12;129;124;-5;1.35707409994211;1;89;24;Houborg et al. (2023b);Experiment 2;Orientation
12;140;141;1;1.92070550005883;1;-11;25;Houborg et al. (2023b);Experiment 2;Orientation
12;148;133;-15;1.07253580004908;1;-8;26;Houborg et al. (2023b);Experiment 2;Orientation
12;105;122;17;2.12343190005049;1;43;27;Houborg et al. (2023b);Experiment 2;Orientation
12;128;122;-6;2.12357729999349;1;-23;28;Houborg et al. (2023b);Experiment 2;Orientation
12;48;47;-1;1.73968899995089;1;80;29;Houborg et al. (2023b);Experiment 2;Orientation
12;54;53;-1;1.79026749997865;1;-6;30;Houborg et al. (2023b);Experiment 2;Orientation
12;31;29;-2;2.72203079995234;1;23;31;Houborg et al. (2023b);Experiment 2;Orientation
12;149;142;-7;2.05689410003833;1;62;32;Houborg et al. (2023b);Experiment 2;Orientation
12;89;90;1;2.49001589999534;1;60;33;Houborg et al. (2023b);Experiment 2;Orientation
12;61;58;-3;1.00431380001828;1;28;34;Houborg et al. (2023b);Experiment 2;Orientation
12;165;156;-9;1.37366959999781;1;76;35;Houborg et al. (2023b);Experiment 2;Orientation
12;168;164;-4;0.990426700096577;1;-3;36;Houborg et al. (2023b);Experiment 2;Orientation
12;92;91;-1;2.83744400006253;1;76;37;Houborg et al. (2023b);Experiment 2;Orientation
12;124;111;-13;1.45694089995231;1;-32;38;Houborg et al. (2023b);Experiment 2;Orientation
12;160;151;-9;1.37357349996455;1;-36;39;Houborg et al. (2023b);Experiment 2;Orientation
12;35;44;9;1.23912279994693;1;-55;40;Houborg et al. (2023b);Experiment 2;Orientation
12;45;49;4;2.31990519992542;1;-10;41;Houborg et al. (2023b);Experiment 2;Orientation
12;125;123;-2;1.92346999992151;1;-80;42;Houborg et al. (2023b);Experiment 2;Orientation
12;65;59;-6;2.13705899997149;1;60;43;Houborg et al. (2023b);Experiment 2;Orientation
12;11;25;14;2.50383549998514;1;54;44;Houborg et al. (2023b);Experiment 2;Orientation
12;130;118;-12;1.95679349999409;1;61;45;Houborg et al. (2023b);Experiment 2;Orientation
12;132;127;-5;1.59021689998917;1;-2;46;Houborg et al. (2023b);Experiment 2;Orientation
12;45;53;8;2.42081999999937;1;87;47;Houborg et al. (2023b);Experiment 2;Orientation
12;52;60;8;2.54008149995934;1;-7;48;Houborg et al. (2023b);Experiment 2;Orientation
12;72;67;-5;1.09057699993718;1;-20;49;Houborg et al. (2023b);Experiment 2;Orientation
12;1;3;2;3.00667769997381;1;71;50;Houborg et al. (2023b);Experiment 2;Orientation
12;140;128;-12;2.44004390004557;1;41;51;Houborg et al. (2023b);Experiment 2;Orientation
12;163;178;15;1.57353459997103;1;-23;52;Houborg et al. (2023b);Experiment 2;Orientation
12;2;1;-1;4.80515459994785;1;-19;53;Houborg et al. (2023b);Experiment 2;Orientation
12;15;4;-11;2.22239629994147;1;-13;54;Houborg et al. (2023b);Experiment 2;Orientation
12;50;51;1;1.55439299996942;1;-35;55;Houborg et al. (2023b);Experiment 2;Orientation
12;97;101;4;1.82339699997101;1;-47;56;Houborg et al. (2023b);Experiment 2;Orientation
12;103;102;-1;2.27347929996904;1;-6;57;Houborg et al. (2023b);Experiment 2;Orientation
12;65;70;5;1.42251840000972;1;38;58;Houborg et al. (2023b);Experiment 2;Orientation
12;110;113;3;1.22358210000675;1;-45;59;Houborg et al. (2023b);Experiment 2;Orientation
12;105;105;0;3.37067370000295;1;5;60;Houborg et al. (2023b);Experiment 2;Orientation
12;124;117;-7;1.80687259999104;1;-19;61;Houborg et al. (2023b);Experiment 2;Orientation
12;27;37;10;3.13993790000677;1;-83;62;Houborg et al. (2023b);Experiment 2;Orientation
12;131;140;9;1.79021979996469;1;76;63;Houborg et al. (2023b);Experiment 2;Orientation
12;136;135;-1;2.09009499999229;1;-5;64;Houborg et al. (2023b);Experiment 2;Orientation
12;61;57;-4;1.27354790002573;1;75;65;Houborg et al. (2023b);Experiment 2;Orientation
12;148;152;4;2.75664809998125;1;-87;66;Houborg et al. (2023b);Experiment 2;Orientation
12;79;81;2;2.57018059992697;1;69;67;Houborg et al. (2023b);Experiment 2;Orientation
12;121;124;3;1.45584509999026;1;-42;68;Houborg et al. (2023b);Experiment 2;Orientation
12;157;177;20;2.92339290003292;1;-36;69;Houborg et al. (2023b);Experiment 2;Orientation
12;179;2;3;1.67356819997076;1;-22;70;Houborg et al. (2023b);Experiment 2;Orientation
12;79;80;1;1.70706769998651;1;-80;71;Houborg et al. (2023b);Experiment 2;Orientation
12;168;159;-9;1.35694460000377;1;-89;72;Houborg et al. (2023b);Experiment 2;Orientation
12;162;164;2;1.30680249992292;1;6;73;Houborg et al. (2023b);Experiment 2;Orientation
12;25;34;9;1.19033170002513;1;-43;74;Houborg et al. (2023b);Experiment 2;Orientation
12;65;68;3;1.40696559997741;1;-40;75;Houborg et al. (2023b);Experiment 2;Orientation
12;12;21;9;1.78768850001507;1;53;76;Houborg et al. (2023b);Experiment 2;Orientation
12;146;141;-5;1.10703319997992;1;46;77;Houborg et al. (2023b);Experiment 2;Orientation
12;116;93;-23;3.10655949998181;1;30;78;Houborg et al. (2023b);Experiment 2;Orientation
12;173;0;7;1.60692789999302;1;-57;79;Houborg et al. (2023b);Experiment 2;Orientation
12;95;97;2;1.90569439996034;1;78;80;Houborg et al. (2023b);Experiment 2;Orientation
12;144;130;-14;1.72354130004533;1;-49;81;Houborg et al. (2023b);Experiment 2;Orientation
12;150;143;-7;2.32342819997575;1;-6;82;Houborg et al. (2023b);Experiment 2;Orientation
12;76;67;-9;1.73913370002992;1;74;83;Houborg et al. (2023b);Experiment 2;Orientation
12;102;98;-4;1.85672909999266;1;-26;84;Houborg et al. (2023b);Experiment 2;Orientation
12;172;163;-9;1.44026020006277;1;-70;85;Houborg et al. (2023b);Experiment 2;Orientation
12;56;57;1;0.973709600046277;1;-64;86;Houborg et al. (2023b);Experiment 2;Orientation
12;144;131;-13;2.27347780007403;1;-88;87;Houborg et al. (2023b);Experiment 2;Orientation
12;115;114;-1;1.55689440004062;1;29;88;Houborg et al. (2023b);Experiment 2;Orientation
12;18;24;6;2.47341939993203;1;-83;89;Houborg et al. (2023b);Experiment 2;Orientation
12;45;30;-15;1.14026690006722;1;-27;90;Houborg et al. (2023b);Experiment 2;Orientation
12;36;21;-15;1.84013399994001;1;9;91;Houborg et al. (2023b);Experiment 2;Orientation
12;144;146;2;2.12348009995185;1;72;92;Houborg et al. (2023b);Experiment 2;Orientation
12;148;141;-7;2.10676580003928;1;-4;93;Houborg et al. (2023b);Experiment 2;Orientation
12;105;93;-12;2.05558420007583;1;43;94;Houborg et al. (2023b);Experiment 2;Orientation
12;71;67;-4;1.44037059997208;1;34;95;Houborg et al. (2023b);Experiment 2;Orientation
12;132;124;-8;1.55685669998638;1;-61;96;Houborg et al. (2023b);Experiment 2;Orientation
12;54;52;-2;1.23779489996377;1;78;97;Houborg et al. (2023b);Experiment 2;Orientation
12;155;158;3;1.05687369999941;1;79;98;Houborg et al. (2023b);Experiment 2;Orientation
12;144;150;6;0.855933699989691;1;11;99;Houborg et al. (2023b);Experiment 2;Orientation
12;37;49;12;2.0068018999882;1;-73;100;Houborg et al. (2023b);Experiment 2;Orientation
12;44;51;7;4.57305670005735;2;-7;101;Houborg et al. (2023b);Experiment 2;Orientation
12;29;32;3;1.65688480006065;2;15;102;Houborg et al. (2023b);Experiment 2;Orientation
12;128;127;-1;1.05683630006388;2;81;103;Houborg et al. (2023b);Experiment 2;Orientation
12;87;86;-1;2.78697919996921;2;41;104;Houborg et al. (2023b);Experiment 2;Orientation
12;12;32;20;2.34037380001973;2;75;105;Houborg et al. (2023b);Experiment 2;Orientation
12;121;90;-31;4.47191959992051;2;71;106;Houborg et al. (2023b);Experiment 2;Orientation
12;127;131;4;1.40697090001777;2;-6;107;Houborg et al. (2023b);Experiment 2;Orientation
12;58;56;-2;1.50687399995513;2;69;108;Houborg et al. (2023b);Experiment 2;Orientation
12;97;88;-9;2.78754529997241;2;-39;109;Houborg et al. (2023b);Experiment 2;Orientation
12;107;109;2;1.99012090009637;2;-10;110;Houborg et al. (2023b);Experiment 2;Orientation
12;126;126;0;1.8901011000853;2;-19;111;Houborg et al. (2023b);Experiment 2;Orientation
12;30;26;-4;1.90693529997952;2;-84;112;Houborg et al. (2023b);Experiment 2;Orientation
12;116;118;2;1.64017429994419;2;-86;113;Houborg et al. (2023b);Experiment 2;Orientation
12;42;32;-10;2.80657139990944;2;74;114;Houborg et al. (2023b);Experiment 2;Orientation
12;66;69;3;2.24013679998461;2;-24;115;Houborg et al. (2023b);Experiment 2;Orientation
12;167;164;-3;0.923648199997842;2;79;116;Houborg et al. (2023b);Experiment 2;Orientation
12;170;159;-11;0.690380900050513;2;-3;117;Houborg et al. (2023b);Experiment 2;Orientation
12;103;106;3;1.15403899992816;2;67;118;Houborg et al. (2023b);Experiment 2;Orientation
12;167;170;3;2.04009979998227;2;-64;119;Houborg et al. (2023b);Experiment 2;Orientation
12;72;63;-9;1.52352180005983;2;-85;120;Houborg et al. (2023b);Experiment 2;Orientation
12;70;78;8;1.92351400002372;2;2;121;Houborg et al. (2023b);Experiment 2;Orientation
12;148;154;6;1.1236042000819;2;-78;122;Houborg et al. (2023b);Experiment 2;Orientation
12;109;102;-7;1.52370949997567;2;39;123;Houborg et al. (2023b);Experiment 2;Orientation
12;139;126;-13;1.473488299991;2;-30;124;Houborg et al. (2023b);Experiment 2;Orientation
12;143;127;-16;1.57350389997009;2;-4;125;Houborg et al. (2023b);Experiment 2;Orientation
12;116;115;-1;2.32340849994216;2;27;126;Houborg et al. (2023b);Experiment 2;Orientation
12;175;179;4;2.30424309999216;2;-59;127;Houborg et al. (2023b);Experiment 2;Orientation
12;65;67;2;2.03905030002352;2;-70;128;Houborg et al. (2023b);Experiment 2;Orientation
12;128;138;10;1.45699960005004;2;-63;129;Houborg et al. (2023b);Experiment 2;Orientation
12;69;57;-12;1.5210910999449;2;59;130;Houborg et al. (2023b);Experiment 2;Orientation
12;168;161;-7;0.937175399973057;2;81;131;Houborg et al. (2023b);Experiment 2;Orientation
12;5;14;9;4.23729730001651;2;-17;132;Houborg et al. (2023b);Experiment 2;Orientation
12;79;78;-1;1.44034610001836;2;-74;133;Houborg et al. (2023b);Experiment 2;Orientation
12;106;109;3;1.60684410005342;2;-27;134;Houborg et al. (2023b);Experiment 2;Orientation
12;166;173;7;1.90680849994533;2;-60;135;Houborg et al. (2023b);Experiment 2;Orientation
12;71;69;-2;2.99007729999721;2;-85;136;Houborg et al. (2023b);Experiment 2;Orientation
12;35;34;-1;1.990236200043;2;36;137;Houborg et al. (2023b);Experiment 2;Orientation
12;92;93;1;1.356881899992;2;-57;138;Houborg et al. (2023b);Experiment 2;Orientation
12;74;74;0;1.4235072999727;2;18;139;Houborg et al. (2023b);Experiment 2;Orientation
12;176;169;-7;1.20584139996208;2;78;140;Houborg et al. (2023b);Experiment 2;Orientation
12;26;35;9;1.3235955000855;2;-30;141;Houborg et al. (2023b);Experiment 2;Orientation
12;61;55;-6;2.39010129997041;2;-35;142;Houborg et al. (2023b);Experiment 2;Orientation
12;106;109;3;2.63991489994805;2;-45;143;Houborg et al. (2023b);Experiment 2;Orientation
12;125;124;-1;1.74021980003454;2;-19;144;Houborg et al. (2023b);Experiment 2;Orientation
12;129;134;5;2.29007079999428;2;-4;145;Houborg et al. (2023b);Experiment 2;Orientation
12;114;111;-3;1.70688989991322;2;15;146;Houborg et al. (2023b);Experiment 2;Orientation
12;42;41;-1;2.02339679992292;2;72;147;Houborg et al. (2023b);Experiment 2;Orientation
12;154;148;-6;1.80682040005922;2;68;148;Houborg et al. (2023b);Experiment 2;Orientation
12;114;104;-10;1.40679649997037;2;40;149;Houborg et al. (2023b);Experiment 2;Orientation
12;135;125;-10;2.57345930009615;2;-21;150;Houborg et al. (2023b);Experiment 2;Orientation
12;68;73;5;1.55690550000872;2;67;151;Houborg et al. (2023b);Experiment 2;Orientation
12;137;137;0;1.39017209992744;2;-69;152;Houborg et al. (2023b);Experiment 2;Orientation
12;63;74;11;1.92356070003007;2;74;153;Houborg et al. (2023b);Experiment 2;Orientation
12;84;82;-2;1.19025650003459;2;-21;154;Houborg et al. (2023b);Experiment 2;Orientation
12;92;92;0;1.64017330005299;2;-8;155;Houborg et al. (2023b);Experiment 2;Orientation
12;99;106;7;1.10447360004764;2;-7;156;Houborg et al. (2023b);Experiment 2;Orientation
12;148;132;-16;1.74015779991169;2;-49;157;Houborg et al. (2023b);Experiment 2;Orientation
12;51;38;-13;0.757130600046366;2;-83;158;Houborg et al. (2023b);Experiment 2;Orientation
12;155;152;-3;0.940295099979267;2;76;159;Houborg et al. (2023b);Experiment 2;Orientation
12;82;67;-15;1.19023639999796;2;73;160;Houborg et al. (2023b);Experiment 2;Orientation
12;56;55;-1;0.988776799989864;2;26;161;Houborg et al. (2023b);Experiment 2;Orientation
12;176;176;0;2.00676789996214;2;60;162;Houborg et al. (2023b);Experiment 2;Orientation
12;57;45;-12;1.39028699998744;2;-61;163;Houborg et al. (2023b);Experiment 2;Orientation
12;51;65;14;1.2556758999126;2;6;164;Houborg et al. (2023b);Experiment 2;Orientation
12;131;133;2;0.773704200051725;2;-80;165;Houborg et al. (2023b);Experiment 2;Orientation
12;137;128;-9;2.17339690006338;2;-6;166;Houborg et al. (2023b);Experiment 2;Orientation
12;98;87;-11;2.15415310009848;2;39;167;Houborg et al. (2023b);Experiment 2;Orientation
12;40;32;-8;1.40686230000574;2;58;168;Houborg et al. (2023b);Experiment 2;Orientation
12;100;103;3;1.95686559996102;2;-60;169;Houborg et al. (2023b);Experiment 2;Orientation
12;158;155;-3;0.78923280001618;2;-58;170;Houborg et al. (2023b);Experiment 2;Orientation
12;1;5;4;0.873622799990699;2;-23;171;Houborg et al. (2023b);Experiment 2;Orientation
12;139;134;-5;0.990298800054006;2;42;172;Houborg et al. (2023b);Experiment 2;Orientation
12;5;178;-7;0.940374800004065;2;-46;173;Houborg et al. (2023b);Experiment 2;Orientation
12;175;165;-10;1.42364119994454;2;10;174;Houborg et al. (2023b);Experiment 2;Orientation
12;31;46;15;0.672578199999407;2;-36;175;Houborg et al. (2023b);Experiment 2;Orientation
12;55;67;12;1.80573780008126;2;-24;176;Houborg et al. (2023b);Experiment 2;Orientation
12;179;179;0;2.04016640002374;2;56;177;Houborg et al. (2023b);Experiment 2;Orientation
12;0;4;4;1.72349849995226;2;-1;178;Houborg et al. (2023b);Experiment 2;Orientation
12;65;72;7;1.69031159998849;2;-65;179;Houborg et al. (2023b);Experiment 2;Orientation
12;93;101;8;2.05678250000346;2;-28;180;Houborg et al. (2023b);Experiment 2;Orientation
12;18;17;-1;1.53884310007561;2;75;181;Houborg et al. (2023b);Experiment 2;Orientation
12;78;80;2;1.80431189993396;2;-60;182;Houborg et al. (2023b);Experiment 2;Orientation
12;111;116;5;0.673561600036919;2;-33;183;Houborg et al. (2023b);Experiment 2;Orientation
12;19;13;-6;1.35704850009643;2;-88;184;Houborg et al. (2023b);Experiment 2;Orientation
12;31;22;-9;0.92363249999471;2;-12;185;Houborg et al. (2023b);Experiment 2;Orientation
12;42;47;5;1.90680509991944;2;-11;186;Houborg et al. (2023b);Experiment 2;Orientation
12;105;114;9;1.07367129996419;2;-63;187;Houborg et al. (2023b);Experiment 2;Orientation
12;8;23;15;1.25566390005406;2;-83;188;Houborg et al. (2023b);Experiment 2;Orientation
12;49;56;7;1.60694319999311;2;-41;189;Houborg et al. (2023b);Experiment 2;Orientation
12;130;140;10;1.45448549999855;2;-81;190;Houborg et al. (2023b);Experiment 2;Orientation
12;48;28;-20;1.55683519993909;2;82;191;Houborg et al. (2023b);Experiment 2;Orientation
12;41;40;-1;2.15676500007976;2;7;192;Houborg et al. (2023b);Experiment 2;Orientation
12;53;46;-7;1.040212300024;2;-12;193;Houborg et al. (2023b);Experiment 2;Orientation
12;116;129;13;1.2069341999013;2;-63;194;Houborg et al. (2023b);Experiment 2;Orientation
12;152;152;0;1.3402285000775;2;-36;195;Houborg et al. (2023b);Experiment 2;Orientation
12;128;123;-5;0.823645900003612;2;24;196;Houborg et al. (2023b);Experiment 2;Orientation
12;4;11;7;1.63899000000674;2;-56;197;Houborg et al. (2023b);Experiment 2;Orientation
12;85;82;-3;0.806978199980222;2;-81;198;Houborg et al. (2023b);Experiment 2;Orientation
12;25;37;12;2.40672439988703;2;60;199;Houborg et al. (2023b);Experiment 2;Orientation
12;158;152;-6;1.2902678999817;2;47;200;Houborg et al. (2023b);Experiment 2;Orientation
12;87;91;4;1.85710329993162;3;71;201;Houborg et al. (2023b);Experiment 2;Orientation
12;145;126;-19;1.60582900000736;3;-58;202;Houborg et al. (2023b);Experiment 2;Orientation
12;82;73;-9;1.6569623000687;3;63;203;Houborg et al. (2023b);Experiment 2;Orientation
12;132;133;1;1.44018829998095;3;-50;204;Houborg et al. (2023b);Experiment 2;Orientation
12;52;51;-1;1.29031449998729;3;80;205;Houborg et al. (2023b);Experiment 2;Orientation
12;124;124;0;1.94008970004506;3;-72;206;Houborg et al. (2023b);Experiment 2;Orientation
12;125;123;-2;0.873610899900086;3;-1;207;Houborg et al. (2023b);Experiment 2;Orientation
12;53;46;-7;1.07353589998093;3;72;208;Houborg et al. (2023b);Experiment 2;Orientation
12;101;95;-6;1.22356109996326;3;-48;209;Houborg et al. (2023b);Experiment 2;Orientation
12;112;114;2;1.50698360009119;3;-11;210;Houborg et al. (2023b);Experiment 2;Orientation
12;165;167;2;1.15701359999366;3;-53;211;Houborg et al. (2023b);Experiment 2;Orientation
12;109;104;-5;1.28772189992014;3;56;212;Houborg et al. (2023b);Experiment 2;Orientation
12;44;29;-15;2.74005189992022;3;65;213;Houborg et al. (2023b);Experiment 2;Orientation
12;25;23;-2;1.82353809999768;3;19;214;Houborg et al. (2023b);Experiment 2;Orientation
12;147;130;-17;1.73909069993533;3;58;215;Houborg et al. (2023b);Experiment 2;Orientation
12;25;18;-7;1.89019740000367;3;-58;216;Houborg et al. (2023b);Experiment 2;Orientation
12;153;148;-5;2.32345629995689;3;52;217;Houborg et al. (2023b);Experiment 2;Orientation
12;52;58;6;1.07366240001284;3;-79;218;Houborg et al. (2023b);Experiment 2;Orientation
12;78;72;-6;1.30691300006583;3;-26;219;Houborg et al. (2023b);Experiment 2;Orientation
12;43;37;-6;0.940267800004221;3;35;220;Houborg et al. (2023b);Experiment 2;Orientation
12;136;127;-9;1.22240299999248;3;87;221;Houborg et al. (2023b);Experiment 2;Orientation
12;130;129;-1;1.65388389991131;3;6;222;Houborg et al. (2023b);Experiment 2;Orientation
12;14;20;6;1.04033019999042;3;-64;223;Houborg et al. (2023b);Experiment 2;Orientation
12;68;59;-9;1.20691379997879;3;-54;224;Houborg et al. (2023b);Experiment 2;Orientation
12;14;7;-7;2.47232449997682;3;54;225;Houborg et al. (2023b);Experiment 2;Orientation
12;55;71;16;2.92332159995567;3;-41;226;Houborg et al. (2023b);Experiment 2;Orientation
12;145;155;10;2.60564500000328;3;-90;227;Houborg et al. (2023b);Experiment 2;Orientation
12;62;66;4;1.62368379998952;3;83;228;Houborg et al. (2023b);Experiment 2;Orientation
12;107;107;0;1.19021050003357;3;-45;229;Houborg et al. (2023b);Experiment 2;Orientation
12;11;19;8;2.40415539999958;3;-84;230;Houborg et al. (2023b);Experiment 2;Orientation
12;7;1;-6;1.64023160003126;3;4;231;Houborg et al. (2023b);Experiment 2;Orientation
12;4;12;8;1.94011930003762;3;3;232;Houborg et al. (2023b);Experiment 2;Orientation
12;94;91;-3;2.93997710000258;3;-90;233;Houborg et al. (2023b);Experiment 2;Orientation
12;156;145;-11;0.790351300034672;3;-62;234;Houborg et al. (2023b);Experiment 2;Orientation
12;94;91;-3;3.02336330001708;3;62;235;Houborg et al. (2023b);Experiment 2;Orientation
12;15;18;3;2.49001670000143;3;79;236;Houborg et al. (2023b);Experiment 2;Orientation
12;170;154;-16;1.17357740004081;3;25;237;Houborg et al. (2023b);Experiment 2;Orientation
12;37;53;16;1.8401968999533;3;-47;238;Houborg et al. (2023b);Experiment 2;Orientation
12;84;79;-5;1.67029680009;3;-47;239;Houborg et al. (2023b);Experiment 2;Orientation
12;39;44;5;1.8889517999487;3;45;240;Houborg et al. (2023b);Experiment 2;Orientation
12;10;17;7;1.28726090001874;3;29;241;Houborg et al. (2023b);Experiment 2;Orientation
12;89;88;-1;1.59028140001465;3;-79;242;Houborg et al. (2023b);Experiment 2;Orientation
12;134;127;-7;1.29027740005404;3;-45;243;Houborg et al. (2023b);Experiment 2;Orientation
12;145;151;6;1.42375640000682;3;-11;244;Houborg et al. (2023b);Experiment 2;Orientation
12;143;139;-4;1.04031249997206;3;2;245;Houborg et al. (2023b);Experiment 2;Orientation
12;116;108;-8;2.60667829995509;3;27;246;Houborg et al. (2023b);Experiment 2;Orientation
12;77;77;0;1.4710788000375;3;39;247;Houborg et al. (2023b);Experiment 2;Orientation
12;11;19;8;1.6734976998996;3;66;248;Houborg et al. (2023b);Experiment 2;Orientation
12;136;132;-4;2.12343360006344;3;55;249;Houborg et al. (2023b);Experiment 2;Orientation
12;165;168;3;1.85442500002682;3;-29;250;Houborg et al. (2023b);Experiment 2;Orientation
12;64;72;8;1.83989820000716;3;-79;251;Houborg et al. (2023b);Experiment 2;Orientation
12;93;90;-3;1.29027870006394;3;-29;252;Houborg et al. (2023b);Experiment 2;Orientation
12;9;21;12;2.5068208000157;3;84;253;Houborg et al. (2023b);Experiment 2;Orientation
12;31;37;6;1.19029129995033;3;-22;254;Houborg et al. (2023b);Experiment 2;Orientation
12;75;80;5;2.3375807000557;3;-44;255;Houborg et al. (2023b);Experiment 2;Orientation
12;15;12;-3;1.60685390001163;3;60;256;Houborg et al. (2023b);Experiment 2;Orientation
12;35;43;8;1.97343729995191;3;-20;257;Houborg et al. (2023b);Experiment 2;Orientation
12;106;121;15;2.44006029993761;3;-71;258;Houborg et al. (2023b);Experiment 2;Orientation
12;164;155;-9;1.42369189998135;3;-58;259;Houborg et al. (2023b);Experiment 2;Orientation
12;46;49;3;1.20689139992464;3;-62;260;Houborg et al. (2023b);Experiment 2;Orientation
12;57;63;6;2.05683010001667;3;-11;261;Houborg et al. (2023b);Experiment 2;Orientation
12;155;159;4;1.1233395000454;3;82;262;Houborg et al. (2023b);Experiment 2;Orientation
12;14;7;-7;1.07366959995124;3;-39;263;Houborg et al. (2023b);Experiment 2;Orientation
12;86;88;2;0.956697099958546;3;-72;264;Houborg et al. (2023b);Experiment 2;Orientation
12;9;8;-1;1.44027989997994;3;77;265;Houborg et al. (2023b);Experiment 2;Orientation
12;114;126;12;1.35697030008305;3;75;266;Houborg et al. (2023b);Experiment 2;Orientation
12;143;136;-7;0.840329800033942;3;-29;267;Houborg et al. (2023b);Experiment 2;Orientation
12;174;169;-5;1.6234637000598;3;-31;268;Houborg et al. (2023b);Experiment 2;Orientation
12;150;147;-3;1.19035120005719;3;24;269;Houborg et al. (2023b);Experiment 2;Orientation
12;166;160;-6;1.29020109993871;3;-16;270;Houborg et al. (2023b);Experiment 2;Orientation
12;99;99;0;1.02366269996855;3;67;271;Houborg et al. (2023b);Experiment 2;Orientation
12;130;122;-8;1.90401209995616;3;-31;272;Houborg et al. (2023b);Experiment 2;Orientation
12;158;156;-2;1.97345110005699;3;-28;273;Houborg et al. (2023b);Experiment 2;Orientation
12;167;162;-5;0.937598600052297;3;-9;274;Houborg et al. (2023b);Experiment 2;Orientation
12;166;155;-11;1.40694909996819;3;1;275;Houborg et al. (2023b);Experiment 2;Orientation
12;46;42;-4;2.22340149991214;3;-60;276;Houborg et al. (2023b);Experiment 2;Orientation
12;113;104;-9;2.15565600001719;3;-67;277;Houborg et al. (2023b);Experiment 2;Orientation
12;21;18;-3;1.27247680001892;3;-88;278;Houborg et al. (2023b);Experiment 2;Orientation
12;143;128;-15;1.37249370000791;3;58;279;Houborg et al. (2023b);Experiment 2;Orientation
12;38;58;20;1.79013219999615;3;-75;280;Houborg et al. (2023b);Experiment 2;Orientation
12;174;158;-16;2.04003869998269;3;44;281;Houborg et al. (2023b);Experiment 2;Orientation
12;155;152;-3;0.906996099976823;3;19;282;Houborg et al. (2023b);Experiment 2;Orientation
12;171;156;-15;1.973775499966;3;-16;283;Houborg et al. (2023b);Experiment 2;Orientation
12;166;151;-15;1.79019800003152;3;5;284;Houborg et al. (2023b);Experiment 2;Orientation
12;135;118;-17;2.05681700003333;3;31;285;Houborg et al. (2023b);Experiment 2;Orientation
12;35;39;4;1.62348259997088;3;-80;286;Houborg et al. (2023b);Experiment 2;Orientation
12;24;32;8;1.723553000018;3;11;287;Houborg et al. (2023b);Experiment 2;Orientation
12;164;151;-13;1.15589920000639;3;40;288;Houborg et al. (2023b);Experiment 2;Orientation
12;45;45;0;1.10587400000077;3;-61;289;Houborg et al. (2023b);Experiment 2;Orientation
12;149;144;-5;1.6233932999894;3;76;290;Houborg et al. (2023b);Experiment 2;Orientation
12;47;59;12;2.47335310000926;3;-78;291;Houborg et al. (2023b);Experiment 2;Orientation
