obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus;expnum
18;109;104;-5;3.0542698999634;3;-34;58;Houborg et al. (2023);Experiment 1;Orientation;1
18;136;127;-9;1.85414890001994;3;-27;59;Houborg et al. (2023);Experiment 1;Orientation;1
18;106;115;9;2.02105029998347;3;30;60;Houborg et al. (2023);Experiment 1;Orientation;1
18;100;119;19;2.15415610000491;4;6;61;Houborg et al. (2023);Experiment 1;Orientation;1
18;106;109;3;2.50439899996854;4;-6;62;Houborg et al. (2023);Experiment 1;Orientation;1
18;93;102;9;2.12088199995924;4;13;63;Houborg et al. (2023);Experiment 1;Orientation;1
18;15;24;9;3.63745139999082;4;78;64;Houborg et al. (2023);Experiment 1;Orientation;1
18;130;132;2;1.67124110000441;4;65;65;Houborg et al. (2023);Experiment 1;Orientation;1
18;180;179;-1;2.55421550001483;4;-50;66;Houborg et al. (2023);Experiment 1;Orientation;1
18;64;60;-4;2.05453570000827;4;-64;67;Houborg et al. (2023);Experiment 1;Orientation;1
18;175;145;-30;3.13762620004127;4;69;68;Houborg et al. (2023);Experiment 1;Orientation;1
18;63;66;3;2.13762319996022;4;-68;69;Houborg et al. (2023);Experiment 1;Orientation;1
18;160;124;-36;3.57050380000146;4;83;70;Houborg et al. (2023);Experiment 1;Orientation;1
18;82;72;-10;2.33761170000071;4;78;71;Houborg et al. (2023);Experiment 1;Orientation;1
18;75;63;-12;2.07106970000314;4;7;72;Houborg et al. (2023);Experiment 1;Orientation;1
18;40;37;-3;1.88771089998772;4;35;73;Houborg et al. (2023);Experiment 1;Orientation;1
18;23;40;17;2.75418950000312;4;17;74;Houborg et al. (2023);Experiment 1;Orientation;1
18;56;59;3;2.55421790003311;4;-33;75;Houborg et al. (2023);Experiment 1;Orientation;1
18;131;129;-2;2.43749400001252;4;-75;76;Houborg et al. (2023);Experiment 1;Orientation;1
18;141;130;-11;3.48731789999874;4;-10;77;Houborg et al. (2023);Experiment 1;Orientation;1
18;125;122;-3;2.77081980003277;4;16;78;Houborg et al. (2023);Experiment 1;Orientation;1
18;2;5;3;2.28744859999279;4;-57;79;Houborg et al. (2023);Experiment 1;Orientation;1
18;152;131;-21;3.87066700001014;4;30;80;Houborg et al. (2023);Experiment 1;Orientation;1
18;167;173;6;2.50420450000092;5;-15;81;Houborg et al. (2023);Experiment 1;Orientation;1
18;139;126;-13;1.52109149994794;5;28;82;Houborg et al. (2023);Experiment 1;Orientation;1
18;8;26;18;2.92098230001284;5;-49;83;Houborg et al. (2023);Experiment 1;Orientation;1
18;69;70;1;1.95458269998198;5;-61;84;Houborg et al. (2023);Experiment 1;Orientation;1
18;127;121;-6;3.30419280001661;5;-58;85;Houborg et al. (2023);Experiment 1;Orientation;1
18;132;121;-11;3.43730789999245;5;-5;86;Houborg et al. (2023);Experiment 1;Orientation;1
18;41;50;9;1.63764900004026;5;-89;87;Houborg et al. (2023);Experiment 1;Orientation;1
18;49;51;2;2.15414869994856;5;-8;88;Houborg et al. (2023);Experiment 1;Orientation;1
18;122;119;-3;3.6875471000094;5;-73;89;Houborg et al. (2023);Experiment 1;Orientation;1
18;86;70;-16;2.95416779996594;5;36;90;Houborg et al. (2023);Experiment 1;Orientation;1
18;113;102;-11;2.55415149999317;5;-27;91;Houborg et al. (2023);Experiment 1;Orientation;1
18;43;48;5;1.80429200001527;5;70;92;Houborg et al. (2023);Experiment 1;Orientation;1
18;32;48;16;1.83760900003836;5;11;93;Houborg et al. (2023);Experiment 1;Orientation;1
18;150;94;-56;6.65408919996116;5;62;94;Houborg et al. (2023);Experiment 1;Orientation;1
18;139;136;-3;3.08748919999925;5;11;95;Houborg et al. (2023);Experiment 1;Orientation;1
18;169;165;-4;2.00431180000305;5;-30;96;Houborg et al. (2023);Experiment 1;Orientation;1
18;20;13;-7;3.32073769997805;5;-31;97;Houborg et al. (2023);Experiment 1;Orientation;1
18;33;37;4;2.40421979996609;5;-13;98;Houborg et al. (2023);Experiment 1;Orientation;1
18;18;7;-11;2.6041464000009;5;15;99;Houborg et al. (2023);Experiment 1;Orientation;1
18;89;91;2;2.15442219999386;5;-71;100;Houborg et al. (2023);Experiment 1;Orientation;1
18;35;41;6;2.15434300003108;6;54;101;Houborg et al. (2023);Experiment 1;Orientation;1
18;162;151;-11;2.22090459999163;6;53;102;Houborg et al. (2023);Experiment 1;Orientation;1
18;18;29;11;2.35422249999829;6;-36;103;Houborg et al. (2023);Experiment 1;Orientation;1
18;8;6;-2;2.88761059998069;6;10;104;Houborg et al. (2023);Experiment 1;Orientation;1
18;101;97;-4;2.35416659998009;6;87;105;Houborg et al. (2023);Experiment 1;Orientation;1
18;140;125;-15;1.98751860001357;6;-39;106;Houborg et al. (2023);Experiment 1;Orientation;1
18;57;63;6;2.30423930002144;6;83;107;Houborg et al. (2023);Experiment 1;Orientation;1
18;33;37;4;3.05411249998724;6;24;108;Houborg et al. (2023);Experiment 1;Orientation;1
18;62;75;13;2.68758839997463;6;-29;109;Houborg et al. (2023);Experiment 1;Orientation;1
18;38;51;13;1.52119419997325;6;24;110;Houborg et al. (2023);Experiment 1;Orientation;1
18;92;86;-6;2.20416779996594;6;-54;111;Houborg et al. (2023);Experiment 1;Orientation;1
18;164;135;-29;1.98775660002138;6;-72;112;Houborg et al. (2023);Experiment 1;Orientation;1
18;114;111;-3;2.05404650000855;6;50;113;Houborg et al. (2023);Experiment 1;Orientation;1
18;19;35;16;2.12091170001077;6;-85;114;Houborg et al. (2023);Experiment 1;Orientation;1
18;71;64;-7;1.75422719999915;6;-52;115;Houborg et al. (2023);Experiment 1;Orientation;1
18;10;23;13;1.83766230003675;6;61;116;Houborg et al. (2023);Experiment 1;Orientation;1
18;91;90;-1;1.98774519999279;6;-81;117;Houborg et al. (2023);Experiment 1;Orientation;1
18;78;84;6;2.88754210004117;6;13;118;Houborg et al. (2023);Experiment 1;Orientation;1
18;180;6;6;2.20424110000022;6;78;119;Houborg et al. (2023);Experiment 1;Orientation;1
18;147;129;-18;3.80379769997671;6;33;120;Houborg et al. (2023);Experiment 1;Orientation;1
18;88;96;8;2.62082269997336;7;59;121;Houborg et al. (2023);Experiment 1;Orientation;1
18;162;164;2;3.07078369997907;7;-74;122;Houborg et al. (2023);Experiment 1;Orientation;1
18;25;36;11;1.93748779996531;7;-43;123;Houborg et al. (2023);Experiment 1;Orientation;1
18;71;73;2;1.6876744000474;7;-46;124;Houborg et al. (2023);Experiment 1;Orientation;1
18;167;167;0;1.17103919998044;7;84;125;Houborg et al. (2023);Experiment 1;Orientation;1
18;166;152;-14;1.48768630000995;7;1;126;Houborg et al. (2023);Experiment 1;Orientation;1
18;129;130;1;3.78730470000301;7;37;127;Houborg et al. (2023);Experiment 1;Orientation;1
18;112;121;9;1.8710878000129;7;17;128;Houborg et al. (2023);Experiment 1;Orientation;1
18;62;69;7;2.48765040002763;7;50;129;Houborg et al. (2023);Experiment 1;Orientation;1
18;169;161;-8;2.82086530001834;7;73;130;Houborg et al. (2023);Experiment 1;Orientation;1
18;23;25;2;2.32082749996334;7;-34;131;Houborg et al. (2023);Experiment 1;Orientation;1
18;132;57;-75;4.20410660002381;7;71;132;Houborg et al. (2023);Experiment 1;Orientation;1
18;117;111;-6;1.98771470005158;7;15;133;Houborg et al. (2023);Experiment 1;Orientation;1
18;150;128;-22;1.97105930000544;7;-33;134;Houborg et al. (2023);Experiment 1;Orientation;1
18;72;61;-11;2.87082710000686;7;78;135;Houborg et al. (2023);Experiment 1;Orientation;1
18;135;157;22;3.00402410002425;7;-63;136;Houborg et al. (2023);Experiment 1;Orientation;1
18;151;144;-7;2.03775989997666;7;-16;137;Houborg et al. (2023);Experiment 1;Orientation;1
18;59;57;-2;2.13774249999551;7;-88;138;Houborg et al. (2023);Experiment 1;Orientation;1
18;100;97;-3;2.82087260001572;7;-41;139;Houborg et al. (2023);Experiment 1;Orientation;1
18;177;166;-11;1.73757270001806;7;-77;140;Houborg et al. (2023);Experiment 1;Orientation;1
18;99;94;-5;2.85426940000616;8;78;141;Houborg et al. (2023);Experiment 1;Orientation;1
18;60;42;-18;3.67061219998868;8;39;142;Houborg et al. (2023);Experiment 1;Orientation;1
18;112;122;10;2.20410550001543;8;-52;143;Houborg et al. (2023);Experiment 1;Orientation;1
18;65;58;-7;1.68783100001747;8;47;144;Houborg et al. (2023);Experiment 1;Orientation;1
18;137;137;0;2.27098319999641;8;-72;145;Houborg et al. (2023);Experiment 1;Orientation;1
18;75;78;3;3.08744989999104;8;62;146;Houborg et al. (2023);Experiment 1;Orientation;1
18;89;88;-1;1.55437679996248;8;-14;147;Houborg et al. (2023);Experiment 1;Orientation;1
18;126;122;-4;1.95424730004743;8;-37;148;Houborg et al. (2023);Experiment 1;Orientation;1
18;176;5;9;2.05435059999581;8;-50;149;Houborg et al. (2023);Experiment 1;Orientation;1
18;59;62;3;1.83757410000544;8;-63;150;Houborg et al. (2023);Experiment 1;Orientation;1
18;151;125;-26;2.57087439997122;8;88;151;Houborg et al. (2023);Experiment 1;Orientation;1
18;134;127;-7;1.52103950001765;8;17;152;Houborg et al. (2023);Experiment 1;Orientation;1
18;172;9;17;3.60399840003811;8;-38;153;Houborg et al. (2023);Experiment 1;Orientation;1
18;6;24;18;3.68729430000531;8;-14;154;Houborg et al. (2023);Experiment 1;Orientation;1
18;65;57;-8;2.78754889999982;8;-59;155;Houborg et al. (2023);Experiment 1;Orientation;1
18;120;123;3;1.88763929996639;8;-55;156;Houborg et al. (2023);Experiment 1;Orientation;1
18;51;51;0;1.57101269997656;8;69;157;Houborg et al. (2023);Experiment 1;Orientation;1
18;42;44;2;3.53744099999312;8;9;158;Houborg et al. (2023);Experiment 1;Orientation;1
18;129;139;10;2.55420869996306;8;-87;159;Houborg et al. (2023);Experiment 1;Orientation;1
18;113;111;-2;2.70405230001779;8;16;160;Houborg et al. (2023);Experiment 1;Orientation;1
18;107;107;0;1.50422729999991;9;6;161;Houborg et al. (2023);Experiment 1;Orientation;1
18;119;113;-6;1.60452250001254;9;-12;162;Houborg et al. (2023);Experiment 1;Orientation;1
18;9;33;24;2.1874705000082;9;-70;163;Houborg et al. (2023);Experiment 1;Orientation;1
18;63;56;-7;1.53776689997176;9;-54;164;Houborg et al. (2023);Experiment 1;Orientation;1
18;82;80;-2;3.57061500003329;9;-19;165;Houborg et al. (2023);Experiment 1;Orientation;1
18;44;52;8;2.40423580002971;9;38;166;Houborg et al. (2023);Experiment 1;Orientation;1
18;129;128;-1;1.52084970002761;9;-85;167;Houborg et al. (2023);Experiment 1;Orientation;1
18;155;161;6;3.32094889995642;9;-26;168;Houborg et al. (2023);Experiment 1;Orientation;1
18;51;44;-7;2.4542352000135;9;-76;169;Houborg et al. (2023);Experiment 1;Orientation;1
18;132;124;-8;1.53776520001702;9;-81;170;Houborg et al. (2023);Experiment 1;Orientation;1
18;25;29;4;2.33752149995416;9;-73;171;Houborg et al. (2023);Experiment 1;Orientation;1
18;151;146;-5;3.12092720001237;9;54;172;Houborg et al. (2023);Experiment 1;Orientation;1
18;25;32;7;2.65421890001744;9;-54;173;Houborg et al. (2023);Experiment 1;Orientation;1
18;106;119;13;1.7876619999879;9;-81;174;Houborg et al. (2023);Experiment 1;Orientation;1
18;66;71;5;3.12049530004151;9;40;175;Houborg et al. (2023);Experiment 1;Orientation;1
18;146;141;-5;2.15428910002811;9;-80;176;Houborg et al. (2023);Experiment 1;Orientation;1
18;91;85;-6;2.53765410004416;9;55;177;Houborg et al. (2023);Experiment 1;Orientation;1
18;89;98;9;2.3209482000093;9;2;178;Houborg et al. (2023);Experiment 1;Orientation;1
18;158;42;64;3.72066529997392;9;-69;179;Houborg et al. (2023);Experiment 1;Orientation;1
18;64;66;2;1.32086249999702;9;-86;180;Houborg et al. (2023);Experiment 1;Orientation;1
18;81;96;15;2.22104650002439;10;-17;181;Houborg et al. (2023);Experiment 1;Orientation;1
18;174;171;-3;1.85432099999161;10;87;182;Houborg et al. (2023);Experiment 1;Orientation;1
18;8;0;-8;1.42104960000142;10;-14;183;Houborg et al. (2023);Experiment 1;Orientation;1
18;176;176;0;2.43775450001704;10;12;184;Houborg et al. (2023);Experiment 1;Orientation;1
18;35;44;9;1.52122990001226;10;-39;185;Houborg et al. (2023);Experiment 1;Orientation;1
18;121;117;-4;1.73767679999582;10;-86;186;Houborg et al. (2023);Experiment 1;Orientation;1
18;106;105;-1;1.73782029998256;10;15;187;Houborg et al. (2023);Experiment 1;Orientation;1
18;122;111;-11;1.3710591000272;10;-16;188;Houborg et al. (2023);Experiment 1;Orientation;1
18;65;74;9;1.50453639996704;10;57;189;Houborg et al. (2023);Experiment 1;Orientation;1
18;112;115;3;2.02087419998134;10;-47;190;Houborg et al. (2023);Experiment 1;Orientation;1
18;147;133;-14;1.55421759997262;10;-35;191;Houborg et al. (2023);Experiment 1;Orientation;1
18;4;13;9;1.65436590003083;10;-37;192;Houborg et al. (2023);Experiment 1;Orientation;1
18;16;29;13;1.62101180001628;10;-12;193;Houborg et al. (2023);Experiment 1;Orientation;1
18;176;172;-4;1.55450039997231;10;20;194;Houborg et al. (2023);Experiment 1;Orientation;1
18;118;115;-3;1.97113639995223;10;58;195;Houborg et al. (2023);Experiment 1;Orientation;1
18;42;47;5;1.85424309998052;10;76;196;Houborg et al. (2023);Experiment 1;Orientation;1
18;73;66;-7;2.05425440002;10;-31;197;Houborg et al. (2023);Experiment 1;Orientation;1
18;22;20;-2;1.20443809998687;10;51;198;Houborg et al. (2023);Experiment 1;Orientation;1
18;49;61;12;1.57096350000938;10;-27;199;Houborg et al. (2023);Experiment 1;Orientation;1
18;47;23;-24;2.38762860000134;10;2;200;Houborg et al. (2023);Experiment 1;Orientation;1
1;152;163;11;3.30428829998709;1;NaN;1;Houborg et al. (2023);Experiment 2;Orientation;2
1;58;63;5;2.36623559996951;1;-86;2;Houborg et al. (2023);Experiment 2;Orientation;2
1;124;120;-4;3.13873240002431;1;-66;3;Houborg et al. (2023);Experiment 2;Orientation;2
1;158;152;-6;1.82335950003471;1;-34;4;Houborg et al. (2023);Experiment 2;Orientation;2
1;71;16;-55;2.55534299998544;1;87;5;Houborg et al. (2023);Experiment 2;Orientation;2
1;41;25;-16;2.8226572999265;1;30;6;Houborg et al. (2023);Experiment 2;Orientation;2
1;87;69;-18;1.4530258999439;1;-46;7;Houborg et al. (2023);Experiment 2;Orientation;2
1;172;169;-3;2.25791489996482;1;-85;8;Houborg et al. (2023);Experiment 2;Orientation;2
1;55;74;19;2.12368179997429;1;-63;9;Houborg et al. (2023);Experiment 2;Orientation;2
1;2;0;-2;1.83738280006219;1;53;10;Houborg et al. (2023);Experiment 2;Orientation;2
1;106;117;11;2.42357230000198;1;76;11;Houborg et al. (2023);Experiment 2;Orientation;2
1;44;25;-19;1.58928710001055;1;62;12;Houborg et al. (2023);Experiment 2;Orientation;2
1;102;105;3;1.62378440005705;1;-58;13;Houborg et al. (2023);Experiment 2;Orientation;2
1;175;169;-6;12.0051944999723;1;-73;14;Houborg et al. (2023);Experiment 2;Orientation;2
1;114;117;3;1.42197650007438;1;61;15;Houborg et al. (2023);Experiment 2;Orientation;2
1;54;65;11;1.50607080000918;1;60;16;Houborg et al. (2023);Experiment 2;Orientation;2
1;45;37;-8;2.17252170003485;1;9;17;Houborg et al. (2023);Experiment 2;Orientation;2
1;140;141;1;1.85618410003372;1;85;18;Houborg et al. (2023);Experiment 2;Orientation;2
1;162;152;-10;1.65596440003719;1;-22;19;Houborg et al. (2023);Experiment 2;Orientation;2
1;47;72;25;1.88982490007766;1;-65;20;Houborg et al. (2023);Experiment 2;Orientation;2
1;12;17;5;2.43929180002306;2;35;21;Houborg et al. (2023);Experiment 2;Orientation;2
1;75;67;-8;2.29101470008027;2;-63;22;Houborg et al. (2023);Experiment 2;Orientation;2
1;153;150;-3;2.03819180000573;2;-78;23;Houborg et al. (2023);Experiment 2;Orientation;2
1;23;17;-6;1.63939529994968;2;-50;24;Houborg et al. (2023);Experiment 2;Orientation;2
1;171;171;0;3.19020930002443;2;32;25;Houborg et al. (2023);Experiment 2;Orientation;2
1;90;25;-65;2.94035499996971;2;81;26;Houborg et al. (2023);Experiment 2;Orientation;2
1;176;178;2;2.99013599997852;2;-86;27;Houborg et al. (2023);Experiment 2;Orientation;2
1;158;155;-3;2.54053369991016;2;18;28;Houborg et al. (2023);Experiment 2;Orientation;2
1;110;110;0;1.57255839998834;2;48;29;Houborg et al. (2023);Experiment 2;Orientation;2
1;129;125;-4;1.58898659993429;2;-19;30;Houborg et al. (2023);Experiment 2;Orientation;2
1;16;8;-8;2.28956699999981;2;-67;31;Houborg et al. (2023);Experiment 2;Orientation;2
1;148;158;10;2.02247719990555;2;48;32;Houborg et al. (2023);Experiment 2;Orientation;2
1;75;70;-5;1.67298979999032;2;73;33;Houborg et al. (2023);Experiment 2;Orientation;2
1;149;151;2;1.88990439998452;2;-74;34;Houborg et al. (2023);Experiment 2;Orientation;2
1;149;158;9;1.94022560003214;2;0;35;Houborg et al. (2023);Experiment 2;Orientation;2
1;129;148;19;1.55712969996966;2;20;36;Houborg et al. (2023);Experiment 2;Orientation;2
1;109;109;0;1.84012129995972;2;20;37;Houborg et al. (2023);Experiment 2;Orientation;2
1;173;163;-10;1.55640470003709;2;-64;38;Houborg et al. (2023);Experiment 2;Orientation;2
1;112;123;11;1.74041450000368;2;61;39;Houborg et al. (2023);Experiment 2;Orientation;2
1;154;155;1;2.18939860002138;2;-42;40;Houborg et al. (2023);Experiment 2;Orientation;2
1;176;152;-24;1.4575834000716;3;-22;41;Houborg et al. (2023);Experiment 2;Orientation;2
1;106;111;5;2.98979330004659;3;70;42;Houborg et al. (2023);Experiment 2;Orientation;2
1;26;19;-7;1.34027029993013;3;80;43;Houborg et al. (2023);Experiment 2;Orientation;2
1;72;67;-5;2.03907670010813;3;-46;44;Houborg et al. (2023);Experiment 2;Orientation;2
1;171;15;24;1.57401219999883;3;81;45;Houborg et al. (2023);Experiment 2;Orientation;2
1;23;7;-16;1.13738890003879;3;-32;46;Houborg et al. (2023);Experiment 2;Orientation;2
1;43;23;-20;1.75741239998024;3;-20;47;Houborg et al. (2023);Experiment 2;Orientation;2
1;10;12;2;2.42418070009444;3;33;48;Houborg et al. (2023);Experiment 2;Orientation;2
1;136;152;16;1.93835259997286;3;54;49;Houborg et al. (2023);Experiment 2;Orientation;2
1;116;116;0;1.68925809999928;3;20;50;Houborg et al. (2023);Experiment 2;Orientation;2
1;18;26;8;1.63886189996265;3;-82;51;Houborg et al. (2023);Experiment 2;Orientation;2
1;77;76;-1;1.555645299959;3;-59;52;Houborg et al. (2023);Experiment 2;Orientation;2
1;127;111;-16;2.65679549996275;3;-50;53;Houborg et al. (2023);Experiment 2;Orientation;2
1;137;132;-5;1.8724363000365;3;-10;54;Houborg et al. (2023);Experiment 2;Orientation;2
1;34;36;2;1.08748170000035;3;-77;55;Houborg et al. (2023);Experiment 2;Orientation;2
1;42;33;-9;1.35572790005244;3;-8;56;Houborg et al. (2023);Experiment 2;Orientation;2
1;34;29;-5;1.47332349990029;3;8;57;Houborg et al. (2023);Experiment 2;Orientation;2
1;66;75;9;3.39007680001669;3;-32;58;Houborg et al. (2023);Experiment 2;Orientation;2
1;121;117;-4;1.15453279996291;3;-55;59;Houborg et al. (2023);Experiment 2;Orientation;2
1;161;167;6;1.08993529994041;3;-40;60;Houborg et al. (2023);Experiment 2;Orientation;2
1;56;27;-29;1.69011249998584;4;-75;61;Houborg et al. (2023);Experiment 2;Orientation;2
1;31;12;-19;1.65254130004905;4;25;62;Houborg et al. (2023);Experiment 2;Orientation;2
1;48;50;2;1.67284759995528;4;-17;63;Houborg et al. (2023);Experiment 2;Orientation;2
1;103;109;6;2.00698259996716;4;-55;64;Houborg et al. (2023);Experiment 2;Orientation;2
1;55;69;14;1.83946559997275;4;48;65;Houborg et al. (2023);Experiment 2;Orientation;2
1;25;14;-11;1.78997689997777;4;30;66;Houborg et al. (2023);Experiment 2;Orientation;2
1;164;171;7;1.94142889999785;4;41;67;Houborg et al. (2023);Experiment 2;Orientation;2
1;105;108;3;2.55736029997934;4;59;68;Houborg et al. (2023);Experiment 2;Orientation;2
1;9;13;4;2.2217220000457;4;-84;69;Houborg et al. (2023);Experiment 2;Orientation;2
1;151;164;13;1.22213330003433;4;38;70;Houborg et al. (2023);Experiment 2;Orientation;2
1;165;160;-5;2.62289650004823;4;-14;71;Houborg et al. (2023);Experiment 2;Orientation;2
1;131;124;-7;1.93977309996262;4;34;72;Houborg et al. (2023);Experiment 2;Orientation;2
1;129;141;12;1.33983710000757;4;2;73;Houborg et al. (2023);Experiment 2;Orientation;2
1;172;174;2;4.17487160000019;4;-43;74;Houborg et al. (2023);Experiment 2;Orientation;2
1;154;150;-4;1.48779270006344;4;18;75;Houborg et al. (2023);Experiment 2;Orientation;2
1;163;163;0;1.52290269988589;4;-9;76;Houborg et al. (2023);Experiment 2;Orientation;2
1;13;18;5;1.53895820002072;4;-30;77;Houborg et al. (2023);Experiment 2;Orientation;2
1;3;18;15;1.55533749994356;4;10;78;Houborg et al. (2023);Experiment 2;Orientation;2
1;55;25;-30;1.38979100005236;4;-52;79;Houborg et al. (2023);Experiment 2;Orientation;2
1;46;52;6;3.92316760006361;4;9;80;Houborg et al. (2023);Experiment 2;Orientation;2
1;12;15;3;1.59069129999261;5;34;81;Houborg et al. (2023);Experiment 2;Orientation;2
1;144;159;15;1.09086120000575;5;48;82;Houborg et al. (2023);Experiment 2;Orientation;2
1;135;140;5;1.32316849997733;5;9;83;Houborg et al. (2023);Experiment 2;Orientation;2
1;48;24;-24;1.58975249994546;5;87;84;Houborg et al. (2023);Experiment 2;Orientation;2
1;128;147;19;1.25734050001483;5;-80;85;Houborg et al. (2023);Experiment 2;Orientation;2
1;160;165;5;1.85597549995873;5;-32;86;Houborg et al. (2023);Experiment 2;Orientation;2
1;146;148;2;1.80765720002819;5;14;87;Houborg et al. (2023);Experiment 2;Orientation;2
1;148;176;28;1.63805780000985;5;-2;88;Houborg et al. (2023);Experiment 2;Orientation;2
1;123;128;5;1.18826040008571;5;25;89;Houborg et al. (2023);Experiment 2;Orientation;2
1;18;163;-35;1.7905965000391;5;-75;90;Houborg et al. (2023);Experiment 2;Orientation;2
1;141;158;17;1.189955299953;5;57;91;Houborg et al. (2023);Experiment 2;Orientation;2
1;25;17;-8;1.53181010007393;5;-64;92;Houborg et al. (2023);Experiment 2;Orientation;2
1;121;124;3;2.2214999999851;5;84;93;Houborg et al. (2023);Experiment 2;Orientation;2
1;174;170;-4;2.55530499992892;5;-53;94;Houborg et al. (2023);Experiment 2;Orientation;2
1;24;20;-4;2.02127679996192;5;-30;95;Houborg et al. (2023);Experiment 2;Orientation;2
1;114;118;4;3.60502340004314;5;-90;96;Houborg et al. (2023);Experiment 2;Orientation;2
1;130;119;-11;1.65609749988653;5;-16;97;Houborg et al. (2023);Experiment 2;Orientation;2
1;65;62;-3;1.77009490004275;5;65;98;Houborg et al. (2023);Experiment 2;Orientation;2
1;75;72;-3;2.02160620002542;5;-10;99;Houborg et al. (2023);Experiment 2;Orientation;2
1;172;173;1;1.80715220002457;5;83;100;Houborg et al. (2023);Experiment 2;Orientation;2
1;62;17;-45;3.69013130001258;6;-70;101;Houborg et al. (2023);Experiment 2;Orientation;2
1;123;118;-5;1.82411829999182;6;-61;102;Houborg et al. (2023);Experiment 2;Orientation;2
1;19;11;-8;1.47309490002226;6;-76;103;Houborg et al. (2023);Experiment 2;Orientation;2
1;143;170;27;3.05698239989579;6;56;104;Houborg et al. (2023);Experiment 2;Orientation;2
1;48;20;-28;1.59059989999514;6;-85;105;Houborg et al. (2023);Experiment 2;Orientation;2
1;95;104;9;2.48950989998411;6;-47;106;Houborg et al. (2023);Experiment 2;Orientation;2
1;28;16;-12;3.03891710005701;6;67;107;Houborg et al. (2023);Experiment 2;Orientation;2
1;113;112;-1;2.00649059994612;6;-85;108;Houborg et al. (2023);Experiment 2;Orientation;2
1;17;11;-6;2.35426120006014;6;-84;109;Houborg et al. (2023);Experiment 2;Orientation;2
1;17;16;-1;2.17373679997399;6;0;110;Houborg et al. (2023);Experiment 2;Orientation;2
1;153;151;-2;1.63952379999682;6;44;111;Houborg et al. (2023);Experiment 2;Orientation;2
1;49;110;61;3.50483480002731;6;-76;112;Houborg et al. (2023);Experiment 2;Orientation;2
1;151;156;5;1.68878299999051;6;78;113;Houborg et al. (2023);Experiment 2;Orientation;2
1;27;19;-8;1.88873949996196;6;-56;114;Houborg et al. (2023);Experiment 2;Orientation;2
1;69;72;3;1.57159669999965;6;-42;115;Houborg et al. (2023);Experiment 2;Orientation;2
1;1;2;1;1.62068100005854;6;68;116;Houborg et al. (2023);Experiment 2;Orientation;2
1;83;159;76;2.95624229998793;6;-82;117;Houborg et al. (2023);Experiment 2;Orientation;2
1;6;6;0;2.59085809998214;6;77;118;Houborg et al. (2023);Experiment 2;Orientation;2
1;24;12;-12;2.20298289996572;6;-18;119;Houborg et al. (2023);Experiment 2;Orientation;2
1;152;166;14;1.59136890002992;6;52;120;Houborg et al. (2023);Experiment 2;Orientation;2
1;25;23;-2;2.22219890006818;7;-53;121;Houborg et al. (2023);Experiment 2;Orientation;2
1;98;103;5;4.03669729991816;7;-73;122;Houborg et al. (2023);Experiment 2;Orientation;2
1;84;79;-5;1.76875489996746;7;14;123;Houborg et al. (2023);Experiment 2;Orientation;2
1;169;168;-1;1.93865660007577;7;-85;124;Houborg et al. (2023);Experiment 2;Orientation;2
1;120;60;-60;1.3402995999204;7;49;125;Houborg et al. (2023);Experiment 2;Orientation;2
1;168;169;1;3.28923130000476;7;-48;126;Houborg et al. (2023);Experiment 2;Orientation;2
1;69;61;-8;2.92236780002713;7;-81;127;Houborg et al. (2023);Experiment 2;Orientation;2
1;133;137;4;1.84212139993906;7;-64;128;Houborg et al. (2023);Experiment 2;Orientation;2
1;98;121;23;1.73855419992469;7;35;129;Houborg et al. (2023);Experiment 2;Orientation;2
1;126;130;4;1.35682350001298;7;-28;130;Houborg et al. (2023);Experiment 2;Orientation;2
1;142;143;1;1.63813089998439;7;-16;131;Houborg et al. (2023);Experiment 2;Orientation;2
1;158;165;7;1.75529020000249;7;-16;132;Houborg et al. (2023);Experiment 2;Orientation;2
1;101;107;6;1.32126130000688;7;57;133;Houborg et al. (2023);Experiment 2;Orientation;2
1;26;16;-10;1.2729559999425;7;75;134;Houborg et al. (2023);Experiment 2;Orientation;2
1;13;16;3;1.35905969992746;7;13;135;Houborg et al. (2023);Experiment 2;Orientation;2
1;23;8;-15;1.17533500003628;7;-10;136;Houborg et al. (2023);Experiment 2;Orientation;2
1;108;113;5;1.50541740003973;7;-85;137;Houborg et al. (2023);Experiment 2;Orientation;2
1;34;63;29;1.43760539998766;7;74;138;Houborg et al. (2023);Experiment 2;Orientation;2
1;122;119;-3;2.15678239997942;7;-88;139;Houborg et al. (2023);Experiment 2;Orientation;2
1;101;105;4;1.53809169994202;7;21;140;Houborg et al. (2023);Experiment 2;Orientation;2
1;151;161;10;1.95567209995352;8;-50;141;Houborg et al. (2023);Experiment 2;Orientation;2
1;81;74;-7;1.7049520999426;8;70;142;Houborg et al. (2023);Experiment 2;Orientation;2
1;163;163;0;1.38972759991884;8;-82;143;Houborg et al. (2023);Experiment 2;Orientation;2
1;177;171;-6;1.53937469993252;8;-14;144;Houborg et al. (2023);Experiment 2;Orientation;2
1;158;167;9;2.18749809998553;8;19;145;Houborg et al. (2023);Experiment 2;Orientation;2
1;127;132;5;1.52062630001456;8;31;146;Houborg et al. (2023);Experiment 2;Orientation;2
1;149;162;13;1.48795209999662;8;-22;147;Houborg et al. (2023);Experiment 2;Orientation;2
