obs;theta;delta;trial;block;rt;error;resp;study;experiment;stimulus;expnum
8;91;68;16;10;0.931953663821332;-9.04289423350529;81.9571057664947;Sadil et al. (2022);Experiment 1;Orientation;1
8;86;5;17;10;0.835095273912884;-5.0394828033551;80.9605171966449;Sadil et al. (2022);Experiment 1;Orientation;1
8;106;-20;18;10;0.864131903043017;19.7538872544367;125.753887254437;Sadil et al. (2022);Experiment 1;Orientation;1
8;142;-36;19;10;1.01334804738872;-1.28940686250041;140.7105931375;Sadil et al. (2022);Experiment 1;Orientation;1
8;134;8;20;10;1.24052866979036;5.46715906138931;139.467159061389;Sadil et al. (2022);Experiment 1;Orientation;1
8;148;-14;21;10;0.635324920411222;2.67952412241931;150.679524122419;Sadil et al. (2022);Experiment 1;Orientation;1
8;107;41;22;10;0.916576288174838;2.0466242976358;109.046624297636;Sadil et al. (2022);Experiment 1;Orientation;1
8;71;36;23;10;0.947623832616955;-2.695109460797;68.304890539203;Sadil et al. (2022);Experiment 1;Orientation;1
8;17;54;24;10;0.742703941767104;8.3461759419467;25.3461759419467;Sadil et al. (2022);Experiment 1;Orientation;1
8;3;14;25;10;0.80997181031853;3.34019174590991;6.34019174590991;Sadil et al. (2022);Experiment 1;Orientation;1
8;32;-29;26;10;0.821133568300866;13.400663255792;45.400663255792;Sadil et al. (2022);Experiment 1;Orientation;1
8;138;74;27;10;0.826199795352295;11.420773127511;149.420773127511;Sadil et al. (2022);Experiment 1;Orientation;1
8;167;-29;28;10;0.82733746280428;-1.32271997820359;165.677280021796;Sadil et al. (2022);Experiment 1;Orientation;1
8;96;71;29;10;0.854393964982592;5.44104386876739;101.441043868767;Sadil et al. (2022);Experiment 1;Orientation;1
8;108;-12;30;10;0.999598843161948;-0.204011076069605;107.79598892393;Sadil et al. (2022);Experiment 1;Orientation;1
8;49;59;31;10;1.33257649827283;-0.682218831665011;48.317781168335;Sadil et al. (2022);Experiment 1;Orientation;1
8;24;25;32;10;1.04142600530759;-3.44395478041699;20.556045219583;Sadil et al. (2022);Experiment 1;Orientation;1
8;95;-71;33;10;0.760535950423218;-9.2141785227341;85.7858214772659;Sadil et al. (2022);Experiment 1;Orientation;1
8;19;76;34;10;1.02373043226544;-6.41230661835101;12.587693381649;Sadil et al. (2022);Experiment 1;Orientation;1
8;48;-29;35;10;1.12873088661581;1.69868051729901;49.698680517299;Sadil et al. (2022);Experiment 1;Orientation;1
8;151;77;36;10;0.709694985067472;1.07102129131908;152.071021291319;Sadil et al. (2022);Experiment 1;Orientation;1
8;99;52;37;10;0.926890757051297;-4.5028483853322;94.4971516146678;Sadil et al. (2022);Experiment 1;Orientation;1
8;132;-33;38;10;0.752027743496001;7.6582541096756;139.658254109676;Sadil et al. (2022);Experiment 1;Orientation;1
8;170;-38;39;10;0.825112838530913;8.42344994481601;178.423449944816;Sadil et al. (2022);Experiment 1;Orientation;1
8;107;63;40;10;1.05430407437962;-2.709674918182;104.290325081818;Sadil et al. (2022);Experiment 1;Orientation;1
8;77;30;41;10;0.969362667761743;0.254710526867001;77.254710526867;Sadil et al. (2022);Experiment 1;Orientation;1
8;164;-87;42;10;0.626317154150456;3.33493623495761;167.334936234958;Sadil et al. (2022);Experiment 1;Orientation;1
8;13;-29;43;10;0.857811193098314;17.3432488842396;30.3432488842396;Sadil et al. (2022);Experiment 1;Orientation;1
8;110;83;44;10;0.966879057348706;-3.1785901099592;106.821409890041;Sadil et al. (2022);Experiment 1;Orientation;1
8;150;-40;45;10;0.95592678245157;-2.07400087529399;147.925999124706;Sadil et al. (2022);Experiment 1;Orientation;1
8;36;-66;46;10;0.865087857586332;0.142041236371995;36.142041236372;Sadil et al. (2022);Experiment 1;Orientation;1
8;88;-52;47;10;0.770226498134434;-11.570434385161;76.429565614839;Sadil et al. (2022);Experiment 1;Orientation;1
8;109;-21;48;10;0.911359740421176;7.565051177078;116.565051177078;Sadil et al. (2022);Experiment 1;Orientation;1
8;93;16;49;10;0.908471653005108;-0.7542574341049;92.2457425658951;Sadil et al. (2022);Experiment 1;Orientation;1
8;135;-42;50;10;0.637580635026097;11.3099324740202;146.30993247402;Sadil et al. (2022);Experiment 1;Orientation;1
8;22;-67;51;10;0.832879403373227;15.3039482779834;37.3039482779834;Sadil et al. (2022);Experiment 1;Orientation;1
8;8;14;52;10;1.05993053258862;9.4957578771864;17.4957578771864;Sadil et al. (2022);Experiment 1;Orientation;1
8;92;-84;53;10;0.839006930124015;-9.51214410305271;82.4878558969473;Sadil et al. (2022);Experiment 1;Orientation;1
8;175;-83;54;10;0.836106768692844;3.69804732742111;178.698047327421;Sadil et al. (2022);Experiment 1;Orientation;1
8;56;-61;55;10;0.789336835499853;-3.064449629911;52.935550370089;Sadil et al. (2022);Experiment 1;Orientation;1
8;53;3;56;10;0.926550573669374;-5.03176597012799;47.968234029872;Sadil et al. (2022);Experiment 1;Orientation;1
8;44;9;57;10;0.915589243290015;3.2025981617658;47.2025981617658;Sadil et al. (2022);Experiment 1;Orientation;1
8;144;80;58;10;1.22460555180442;7.07357416474639;151.073574164746;Sadil et al. (2022);Experiment 1;Orientation;1
8;105;39;59;10;0.979456183500588;-5.69794528870121;99.3020547112988;Sadil et al. (2022);Experiment 1;Orientation;1
8;105;0;60;10;0.770523517159745;-4.27114070199001;100.72885929801;Sadil et al. (2022);Experiment 1;Orientation;1
8;171;-66;61;10;0.751701445085928;7.21008939175394;178.210089391754;Sadil et al. (2022);Experiment 1;Orientation;1
8;33;-42;62;10;0.932844720897265;16.1665048855487;49.1665048855487;Sadil et al. (2022);Experiment 1;Orientation;1
8;90;-57;63;10;1.24201014265418;2.7524854002687;92.7524854002687;Sadil et al. (2022);Experiment 1;Orientation;1
8;75;15;64;10;0.782838940504007;-1.69924423399399;73.300755766006;Sadil et al. (2022);Experiment 1;Orientation;1
8;105;-30;65;10;0.875926637556404;6.3457866490898;111.34578664909;Sadil et al. (2022);Experiment 1;Orientation;1
8;145;-40;66;10;0.863013252033852;10.4184255174313;155.418425517431;Sadil et al. (2022);Experiment 1;Orientation;1
8;100;45;67;10;1.08631059189793;13.4709931181609;113.470993118161;Sadil et al. (2022);Experiment 1;Orientation;1
8;127;-27;68;10;1.41323256015312;-1.24611274556329;125.753887254437;Sadil et al. (2022);Experiment 1;Orientation;1
8;137;-10;69;10;0.682087307213806;8.37584492005109;145.375844920051;Sadil et al. (2022);Experiment 1;Orientation;1
8;14;-57;70;10;0.835319849429652;1.30084557244999;15.30084557245;Sadil et al. (2022);Experiment 1;Orientation;1
8;154;40;71;10;0.6824655237142;16.8698235177213;170.869823517721;Sadil et al. (2022);Experiment 1;Orientation;1
8;157;-3;72;10;0.917704900144599;-4.8670038496569;152.132996150343;Sadil et al. (2022);Experiment 1;Orientation;1
8;169;-12;73;10;1.1307813442545;-7.98762408787019;161.01237591213;Sadil et al. (2022);Experiment 1;Orientation;1
8;128;41;74;10;1.14371917932294;0.659808254090109;128.65980825409;Sadil et al. (2022);Experiment 1;Orientation;1
8;28;-80;75;10;1.00268584897276;1.88652694042401;29.886526940424;Sadil et al. (2022);Experiment 1;Orientation;1
8;20;8;76;10;1.07768738083541;4.7395088697481;24.7395088697481;Sadil et al. (2022);Experiment 1;Orientation;1
8;100;-80;77;10;0.732523191836663;-2.5685920288275;97.4314079711725;Sadil et al. (2022);Experiment 1;Orientation;1
8;157;-57;78;10;-0.308163586189039;-1.4439547804165;155.556045219583;Sadil et al. (2022);Experiment 1;Orientation;1
8;72;85;79;10;0.837117961491458;-5.025492008528;66.974507991472;Sadil et al. (2022);Experiment 1;Orientation;1
8;157;-85;80;10;0.776133373612538;2.805665754816;159.805665754816;Sadil et al. (2022);Experiment 1;Orientation;1
8;13;-36;81;10;1.15526549250353;20.5304696671331;33.5304696671331;Sadil et al. (2022);Experiment 1;Orientation;1
8;149;44;82;10;0.996155656059273;-6.17092348994001;142.82907651006;Sadil et al. (2022);Experiment 1;Orientation;1
8;130;19;83;10;0.621166409458965;-3.13010235415601;126.869897645844;Sadil et al. (2022);Experiment 1;Orientation;1
8;143;-13;84;10;0.786525115836412;-5.87890360333859;137.121096396661;Sadil et al. (2022);Experiment 1;Orientation;1
8;98;45;85;10;0.687783190514892;3.54669054592731;101.546690545927;Sadil et al. (2022);Experiment 1;Orientation;1
8;26;72;86;10;1.12293267669156;12.4032617021058;38.4032617021058;Sadil et al. (2022);Experiment 1;Orientation;1
8;29;-3;87;10;1.12992801819928;2.5741907502853;31.5741907502853;Sadil et al. (2022);Experiment 1;Orientation;1
8;137;72;88;10;0.81484213762451;5.7651660184253;142.765166018425;Sadil et al. (2022);Experiment 1;Orientation;1
8;59;78;89;10;0.843911970034242;9.0088700828229;68.0088700828229;Sadil et al. (2022);Experiment 1;Orientation;1
8;173;66;90;10;0.945148372207768;0.463366351202922;173.463366351203;Sadil et al. (2022);Experiment 1;Orientation;1
8;157;16;91;10;0.838491372764111;0.988716802080603;157.988716802081;Sadil et al. (2022);Experiment 1;Orientation;1
8;55;-78;92;10;1.02951354987454;-3.157226587369;51.842773412631;Sadil et al. (2022);Experiment 1;Orientation;1
8;139;-84;93;10;1.13647028501146;-1.90984084628928;137.090159153711;Sadil et al. (2022);Experiment 1;Orientation;1
8;29;-70;94;10;0.909414929803461;5.84573341980001;34.8457334198;Sadil et al. (2022);Experiment 1;Orientation;1
8;17;12;95;10;1.06256748212036;19.1581854398083;36.1581854398083;Sadil et al. (2022);Experiment 1;Orientation;1
8;93;-76;96;10;0.859639188274741;-3.71615994547039;89.2838400545296;Sadil et al. (2022);Experiment 1;Orientation;1
8;139;-46;97;10;0.990790297044441;-10.7360112141194;128.263988785881;Sadil et al. (2022);Experiment 1;Orientation;1
8;43;-84;98;10;0.805914965108968;-4.68690932618199;38.313090673818;Sadil et al. (2022);Experiment 1;Orientation;1
8;84;-41;99;10;0.731048963149078;2.53177074108279;86.5317707410828;Sadil et al. (2022);Experiment 1;Orientation;1
8;172;-88;100;10;0.962250812677667;3.87240829748828;175.872408297488;Sadil et al. (2022);Experiment 1;Orientation;1
8;91;81;101;10;0.639288192614913;-1.6437457141754;89.3562542858246;Sadil et al. (2022);Experiment 1;Orientation;1
8;74;17;1;11;1.32307219109498;-11.095552493752;62.904447506248;Sadil et al. (2022);Experiment 1;Orientation;1
8;120;-46;2;11;0.823983019217849;8.65980825409011;128.65980825409;Sadil et al. (2022);Experiment 1;Orientation;1
8;167;-47;3;11;0.67509921011515;-6.5024485066622;160.497551493338;Sadil et al. (2022);Experiment 1;Orientation;1
8;73;-86;4;11;0.83830996172037;-6.448062577958;66.551937422042;Sadil et al. (2022);Experiment 1;Orientation;1
8;126;-53;5;11;1.07348474254832;1.8749836510982;127.874983651098;Sadil et al. (2022);Experiment 1;Orientation;1
8;149;-23;6;11;1.00241992040537;2.74197038529309;151.741970385293;Sadil et al. (2022);Experiment 1;Orientation;1
8;165;-16;7;11;1.28936354920734;6.0273733851036;171.027373385104;Sadil et al. (2022);Experiment 1;Orientation;1
8;115;50;8;11;0.730225821956992;6.2826536816397;121.28265368164;Sadil et al. (2022);Experiment 1;Orientation;1
8;6;-71;9;11;0.967471586191095;16.9128283967717;22.9128283967717;Sadil et al. (2022);Experiment 1;Orientation;1
8;145;41;10;11;0.922489804332145;-0.811163922641185;144.188836077359;Sadil et al. (2022);Experiment 1;Orientation;1
8;99;46;11;11;0.947797395521775;-0.119340849479798;98.8806591505202;Sadil et al. (2022);Experiment 1;Orientation;1
8;1;-82;12;11;0.758786435704678;4.30092651652569;5.30092651652569;Sadil et al. (2022);Experiment 1;Orientation;1
8;19;-18;13;11;0.935931122978218;19.418055344822;38.418055344822;Sadil et al. (2022);Experiment 1;Orientation;1
8;166;33;14;11;0.706948162638582;2.57881372500071;168.578813725001;Sadil et al. (2022);Experiment 1;Orientation;1
8;22;-36;15;11;0.832243710174225;18.8553762588957;40.8553762588957;Sadil et al. (2022);Experiment 1;Orientation;1
8;22;0;16;11;0.78734131436795;19.6768795548646;41.6768795548646;Sadil et al. (2022);Experiment 1;Orientation;1
8;75;-53;17;11;1.10649913270026;-11.834043470774;63.165956529226;Sadil et al. (2022);Experiment 1;Orientation;1
8;30;45;18;11;0.963463036692701;10.3013194827006;40.3013194827006;Sadil et al. (2022);Experiment 1;Orientation;1
8;165;45;19;11;0.916486639180221;-8.35556485928601;156.644435140714;Sadil et al. (2022);Experiment 1;Orientation;1
8;59;-74;20;11;0.933599644224159;2.741970385293;61.741970385293;Sadil et al. (2022);Experiment 1;Orientation;1
8;89;-30;21;11;1.11871645518113;9.4033710905608;98.4033710905608;Sadil et al. (2022);Experiment 1;Orientation;1
8;119;-30;22;11;0.701582501642406;11.5391517414834;130.539151741483;Sadil et al. (2022);Experiment 1;Orientation;1
8;34;85;23;11;0.806845866143703;-1.439562018847;32.560437981153;Sadil et al. (2022);Experiment 1;Orientation;1
8;58;-24;24;11;0.87818778550718;-0.997705101215999;57.002294898784;Sadil et al. (2022);Experiment 1;Orientation;1
8;98;-40;25;11;0.731176946894266;8.032339353936;106.032339353936;Sadil et al. (2022);Experiment 1;Orientation;1
8;26;72;26;11;0.822318927850574;7.37783203642999;33.37783203643;Sadil et al. (2022);Experiment 1;Orientation;1
8;131;75;27;11;0.841365877073258;15.4695303328669;146.469530332867;Sadil et al. (2022);Experiment 1;Orientation;1
8;16;-65;28;11;1.07463237107731;-9.072781873991;6.927218126009;Sadil et al. (2022);Experiment 1;Orientation;1
8;145;51;29;11;0.801617244491354;7.9164491356313;152.916449135631;Sadil et al. (2022);Experiment 1;Orientation;1
8;150;-5;30;11;0.932832043268718;5.30844183652189;155.308441836522;Sadil et al. (2022);Experiment 1;Orientation;1
8;8;-38;31;11;0.861910900915973;15.1265203887488;23.1265203887488;Sadil et al. (2022);Experiment 1;Orientation;1
8;82;-74;32;11;0.76503349468112;-6.893472958842;75.106527041158;Sadil et al. (2022);Experiment 1;Orientation;1
8;29;53;33;11;0.88221233303193;17.7569883099082;46.7569883099082;Sadil et al. (2022);Experiment 1;Orientation;1
8;67;-38;34;11;0.861424924689345;-7.60640703151;59.39359296849;Sadil et al. (2022);Experiment 1;Orientation;1
8;73;-6;35;11;0.936542970128357;12.9143832200251;85.9143832200251;Sadil et al. (2022);Experiment 1;Orientation;1
8;125;-52;36;11;0.945621972670779;8.72696997994331;133.726969979943;Sadil et al. (2022);Experiment 1;Orientation;1
8;107;18;37;11;1.12264199636411;4.6890649646158;111.689064964616;Sadil et al. (2022);Experiment 1;Orientation;1
8;78;29;38;11;0.78967158566229;-8.48701419333101;69.512985806669;Sadil et al. (2022);Experiment 1;Orientation;1
8;72;6;39;11;0.96683559124358;-6.9864332047799;65.0135667952201;Sadil et al. (2022);Experiment 1;Orientation;1
8;110;-38;40;11;0.835924754035659;2.2490236572124;112.249023657212;Sadil et al. (2022);Experiment 1;Orientation;1
8;48;62;41;11;0.853165441192687;16.106353005772;64.106353005772;Sadil et al. (2022);Experiment 1;Orientation;1
8;106;-58;42;11;0.840270166518167;11.5745639596944;117.574563959694;Sadil et al. (2022);Experiment 1;Orientation;1
8;129;-23;43;11;0.815381239284761;2.44826664517961;131.44826664518;Sadil et al. (2022);Experiment 1;Orientation;1
8;40;89;44;11;2.41839809552766;11.7304839346157;51.7304839346157;Sadil et al. (2022);Experiment 1;Orientation;1
8;115;-75;45;11;0.910488303517923;11.7474709528639;126.747470952864;Sadil et al. (2022);Experiment 1;Orientation;1
8;88;27;46;11;0.895716134342365;6.6533515872684;94.6533515872684;Sadil et al. (2022);Experiment 1;Orientation;1
8;36;52;47;11;0.852827672613785;-3.60860679336599;32.391393206634;Sadil et al. (2022);Experiment 1;Orientation;1
8;77;-41;48;11;0.737921754131094;-5.047821068771;71.952178931229;Sadil et al. (2022);Experiment 1;Orientation;1
8;48;29;49;11;0.987181395059451;-4.7788003156738;43.2211996843262;Sadil et al. (2022);Experiment 1;Orientation;1
8;72;-24;50;11;0.752217908157036;-5.34401096157799;66.655989038422;Sadil et al. (2022);Experiment 1;Orientation;1
8;38;34;51;11;0.785359678207897;2.4260787400991;40.4260787400991;Sadil et al. (2022);Experiment 1;Orientation;1
8;53;-15;52;11;0.762475629453547;-2.52263127117101;50.477368728829;Sadil et al. (2022);Experiment 1;Orientation;1
8;135;-82;53;11;1.00961025606375;7.06672971640108;142.066729716401;Sadil et al. (2022);Experiment 1;Orientation;1
8;64;71;54;11;0.898612975375727;-7.111341960372;56.888658039628;Sadil et al. (2022);Experiment 1;Orientation;1
8;102;-38;55;11;0.731662923237309;4.8762646167112;106.876264616711;Sadil et al. (2022);Experiment 1;Orientation;1
8;162;-60;56;11;0.858940710662864;0.897271030947593;162.897271030948;Sadil et al. (2022);Experiment 1;Orientation;1
8;139;23;57;11;0.944018854643218;9.73626830562259;148.736268305623;Sadil et al. (2022);Experiment 1;Orientation;1
8;91;48;58;11;0.775073281256482;-9.84181456019169;81.1581854398083;Sadil et al. (2022);Experiment 1;Orientation;1
8;49;42;59;11;1.38634026364889;3.2669544058117;52.2669544058117;Sadil et al. (2022);Experiment 1;Orientation;1
8;82;-33;60;11;0.777060048887506;-1.9405730331131;80.0594269668869;Sadil et al. (2022);Experiment 1;Orientation;1
8;8;74;61;11;0.794240064453334;17.2011236454751;25.2011236454751;Sadil et al. (2022);Experiment 1;Orientation;1
8;17;-9;62;11;1.10337650880683;-0.84266013541199;16.157339864588;Sadil et al. (2022);Experiment 1;Orientation;1
8;43;-26;63;11;0.868350237375125;-3.71059313750001;39.2894068625;Sadil et al. (2022);Experiment 1;Orientation;1
8;62;-19;64;11;1.04553144820966;1.434948822922;63.434948822922;Sadil et al. (2022);Experiment 1;Orientation;1
8;111;-49;65;11;0.73859306552913;1.71441235316721;112.714412353167;Sadil et al. (2022);Experiment 1;Orientation;1
8;108;3;66;11;0.905743847019039;0.853158764419106;108.853158764419;Sadil et al. (2022);Experiment 1;Orientation;1
8;22;86;67;11;0.820840473403223;-5.55139187296001;16.44860812704;Sadil et al. (2022);Experiment 1;Orientation;1
8;154;48;68;11;0.743893225328065;8.34987578006991;162.34987578007;Sadil et al. (2022);Experiment 1;Orientation;1
8;77;77;69;11;0.737164114252664;-12.050977816443;64.949022183557;Sadil et al. (2022);Experiment 1;Orientation;1
8;159;-82;70;11;0.854553642799146;1.15930191603169;160.159301916032;Sadil et al. (2022);Experiment 1;Orientation;1
8;150;9;71;11;0.915678892168216;9.4439547804165;159.443954780417;Sadil et al. (2022);Experiment 1;Orientation;1
8;165;-15;72;11;1.13865989481565;1.2930389959202;166.29303899592;Sadil et al. (2022);Experiment 1;Orientation;1
8;42;-57;73;11;1.19952887459658;-10.71734631836;31.28265368164;Sadil et al. (2022);Experiment 1;Orientation;1
8;89;-47;74;11;0.904482119833119;-2.04477844419399;86.955221555806;Sadil et al. (2022);Experiment 1;Orientation;1
8;78;11;75;11;0.959611750324257;-8.556045219583;69.443954780417;Sadil et al. (2022);Experiment 1;Orientation;1
8;89;-11;76;11;1.00469284038991;-10.421186274999;78.578813725001;Sadil et al. (2022);Experiment 1;Orientation;1
8;179;-90;77;11;1.0697883045068;-3.23639479905884;175.763605200941;Sadil et al. (2022);Experiment 1;Orientation;1
8;149;30;78;11;0.870719447149895;1.70863782901569;150.708637829016;Sadil et al. (2022);Experiment 1;Orientation;1
8;106;43;79;11;0.87976917042397;6.0362269401454;112.036226940145;Sadil et al. (2022);Experiment 1;Orientation;1
8;53;53;80;11;0.890903460094705;-8;45;Sadil et al. (2022);Experiment 1;Orientation;1
8;14;39;81;11;0.829970790073276;8.7509763427876;22.7509763427876;Sadil et al. (2022);Experiment 1;Orientation;1
8;84;-70;82;11;0.815199526492506;-13.025606037569;70.974393962431;Sadil et al. (2022);Experiment 1;Orientation;1
8;25;59;83;11;0.726320504676551;11.0273733851036;36.0273733851036;Sadil et al. (2022);Experiment 1;Orientation;1
8;151;54;84;11;1.01549388922285;0.578790775473095;151.578790775473;Sadil et al. (2022);Experiment 1;Orientation;1
8;111;40;85;11;0.908517232164741;-1.3879062910959;109.612093708904;Sadil et al. (2022);Experiment 1;Orientation;1
8;162;-51;86;11;1.90960479259957;-27.9548412538722;134.045158746128;Sadil et al. (2022);Experiment 1;Orientation;1
8;153;9;87;11;0.840068531688303;1.3589941756947;154.358994175695;Sadil et al. (2022);Experiment 1;Orientation;1
8;105;48;88;11;0.749277298920788;9.7343025290525;114.734302529052;Sadil et al. (2022);Experiment 1;Orientation;1
8;132;-27;89;11;0.960517899831757;-0.106027095616412;131.893972904384;Sadil et al. (2022);Experiment 1;Orientation;1
8;60;72;90;11;0.741505904588848;-2.845058302778;57.154941697222;Sadil et al. (2022);Experiment 1;Orientation;1
8;54;6;91;11;0.924750650301576;0.323591778137995;54.323591778138;Sadil et al. (2022);Experiment 1;Orientation;1
8;168;66;92;11;0.685774689889513;7.33314162856101;175.333141628561;Sadil et al. (2022);Experiment 1;Orientation;1
8;133;35;93;11;0.860986036714166;10.3438915840331;143.343891584033;Sadil et al. (2022);Experiment 1;Orientation;1
8;35;-82;94;11;0.724238352966495;-3.10920819815399;31.890791801846;Sadil et al. (2022);Experiment 1;Orientation;1
8;150;65;95;11;0.6614076589467;8.532348560901;158.532348560901;Sadil et al. (2022);Experiment 1;Orientation;1
8;172;-22;96;11;0.918644554796629;-13.161259816828;158.838740183172;Sadil et al. (2022);Experiment 1;Orientation;1
8;22;-30;97;11;0.959622314898297;-7.68895873739399;14.311041262606;Sadil et al. (2022);Experiment 1;Orientation;1
8;80;-58;98;11;0.844662667601369;-7.18570614422499;72.814293855775;Sadil et al. (2022);Experiment 1;Orientation;1
8;10;70;99;11;1.05775782628916;15.4633450618716;25.4633450618716;Sadil et al. (2022);Experiment 1;Orientation;1
8;168;22;100;11;1.00074254756328;0.424811182603804;168.424811182604;Sadil et al. (2022);Experiment 1;Orientation;1
8;46;-58;101;11;0.817813837318681;6.76516601842501;52.765166018425;Sadil et al. (2022);Experiment 1;Orientation;1
8;58;-12;1;12;1.54862132156268;0.313632312143;58.313632312143;Sadil et al. (2022);Experiment 1;Orientation;1
8;141;-83;2;12;0.789307858096436;5.3099324740202;146.30993247402;Sadil et al. (2022);Experiment 1;Orientation;1
8;88;53;3;12;0.758434178424068;-2.81355089370651;85.1864491062935;Sadil et al. (2022);Experiment 1;Orientation;1
8;122;-34;4;12;0.787543251179159;3.0493733120484;125.049373312048;Sadil et al. (2022);Experiment 1;Orientation;1
8;95;27;5;12;0.878775182762183;1.7455796474828;96.7455796474828;Sadil et al. (2022);Experiment 1;Orientation;1
8;49;46;6;12;0.905863379128277;-3.14490260373299;45.855097396267;Sadil et al. (2022);Experiment 1;Orientation;1
8;159;70;7;12;0.885020732530393;-0.689064964615795;158.310935035384;Sadil et al. (2022);Experiment 1;Orientation;1
8;28;-49;8;12;0.798011361039244;-6.587030525128;21.412969474872;Sadil et al. (2022);Experiment 1;Orientation;1
8;148;60;9;12;0.809278765926138;-3.5376777919744;144.462322208026;Sadil et al. (2022);Experiment 1;Orientation;1
8;37;-69;10;12;0.772526584449224;-7.895268372581;29.104731627419;Sadil et al. (2022);Experiment 1;Orientation;1
8;113;-76;11;12;1.02962281904183;5.7059525434011;118.705952543401;Sadil et al. (2022);Experiment 1;Orientation;1
8;26;87;12;12;0.788694803602993;-2.209226134223;23.790773865777;Sadil et al. (2022);Experiment 1;Orientation;1
8;101;-75;13;12;0.801983990590088;-1.0279423126689;99.9720576873311;Sadil et al. (2022);Experiment 1;Orientation;1
8;95;6;14;12;0.745101827080362;-0.0834339939899991;94.91656600601;Sadil et al. (2022);Experiment 1;Orientation;1
8;113;-18;15;12;0.842321831616573;3.2814110213202;116.28141102132;Sadil et al. (2022);Experiment 1;Orientation;1
8;57;56;16;12;1.28750053956173;-14.898576799282;42.101423200718;Sadil et al. (2022);Experiment 1;Orientation;1
8;129;-72;17;12;0.770289886393584;10.4671590613893;139.467159061389;Sadil et al. (2022);Experiment 1;Orientation;1
8;25;-76;18;12;0.957392861135304;0.537434390636299;25.5374343906363;Sadil et al. (2022);Experiment 1;Orientation;1
8;177;28;19;12;0.688573430292308;13.6965107357781;10.6965107357781;Sadil et al. (2022);Experiment 1;Orientation;1
8;168;9;20;12;0.837645291001536;-6.25189583707851;161.748104162921;Sadil et al. (2022);Experiment 1;Orientation;1
8;63;-75;21;12;0.750858683837578;-1.55962047832;61.44037952168;Sadil et al. (2022);Experiment 1;Orientation;1
8;161;82;22;12;0.952050140593201;0.161566442019193;161.161566442019;Sadil et al. (2022);Experiment 1;Orientation;1
8;169;-8;23;12;0.879112649592571;1.8376529542783;170.837652954278;Sadil et al. (2022);Experiment 1;Orientation;1
8;178;-9;24;12;0.768201999482699;-1.43363036245051;176.566369637549;Sadil et al. (2022);Experiment 1;Orientation;1
8;139;39;25;12;0.971300837700255;3.1250163489018;142.125016348902;Sadil et al. (2022);Experiment 1;Orientation;1
8;104;35;26;12;0.708426918950863;-2.2875276889125;101.712472311087;Sadil et al. (2022);Experiment 1;Orientation;1
8;154;-50;27;12;0.641654987703078;7.34211152588051;161.342111525881;Sadil et al. (2022);Experiment 1;Orientation;1
8;147;7;28;12;0.912793823168613;5.37892501692451;152.378925016925;Sadil et al. (2022);Experiment 1;Orientation;1
8;124;23;29;12;0.869880609796382;5.4995885297981;129.499588529798;Sadil et al. (2022);Experiment 1;Orientation;1
8;179;-55;30;12;0.782940361648798;5.12759170251172;4.12759170251173;Sadil et al. (2022);Experiment 1;Orientation;1
8;165;14;31;12;0.798124554217793;-4.93253656193951;160.06746343806;Sadil et al. (2022);Experiment 1;Orientation;1
8;85;80;32;12;0.855249705724418;-3.04289423350529;81.9571057664947;Sadil et al. (2022);Experiment 1;Orientation;1
8;106;-21;33;12;0.992275995900854;-4.3106308245608;101.689369175439;Sadil et al. (2022);Experiment 1;Orientation;1
8;155;-49;34;12;1.17737469589338;4.88036685918169;159.880366859182;Sadil et al. (2022);Experiment 1;Orientation;1
8;110;45;35;12;0.682339652790688;0.394876082048398;110.394876082048;Sadil et al. (2022);Experiment 1;Orientation;1
8;26;84;36;12;0.931631289422512;7.2317110679794;33.2317110679794;Sadil et al. (2022);Experiment 1;Orientation;1
8;66;-40;37;12;0.790728961350396;-10.032127817338;55.967872182662;Sadil et al. (2022);Experiment 1;Orientation;1
8;89;-23;38;12;0.985858694417402;6.33923680373761;95.3392368037376;Sadil et al. (2022);Experiment 1;Orientation;1
8;35;54;39;12;0.842938206391409;0.469872167400013;35.4698721674;Sadil et al. (2022);Experiment 1;Orientation;1
8;141;74;40;12;0.82199353503529;1.39400864259829;142.394008642598;Sadil et al. (2022);Experiment 1;Orientation;1
8;78;63;41;12;0.999263187521137;0.943587019752002;78.943587019752;Sadil et al. (2022);Experiment 1;Orientation;1
8;168;-90;42;12;0.718315781326965;5.844831656726;173.844831656726;Sadil et al. (2022);Experiment 1;Orientation;1
8;107;61;43;12;0.85557358933147;3.9426505499883;110.942650549988;Sadil et al. (2022);Experiment 1;Orientation;1
8;161;-54;44;12;0.688781404052861;1.4464551736601;162.44645517366;Sadil et al. (2022);Experiment 1;Orientation;1
8;117;44;45;12;0.710008907481097;1.7059525434011;118.705952543401;Sadil et al. (2022);Experiment 1;Orientation;1
8;16;-79;46;12;0.72329869819805;16.0053832080835;32.0053832080835;Sadil et al. (2022);Experiment 1;Orientation;1
8;34;-18;47;12;1.26044373551849;-3.62087398863201;30.379126011368;Sadil et al. (2022);Experiment 1;Orientation;1
8;6;28;48;12;0.743316090665758;3.64804531609816;9.64804531609816;Sadil et al. (2022);Experiment 1;Orientation;1
8;92;-86;49;12;0.952413868275471;3.8394923115175;95.8394923115175;Sadil et al. (2022);Experiment 1;Orientation;1
