obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus;expnum
3;25;23;-2;2.41033240035176;4;0;340;Houborg et al. (2023b);Experiment 2;Orientation;2
3;35;36;1;2.81062480062246;4;-10;341;Houborg et al. (2023b);Experiment 2;Orientation;2
3;123;125;2;1.17591900005937;4;-88;342;Houborg et al. (2023b);Experiment 2;Orientation;2
3;7;10;3;1.95813850127161;4;-64;343;Houborg et al. (2023b);Experiment 2;Orientation;2
3;175;163;-12;2.64387469924986;4;12;344;Houborg et al. (2023b);Experiment 2;Orientation;2
3;13;15;2;1.49291090108454;4;-18;345;Houborg et al. (2023b);Experiment 2;Orientation;2
3;135;135;0;1.30677719973028;4;58;346;Houborg et al. (2023b);Experiment 2;Orientation;2
3;115;124;9;1.80814610049129;4;20;347;Houborg et al. (2023b);Experiment 2;Orientation;2
3;158;165;7;1.19266299903393;4;-43;348;Houborg et al. (2023b);Experiment 2;Orientation;2
3;117;102;-15;2.71055560000241;4;41;349;Houborg et al. (2023b);Experiment 2;Orientation;2
3;50;36;-14;1.17274300009012;4;67;350;Houborg et al. (2023b);Experiment 2;Orientation;2
3;151;162;11;1.15873060002923;4;79;351;Houborg et al. (2023b);Experiment 2;Orientation;2
3;25;35;10;1.02625980041921;4;-54;352;Houborg et al. (2023b);Experiment 2;Orientation;2
3;111;103;-8;2.00685860030353;4;-86;353;Houborg et al. (2023b);Experiment 2;Orientation;2
3;123;134;11;2.32696270011365;4;-12;354;Houborg et al. (2023b);Experiment 2;Orientation;2
3;43;29;-14;1.81012089923024;4;80;355;Houborg et al. (2023b);Experiment 2;Orientation;2
3;77;71;-6;1.27595330029726;4;-34;356;Houborg et al. (2023b);Experiment 2;Orientation;2
3;1;3;2;1.15930330008268;4;76;357;Houborg et al. (2023b);Experiment 2;Orientation;2
3;58;52;-6;2.44406939856708;4;-57;358;Houborg et al. (2023b);Experiment 2;Orientation;2
3;92;101;9;1.99336049892008;4;-34;359;Houborg et al. (2023b);Experiment 2;Orientation;2
3;67;59;-8;1.4260750990361;4;25;360;Houborg et al. (2023b);Experiment 2;Orientation;2
3;90;80;-10;1.94285590015352;4;-23;361;Houborg et al. (2023b);Experiment 2;Orientation;2
3;2;8;6;1.02249000035226;4;88;362;Houborg et al. (2023b);Experiment 2;Orientation;2
3;149;165;16;1.5262000001967;4;33;363;Houborg et al. (2023b);Experiment 2;Orientation;2
3;2;12;10;0.959200400859118;4;-33;364;Houborg et al. (2023b);Experiment 2;Orientation;2
3;115;118;3;1.2594242002815;4;67;365;Houborg et al. (2023b);Experiment 2;Orientation;2
3;25;20;-5;0.691877201199532;4;90;366;Houborg et al. (2023b);Experiment 2;Orientation;2
3;153;168;15;1.79325939901173;4;52;367;Houborg et al. (2023b);Experiment 2;Orientation;2
3;131;124;-7;0.758926598355174;4;22;368;Houborg et al. (2023b);Experiment 2;Orientation;2
3;78;72;-6;1.67648199945688;4;53;369;Houborg et al. (2023b);Experiment 2;Orientation;2
3;106;109;3;1.25971610099077;4;-28;370;Houborg et al. (2023b);Experiment 2;Orientation;2
3;99;98;-1;1.1426587998867;4;7;371;Houborg et al. (2023b);Experiment 2;Orientation;2
3;126;132;6;2.01016189903021;4;-27;372;Houborg et al. (2023b);Experiment 2;Orientation;2
3;96;113;17;1.00908860005438;4;30;373;Houborg et al. (2023b);Experiment 2;Orientation;2
3;125;117;-8;1.35939100012183;4;-29;374;Houborg et al. (2023b);Experiment 2;Orientation;2
3;111;108;-3;1.3224077988416;4;14;375;Houborg et al. (2023b);Experiment 2;Orientation;2
3;49;37;-12;1.72635539993644;4;62;376;Houborg et al. (2023b);Experiment 2;Orientation;2
3;41;44;3;1.20945739932358;4;8;377;Houborg et al. (2023b);Experiment 2;Orientation;2
3;6;21;15;1.17586390115321;4;35;378;Houborg et al. (2023b);Experiment 2;Orientation;2
3;1;14;13;1.75976690091193;4;5;379;Houborg et al. (2023b);Experiment 2;Orientation;2
3;13;20;7;1.39284309931099;4;-12;380;Houborg et al. (2023b);Experiment 2;Orientation;2
3;10;5;-5;0.975758099928498;4;3;381;Houborg et al. (2023b);Experiment 2;Orientation;2
3;14;18;4;1.05917479842901;4;-4;382;Houborg et al. (2023b);Experiment 2;Orientation;2
3;117;110;-7;2.01004670001566;4;77;383;Houborg et al. (2023b);Experiment 2;Orientation;2
3;84;73;-11;2.46040490083396;4;33;384;Houborg et al. (2023b);Experiment 2;Orientation;2
3;110;120;10;2.24341830052435;4;-26;385;Houborg et al. (2023b);Experiment 2;Orientation;2
3;95;108;13;1.14077590033412;4;15;386;Houborg et al. (2023b);Experiment 2;Orientation;2
3;69;68;-1;1.10923700034618;4;26;387;Houborg et al. (2023b);Experiment 2;Orientation;2
3;1;10;9;0.842322299256921;4;68;388;Houborg et al. (2023b);Experiment 2;Orientation;2
3;32;38;6;2.31034479849041;4;-31;389;Houborg et al. (2023b);Experiment 2;Orientation;2
3;8;11;3;1.092679399997;4;24;390;Houborg et al. (2023b);Experiment 2;Orientation;2
3;153;166;13;1.17169919982553;4;35;391;Houborg et al. (2023b);Experiment 2;Orientation;2
3;75;64;-11;1.42517739906907;4;78;392;Houborg et al. (2023b);Experiment 2;Orientation;2
3;57;56;-1;1.04036089964211;4;18;393;Houborg et al. (2023b);Experiment 2;Orientation;2
3;20;24;4;1.59306789934635;4;37;394;Houborg et al. (2023b);Experiment 2;Orientation;2
3;8;16;8;1.07627919875085;4;12;395;Houborg et al. (2023b);Experiment 2;Orientation;2
3;169;172;3;2.21009539999068;4;19;396;Houborg et al. (2023b);Experiment 2;Orientation;2
3;155;157;2;2.29353239946067;4;14;397;Houborg et al. (2023b);Experiment 2;Orientation;2
3;36;29;-7;0.790491400286555;4;-61;398;Houborg et al. (2023b);Experiment 2;Orientation;2
3;35;34;-1;1.32629919983447;4;1;399;Houborg et al. (2023b);Experiment 2;Orientation;2
3;115;109;-6;3.12759570032358;4;-80;400;Houborg et al. (2023b);Experiment 2;Orientation;2
3;55;63;8;1.67247570000472;1;60;1;Houborg et al. (2023b);Experiment 2;Orientation;2
3;5;9;4;1.03991289999976;1;50;2;Houborg et al. (2023b);Experiment 2;Orientation;2
3;95;99;4;1.30401230001007;1;-90;3;Houborg et al. (2023b);Experiment 2;Orientation;2
3;8;18;10;1.62344100000337;1;87;4;Houborg et al. (2023b);Experiment 2;Orientation;2
3;89;90;1;1.50705200000084;1;-81;5;Houborg et al. (2023b);Experiment 2;Orientation;2
3;15;14;-1;1.9401349999971;1;74;6;Houborg et al. (2023b);Experiment 2;Orientation;2
3;28;29;1;2.1566518000036;1;-13;7;Houborg et al. (2023b);Experiment 2;Orientation;2
3;113;102;-11;1.64012900000671;1;-85;8;Houborg et al. (2023b);Experiment 2;Orientation;2
3;23;25;2;2.50677209999412;1;90;9;Houborg et al. (2023b);Experiment 2;Orientation;2
3;6;15;9;2.50665179999487;1;17;10;Houborg et al. (2023b);Experiment 2;Orientation;2
3;156;163;7;1.17355410000891;1;30;11;Houborg et al. (2023b);Experiment 2;Orientation;2
3;6;16;10;0.823786300010397;1;-30;12;Houborg et al. (2023b);Experiment 2;Orientation;2
3;22;22;0;2.75660480000079;1;-16;13;Houborg et al. (2023b);Experiment 2;Orientation;2
3;90;90;0;1.19016009999905;1;-68;14;Houborg et al. (2023b);Experiment 2;Orientation;2
3;123;118;-5;1.07386800000677;1;-33;15;Houborg et al. (2023b);Experiment 2;Orientation;2
3;169;154;-15;2.79006450000452;1;-46;16;Houborg et al. (2023b);Experiment 2;Orientation;2
3;148;157;9;1.34029720000399;1;21;17;Houborg et al. (2023b);Experiment 2;Orientation;2
3;125;117;-8;1.17354960000375;1;23;18;Houborg et al. (2023b);Experiment 2;Orientation;2
3;155;159;4;1.47341599999345;1;-30;19;Houborg et al. (2023b);Experiment 2;Orientation;2
3;173;161;-12;0.907080099990708;1;-18;20;Houborg et al. (2023b);Experiment 2;Orientation;2
3;146;154;8;3.10657380000339;1;27;21;Houborg et al. (2023b);Experiment 2;Orientation;2
3;129;135;6;2.50685980000708;1;17;22;Houborg et al. (2023b);Experiment 2;Orientation;2
3;119;115;-4;3.08987239999988;1;10;23;Houborg et al. (2023b);Experiment 2;Orientation;2
3;78;73;-5;1.52363199999672;1;41;24;Houborg et al. (2023b);Experiment 2;Orientation;2
3;134;132;-2;2.00380810000934;1;-56;25;Houborg et al. (2023b);Experiment 2;Orientation;2
3;61;59;-2;2.25671970000258;1;73;26;Houborg et al. (2023b);Experiment 2;Orientation;2
3;25;22;-3;2.68988940000418;1;36;27;Houborg et al. (2023b);Experiment 2;Orientation;2
3;161;155;-6;1.27373009998701;1;44;28;Houborg et al. (2023b);Experiment 2;Orientation;2
3;87;78;-9;3.20402520000061;1;74;29;Houborg et al. (2023b);Experiment 2;Orientation;2
3;173;163;-10;1.60677110000688;1;-86;30;Houborg et al. (2023b);Experiment 2;Orientation;2
3;106;100;-6;2.44002339999133;1;67;31;Houborg et al. (2023b);Experiment 2;Orientation;2
3;165;168;3;1.94009809999261;1;-59;32;Houborg et al. (2023b);Experiment 2;Orientation;2
3;175;166;-9;1.49017879999883;1;-10;33;Houborg et al. (2023b);Experiment 2;Orientation;2
3;48;57;9;1.60694280000462;1;-53;34;Houborg et al. (2023b);Experiment 2;Orientation;2
3;125;128;3;1.72223610000219;1;-77;35;Houborg et al. (2023b);Experiment 2;Orientation;2
3;112;105;-7;1.57365700000082;1;13;36;Houborg et al. (2023b);Experiment 2;Orientation;2
3;153;167;14;1.72348020000209;1;-41;37;Houborg et al. (2023b);Experiment 2;Orientation;2
3;18;23;5;1.08924249999109;1;-45;38;Houborg et al. (2023b);Experiment 2;Orientation;2
3;121;120;-1;2.52335740000126;1;77;39;Houborg et al. (2023b);Experiment 2;Orientation;2
3;125;115;-10;1.77343790000305;1;-4;40;Houborg et al. (2023b);Experiment 2;Orientation;2
3;155;156;1;1.42358339999919;1;-30;41;Houborg et al. (2023b);Experiment 2;Orientation;2
3;88;87;-1;0.890257200007909;1;67;42;Houborg et al. (2023b);Experiment 2;Orientation;2
3;43;52;9;3.25664420000976;1;45;43;Houborg et al. (2023b);Experiment 2;Orientation;2
3;155;160;5;1.4403644999984;1;68;44;Houborg et al. (2023b);Experiment 2;Orientation;2
3;8;7;-1;1.2043193999998;1;-33;45;Houborg et al. (2023b);Experiment 2;Orientation;2
3;167;166;-1;1.63882829999784;1;21;46;Houborg et al. (2023b);Experiment 2;Orientation;2
3;70;67;-3;1.19020889999229;1;-83;47;Houborg et al. (2023b);Experiment 2;Orientation;2
3;21;18;-3;2.55661959999998;1;49;48;Houborg et al. (2023b);Experiment 2;Orientation;2
3;110;105;-5;2.65675650000048;1;-89;49;Houborg et al. (2023b);Experiment 2;Orientation;2
3;1;10;9;2.39006449999579;1;-71;50;Houborg et al. (2023b);Experiment 2;Orientation;2
3;97;103;6;1.94018119999964;1;84;51;Houborg et al. (2023b);Experiment 2;Orientation;2
3;110;114;4;2.30673240000033;1;-13;52;Houborg et al. (2023b);Experiment 2;Orientation;2
3;86;81;-5;1.84001369999896;1;24;53;Houborg et al. (2023b);Experiment 2;Orientation;2
3;78;85;7;3.50641869999527;1;8;54;Houborg et al. (2023b);Experiment 2;Orientation;2
3;161;155;-6;1.75679949999903;1;-83;55;Houborg et al. (2023b);Experiment 2;Orientation;2
3;173;171;-2;1.69016559999727;1;-12;56;Houborg et al. (2023b);Experiment 2;Orientation;2
3;96;106;10;3.58982880000258;1;77;57;Houborg et al. (2023b);Experiment 2;Orientation;2
3;5;11;6;1.82225170001038;1;-89;58;Houborg et al. (2023b);Experiment 2;Orientation;2
3;110;102;-8;2.49003299999458;1;75;59;Houborg et al. (2023b);Experiment 2;Orientation;2
3;131;106;-25;1.84028929998749;1;-21;60;Houborg et al. (2023b);Experiment 2;Orientation;2
3;155;163;8;1.77352570000221;1;-24;61;Houborg et al. (2023b);Experiment 2;Orientation;2
3;137;131;-6;2.07342629999039;1;18;62;Houborg et al. (2023b);Experiment 2;Orientation;2
3;16;23;7;2.05685020000965;1;-59;63;Houborg et al. (2023b);Experiment 2;Orientation;2
3;80;68;-12;1.63885180000216;1;-64;64;Houborg et al. (2023b);Experiment 2;Orientation;2
3;88;80;-8;1.39036840001063;1;-8;65;Houborg et al. (2023b);Experiment 2;Orientation;2
3;34;44;10;0.94028709999111;1;54;66;Houborg et al. (2023b);Experiment 2;Orientation;2
3;45;57;12;1.05707769999572;1;-11;67;Houborg et al. (2023b);Experiment 2;Orientation;2
3;15;35;20;1.45563029999903;1;30;68;Houborg et al. (2023b);Experiment 2;Orientation;2
3;117;111;-6;1.4069390000077;1;78;69;Houborg et al. (2023b);Experiment 2;Orientation;2
3;61;50;-11;1.27233530000376;1;56;70;Houborg et al. (2023b);Experiment 2;Orientation;2
3;116;115;-1;2.50412789999973;1;-55;71;Houborg et al. (2023b);Experiment 2;Orientation;2
3;170;158;-12;1.7722475000046;1;-54;72;Houborg et al. (2023b);Experiment 2;Orientation;2
3;145;137;-8;2.22344139999768;1;25;73;Houborg et al. (2023b);Experiment 2;Orientation;2
3;7;20;13;1.42347179999342;1;-42;74;Houborg et al. (2023b);Experiment 2;Orientation;2
3;79;74;-5;1.22358409999288;1;-72;75;Houborg et al. (2023b);Experiment 2;Orientation;2
3;70;67;-3;2.37332310000784;1;9;76;Houborg et al. (2023b);Experiment 2;Orientation;2
3;110;111;1;1.47216999999364;1;-40;77;Houborg et al. (2023b);Experiment 2;Orientation;2
3;171;168;-3;1.64010829999461;1;-61;78;Houborg et al. (2023b);Experiment 2;Orientation;2
3;75;69;-6;2.70663469999272;1;-84;79;Houborg et al. (2023b);Experiment 2;Orientation;2
3;52;58;6;2.17328760000237;1;23;80;Houborg et al. (2023b);Experiment 2;Orientation;2
3;68;78;10;1.77347060000466;1;-16;81;Houborg et al. (2023b);Experiment 2;Orientation;2
3;86;80;-6;2.52351030000136;1;-18;82;Houborg et al. (2023b);Experiment 2;Orientation;2
3;102;102;0;1.00698520000151;1;-16;83;Houborg et al. (2023b);Experiment 2;Orientation;2
3;128;121;-7;1.12353650000296;1;-26;84;Houborg et al. (2023b);Experiment 2;Orientation;2
3;148;140;-8;1.50692990000243;1;-20;85;Houborg et al. (2023b);Experiment 2;Orientation;2
3;144;142;-2;2.29009569999471;1;4;86;Houborg et al. (2023b);Experiment 2;Orientation;2
3;36;29;-7;1.85687020000478;1;-72;87;Houborg et al. (2023b);Experiment 2;Orientation;2
3;158;154;-4;2.34014640000532;1;58;88;Houborg et al. (2023b);Experiment 2;Orientation;2
3;72;68;-4;1.27357799999299;1;86;89;Houborg et al. (2023b);Experiment 2;Orientation;2
3;137;135;-2;1.85681689999183;1;-65;90;Houborg et al. (2023b);Experiment 2;Orientation;2
3;95;121;26;2.30665790000057;1;42;91;Houborg et al. (2023b);Experiment 2;Orientation;2
3;48;42;-6;1.00692549999803;1;47;92;Houborg et al. (2023b);Experiment 2;Orientation;2
3;7;28;21;1.19036680000136;1;41;93;Houborg et al. (2023b);Experiment 2;Orientation;2
3;5;13;8;1.6234156999999;1;2;94;Houborg et al. (2023b);Experiment 2;Orientation;2
3;73;72;-1;1.45692199999758;1;-68;95;Houborg et al. (2023b);Experiment 2;Orientation;2
3;25;25;0;1.8400105000037;1;48;96;Houborg et al. (2023b);Experiment 2;Orientation;2
3;94;101;7;2.37338669999735;1;-69;97;Houborg et al. (2023b);Experiment 2;Orientation;2
3;105;104;-1;1.90678479999769;1;-11;98;Houborg et al. (2023b);Experiment 2;Orientation;2
3;148;144;-4;2.48999490001006;1;-43;99;Houborg et al. (2023b);Experiment 2;Orientation;2
3;139;133;-6;2.80665389999922;1;9;100;Houborg et al. (2023b);Experiment 2;Orientation;2
3;67;75;8;1.10710359999212;2;72;101;Houborg et al. (2023b);Experiment 2;Orientation;2
3;25;41;16;1.10445590000018;2;42;102;Houborg et al. (2023b);Experiment 2;Orientation;2
3;86;75;-11;1.50688299999456;2;-61;103;Houborg et al. (2023b);Experiment 2;Orientation;2
3;170;162;-8;1.17367409999133;2;-84;104;Houborg et al. (2023b);Experiment 2;Orientation;2
3;133;142;9;2.09008370000811;2;37;105;Houborg et al. (2023b);Experiment 2;Orientation;2
3;128;117;-11;1.29035989999829;2;5;106;Houborg et al. (2023b);Experiment 2;Orientation;2
3;26;22;-4;1.97227179999754;2;-78;107;Houborg et al. (2023b);Experiment 2;Orientation;2
3;12;18;6;2.80678309999348;2;14;108;Houborg et al. (2023b);Experiment 2;Orientation;2
3;58;48;-10;1.50689650001004;2;-46;109;Houborg et al. (2023b);Experiment 2;Orientation;2
3;99;96;-3;1.27359090000391;2;-41;110;Houborg et al. (2023b);Experiment 2;Orientation;2
3;98;103;5;2.60658819999662;2;1;111;Houborg et al. (2023b);Experiment 2;Orientation;2
3;107;108;1;3.72308750000957;2;-9;112;Houborg et al. (2023b);Experiment 2;Orientation;2
3;149;144;-5;1.40571829999681;2;-42;113;Houborg et al. (2023b);Experiment 2;Orientation;2
3;178;9;11;1.29025479999837;2;-29;114;Houborg et al. (2023b);Experiment 2;Orientation;2
3;129;148;19;1.82223619999422;2;49;115;Houborg et al. (2023b);Experiment 2;Orientation;2
3;168;164;-4;2.69000869999581;2;-39;116;Houborg et al. (2023b);Experiment 2;Orientation;2
3;126;152;26;1.14027239999268;2;42;117;Houborg et al. (2023b);Experiment 2;Orientation;2
3;135;134;-1;1.42343510000501;2;-9;118;Houborg et al. (2023b);Experiment 2;Orientation;2
3;6;14;8;1.89023339998676;2;-51;119;Houborg et al. (2023b);Experiment 2;Orientation;2
3;163;167;4;1.52359350000916;2;23;120;Houborg et al. (2023b);Experiment 2;Orientation;2
3;67;63;-4;2.40664780000225;2;-84;121;Houborg et al. (2023b);Experiment 2;Orientation;2
3;29;21;-8;1.62055800000962;2;38;122;Houborg et al. (2023b);Experiment 2;Orientation;2
3;177;6;9;1.64015589999326;2;32;123;Houborg et al. (2023b);Experiment 2;Orientation;2
3;143;169;26;1.49039720000292;2;34;124;Houborg et al. (2023b);Experiment 2;Orientation;2
3;56;64;8;2.24015990000044;2;87;125;Houborg et al. (2023b);Experiment 2;Orientation;2
3;154;170;16;2.72343220000039;2;82;126;Houborg et al. (2023b);Experiment 2;Orientation;2
3;69;61;-8;2.1066848999908;2;85;127;Houborg et al. (2023b);Experiment 2;Orientation;2
3;137;132;-5;1.20689560000028;2;-68;128;Houborg et al. (2023b);Experiment 2;Orientation;2
3;91;106;15;1.70685509999748;2;46;129;Houborg et al. (2023b);Experiment 2;Orientation;2
3;124;121;-3;2.77223509999749;2;-33;130;Houborg et al. (2023b);Experiment 2;Orientation;2
3;22;23;1;1.40568559999519;2;-78;131;Houborg et al. (2023b);Experiment 2;Orientation;2
3;13;29;16;2.24000859999796;2;9;132;Houborg et al. (2023b);Experiment 2;Orientation;2
3;67;68;1;2.10682110000926;2;-54;133;Houborg et al. (2023b);Experiment 2;Orientation;2
3;125;121;-4;1.22355009999592;2;-58;134;Houborg et al. (2023b);Experiment 2;Orientation;2
3;104;112;8;2.05678440000338;2;21;135;Houborg et al. (2023b);Experiment 2;Orientation;2
3;23;25;2;1.22356739999668;2;81;136;Houborg et al. (2023b);Experiment 2;Orientation;2
3;74;68;-6;2.60624629999802;2;-51;137;Houborg et al. (2023b);Experiment 2;Orientation;2
3;63;59;-4;1.1402306999953;2;11;138;Houborg et al. (2023b);Experiment 2;Orientation;2
3;155;156;1;1.49015539999527;2;88;139;Houborg et al. (2023b);Experiment 2;Orientation;2
3;114;113;-1;3.7734824000072;2;41;140;Houborg et al. (2023b);Experiment 2;Orientation;2
3;171;171;0;1.75692839999101;2;-57;141;Houborg et al. (2023b);Experiment 2;Orientation;2
3;110;106;-4;1.07361949999176;2;61;142;Houborg et al. (2023b);Experiment 2;Orientation;2
3;15;28;13;3.08994779999193;2;-85;143;Houborg et al. (2023b);Experiment 2;Orientation;2
3;98;100;2;2.14017049998802;2;-83;144;Houborg et al. (2023b);Experiment 2;Orientation;2
3;89;93;4;1.95681430000695;2;9;145;Houborg et al. (2023b);Experiment 2;Orientation;2
3;25;23;-2;1.89026529999683;2;64;146;Houborg et al. (2023b);Experiment 2;Orientation;2
3;125;114;-11;2.05564239999512;2;80;147;Houborg et al. (2023b);Experiment 2;Orientation;2
3;179;13;14;2.93981520000671;2;-54;148;Houborg et al. (2023b);Experiment 2;Orientation;2
3;127;111;-16;2.15668759999971;2;52;149;Houborg et al. (2023b);Experiment 2;Orientation;2
3;172;175;3;1.95664030000626;2;-45;150;Houborg et al. (2023b);Experiment 2;Orientation;2
3;118;110;-8;1.40700990000914;2;54;151;Houborg et al. (2023b);Experiment 2;Orientation;2
3;98;103;5;1.30696570000146;2;20;152;Houborg et al. (2023b);Experiment 2;Orientation;2
3;72;81;9;1.54008140000224;2;26;153;Houborg et al. (2023b);Experiment 2;Orientation;2
3;91;84;-7;1.78693250000651;2;-19;154;Houborg et al. (2023b);Experiment 2;Orientation;2
3;82;81;-1;1.55687960000068;2;9;155;Houborg et al. (2023b);Experiment 2;Orientation;2
3;115;106;-9;1.18765700000222;2;-33;156;Houborg et al. (2023b);Experiment 2;Orientation;2
3;171;170;-1;2.00555489999533;2;-56;157;Houborg et al. (2023b);Experiment 2;Orientation;2
3;64;72;8;1.94007150000834;2;-73;158;Houborg et al. (2023b);Experiment 2;Orientation;2
3;178;14;16;2.90371999998752;2;66;159;Houborg et al. (2023b);Experiment 2;Orientation;2
3;121;114;-7;1.6237215000001;2;57;160;Houborg et al. (2023b);Experiment 2;Orientation;2
3;53;45;-8;1.17088819999481;2;68;161;Houborg et al. (2023b);Experiment 2;Orientation;2
3;105;97;-8;2.37338859999727;2;-52;162;Houborg et al. (2023b);Experiment 2;Orientation;2
3;115;106;-9;1.64026580000063;2;-10;163;Houborg et al. (2023b);Experiment 2;Orientation;2
3;105;104;-1;2.75367259999621;2;10;164;Houborg et al. (2023b);Experiment 2;Orientation;2
3;87;92;5;1.89009950000036;2;18;165;Houborg et al. (2023b);Experiment 2;Orientation;2
3;129;122;-7;2.32328029999917;2;-42;166;Houborg et al. (2023b);Experiment 2;Orientation;2
3;85;81;-4;1.54016550000233;2;44;167;Houborg et al. (2023b);Experiment 2;Orientation;2
3;29;23;-6;2.23993950001022;2;56;168;Houborg et al. (2023b);Experiment 2;Orientation;2
3;113;111;-2;1.84015760000329;2;-84;169;Houborg et al. (2023b);Experiment 2;Orientation;2
3;46;37;-9;1.34020150000288;2;67;170;Houborg et al. (2023b);Experiment 2;Orientation;2
3;23;30;7;0.990221699990798;2;23;171;Houborg et al. (2023b);Experiment 2;Orientation;2
3;46;27;-19;1.29035260000092;2;-23;172;Houborg et al. (2023b);Experiment 2;Orientation;2
3;33;26;-7;2.28882229998999;2;13;173;Houborg et al. (2023b);Experiment 2;Orientation;2
3;32;29;-3;1.70678699998825;2;1;174;Houborg et al. (2023b);Experiment 2;Orientation;2
3;13;19;6;0.973488899995573;2;19;175;Houborg et al. (2023b);Experiment 2;Orientation;2
3;105;100;-5;1.97335980000207;2;88;176;Houborg et al. (2023b);Experiment 2;Orientation;2
3;45;31;-14;2.55663790000835;2;60;177;Houborg et al. (2023b);Experiment 2;Orientation;2
3;178;6;8;0.657039199999417;2;47;178;Houborg et al. (2023b);Experiment 2;Orientation;2
3;178;178;0;2.9399803999986;2;0;179;Houborg et al. (2023b);Experiment 2;Orientation;2
3;102;106;4;2.4401085999998;2;76;180;Houborg et al. (2023b);Experiment 2;Orientation;2
3;76;74;-2;1.97351100000378;2;26;181;Houborg et al. (2023b);Experiment 2;Orientation;2
3;44;48;4;2.05355009999766;2;32;182;Houborg et al. (2023b);Experiment 2;Orientation;2
3;27;25;-2;2.04008589999285;2;17;183;Houborg et al. (2023b);Experiment 2;Orientation;2
3;121;123;2;1.69017969998822;2;86;184;Houborg et al. (2023b);Experiment 2;Orientation;2
3;0;8;8;1.05696949998674;2;-59;185;Houborg et al. (2023b);Experiment 2;Orientation;2
3;101;108;7;1.92344050000247;2;79;186;Houborg et al. (2023b);Experiment 2;Orientation;2
3;4;12;8;2.10427929999423;2;-83;187;Houborg et al. (2023b);Experiment 2;Orientation;2
3;61;67;6;1.43775700000697;2;-57;188;Houborg et al. (2023b);Experiment 2;Orientation;2
3;125;114;-11;2.07341100000485;2;-64;189;Houborg et al. (2023b);Experiment 2;Orientation;2
3;67;64;-3;1.95688110000629;2;58;190;Houborg et al. (2023b);Experiment 2;Orientation;2
3;28;24;-4;2.08899599999131;2;39;191;Houborg et al. (2023b);Experiment 2;Orientation;2
3;30;22;-8;1.22359559999313;2;-2;192;Houborg et al. (2023b);Experiment 2;Orientation;2
3;11;17;6;1.10695290000876;2;19;193;Houborg et al. (2023b);Experiment 2;Orientation;2
3;170;170;0;1.92237020000175;2;21;194;Houborg et al. (2023b);Experiment 2;Orientation;2
3;85;73;-12;1.69003140000859;2;85;195;Houborg et al. (2023b);Experiment 2;Orientation;2
3;7;11;4;2.72343890000775;2;78;196;Houborg et al. (2023b);Experiment 2;Orientation;2
3;174;168;-6;1.53894189999846;2;13;197;Houborg et al. (2023b);Experiment 2;Orientation;2
3;153;169;16;1.17096989999118;2;21;198;Houborg et al. (2023b);Experiment 2;Orientation;2
3;30;9;-21;2.87325549998786;2;-57;199;Houborg et al. (2023b);Experiment 2;Orientation;2
3;115;105;-10;1.70678009999392;2;-85;200;Houborg et al. (2023b);Experiment 2;Orientation;2
3;22;29;7;1.97298679999949;3;-87;201;Houborg et al. (2023b);Experiment 2;Orientation;2
3;101;103;2;1.02361530000053;3;-79;202;Houborg et al. (2023b);Experiment 2;Orientation;2
3;48;35;-13;1.15570270000899;3;53;203;Houborg et al. (2023b);Experiment 2;Orientation;2
3;43;42;-1;2.48700769999414;3;5;204;Houborg et al. (2023b);Experiment 2;Orientation;2
3;170;156;-14;1.99015710000822;3;53;205;Houborg et al. (2023b);Experiment 2;Orientation;2
3;145;154;9;1.6234337999922;3;25;206;Houborg et al. (2023b);Experiment 2;Orientation;2
3;16;14;-2;1.42353519999597;3;-51;207;Houborg et al. (2023b);Experiment 2;Orientation;2
3;94;97;3;1.72348190000048;3;-78;208;Houborg et al. (2023b);Experiment 2;Orientation;2
3;11;15;4;2.18751620000694;3;83;209;Houborg et al. (2023b);Experiment 2;Orientation;2
3;124;130;6;3.27339680001023;3;67;210;Houborg et al. (2023b);Experiment 2;Orientation;2
3;156;155;-1;1.49012230000517;3;-32;211;Houborg et al. (2023b);Experiment 2;Orientation;2
3;68;61;-7;1.12352010000905;3;88;212;Houborg et al. (2023b);Experiment 2;Orientation;2
3;23;22;-1;1.22346130000369;3;45;213;Houborg et al. (2023b);Experiment 2;Orientation;2
3;175;159;-16;1.9900525000121;3;28;214;Houborg et al. (2023b);Experiment 2;Orientation;2
3;174;166;-8;1.29008859999885;3;1;215;Houborg et al. (2023b);Experiment 2;Orientation;2
3;175;174;-1;5.83649040000455;3;-1;216;Houborg et al. (2023b);Experiment 2;Orientation;2
3;28;19;-9;1.72351270000217;3;-33;217;Houborg et al. (2023b);Experiment 2;Orientation;2
3;38;26;-12;1.22352780000074;3;-10;218;Houborg et al. (2023b);Experiment 2;Orientation;2
3;89;78;-11;2.55670549999923;3;-51;219;Houborg et al. (2023b);Experiment 2;Orientation;2
3;8;12;4;1.05696850000822;3;81;220;Houborg et al. (2023b);Experiment 2;Orientation;2
3;145;148;3;1.38905120000709;3;43;221;Houborg et al. (2023b);Experiment 2;Orientation;2
3;115;114;-1;1.65543849999085;3;30;222;Houborg et al. (2023b);Experiment 2;Orientation;2
3;132;123;-9;1.93730189999042;3;-17;223;Houborg et al. (2023b);Experiment 2;Orientation;2
3;147;151;4;1.24028489999182;3;-15;224;Houborg et al. (2023b);Experiment 2;Orientation;2
