obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
5;116;134;-60;18;1;9;0.971364048076794;Kondo et al. (2022);Experiment 3;Orientation
5;30;39;86;9;1;9;1.30031151813455;Kondo et al. (2022);Experiment 3;Orientation
5;29;35;1;6;1;9;0.707312793005258;Kondo et al. (2022);Experiment 3;Orientation
5;150;140;59;-10;1;9;0.650443748105317;Kondo et al. (2022);Experiment 3;Orientation
5;121;136;29;15;1;9;0.539833238115534;Kondo et al. (2022);Experiment 3;Orientation
5;13;20;-72;7;1;9;1.23589445208199;Kondo et al. (2022);Experiment 3;Orientation
5;73;69;-60;-4;1;9;0.659023348009214;Kondo et al. (2022);Experiment 3;Orientation
5;60;64;13;4;1;9;1.18596226908267;Kondo et al. (2022);Experiment 3;Orientation
5;29;41;31;12;1;9;0.85861075296998;Kondo et al. (2022);Experiment 3;Orientation
5;23;34;6;11;1;9;0.633443441009149;Kondo et al. (2022);Experiment 3;Orientation
5;70;64;-47;-6;1;9;1.00031130597927;Kondo et al. (2022);Experiment 3;Orientation
5;174;179;76;5;1;9;0.852486759191379;Kondo et al. (2022);Experiment 3;Orientation
5;17;24;-23;7;1;9;0.534388189902529;Kondo et al. (2022);Experiment 3;Orientation
5;35;32;-18;-3;1;9;1.25559262000024;Kondo et al. (2022);Experiment 3;Orientation
5;68;51;-33;-17;1;9;0.921026495052502;Kondo et al. (2022);Experiment 3;Orientation
5;8;24;60;16;1;9;0.51774354884401;Kondo et al. (2022);Experiment 3;Orientation
5;164;149;24;-15;1;9;0.577836096985266;Kondo et al. (2022);Experiment 3;Orientation
5;80;83;84;3;1;9;0.994574249954894;Kondo et al. (2022);Experiment 3;Orientation
5;149;153;-69;4;1;9;0.992838259087875;Kondo et al. (2022);Experiment 3;Orientation
5;9;14;-40;5;1;9;1.27032944606617;Kondo et al. (2022);Experiment 3;Orientation
5;167;161;22;-6;1;9;0.883561487076804;Kondo et al. (2022);Experiment 3;Orientation
5;14;25;-27;11;1;10;0.944122173823416;Kondo et al. (2022);Experiment 3;Orientation
5;162;164;32;2;1;10;1.19115572003648;Kondo et al. (2022);Experiment 3;Orientation
5;67;69;-85;2;1;10;0.870039141969755;Kondo et al. (2022);Experiment 3;Orientation
5;11;17;56;6;1;10;0.73182438290678;Kondo et al. (2022);Experiment 3;Orientation
5;85;84;-74;-1;1;10;0.757018656935543;Kondo et al. (2022);Experiment 3;Orientation
5;33;41;52;8;1;10;2.36148731014691;Kondo et al. (2022);Experiment 3;Orientation
5;101;113;-68;12;1;10;1.63110833801329;Kondo et al. (2022);Experiment 3;Orientation
5;104;99;-3;-5;1;10;1.24356579780579;Kondo et al. (2022);Experiment 3;Orientation
5;81;73;23;-8;1;10;0.759160696063191;Kondo et al. (2022);Experiment 3;Orientation
5;152;123;-71;-29;1;10;0.795520227169618;Kondo et al. (2022);Experiment 3;Orientation
5;121;125;31;4;1;10;1.08065727492794;Kondo et al. (2022);Experiment 3;Orientation
5;17;37;-76;20;1;10;0.781661881832406;Kondo et al. (2022);Experiment 3;Orientation
5;109;137;88;28;1;10;1.23748687002808;Kondo et al. (2022);Experiment 3;Orientation
5;83;62;26;-21;1;10;0.73774652602151;Kondo et al. (2022);Experiment 3;Orientation
5;167;160;-84;-7;1;10;0.52124597504735;Kondo et al. (2022);Experiment 3;Orientation
5;5;1;-18;-4;1;10;0.582292886916548;Kondo et al. (2022);Experiment 3;Orientation
5;87;75;-82;-12;1;10;0.80052220611833;Kondo et al. (2022);Experiment 3;Orientation
5;163;176;-76;13;1;10;0.851255507906899;Kondo et al. (2022);Experiment 3;Orientation
5;131;130;32;-1;1;10;0.87742538494058;Kondo et al. (2022);Experiment 3;Orientation
5;151;146;-20;-5;1;10;1.85714654694311;Kondo et al. (2022);Experiment 3;Orientation
5;106;113;45;7;1;10;1.82224990706891;Kondo et al. (2022);Experiment 3;Orientation
5;146;136;-40;-10;1;10;0.754599071107805;Kondo et al. (2022);Experiment 3;Orientation
5;70;56;76;-14;1;10;1.28031829581596;Kondo et al. (2022);Experiment 3;Orientation
5;178;3;72;5;1;10;0.551443811971694;Kondo et al. (2022);Experiment 3;Orientation
5;155;149;23;-6;1;10;1.2416669910308;Kondo et al. (2022);Experiment 3;Orientation
5;171;160;-16;-11;1;10;0.781300077913329;Kondo et al. (2022);Experiment 3;Orientation
5;87;88;84;1;1;10;1.1323858089745;Kondo et al. (2022);Experiment 3;Orientation
5;158;165;-71;7;1;10;0.559674138203263;Kondo et al. (2022);Experiment 3;Orientation
5;57;59;-79;2;1;10;0.834902310045436;Kondo et al. (2022);Experiment 3;Orientation
5;141;153;-84;12;1;10;0.417775420006365;Kondo et al. (2022);Experiment 3;Orientation
5;135;135;6;0;1;10;0.977002202067524;Kondo et al. (2022);Experiment 3;Orientation
5;5;14;-50;9;1;10;0.561380451079458;Kondo et al. (2022);Experiment 3;Orientation
5;168;152;17;-16;1;10;0.845005665905774;Kondo et al. (2022);Experiment 3;Orientation
5;137;149;31;12;1;10;0.914004675811157;Kondo et al. (2022);Experiment 3;Orientation
5;10;14;-53;4;1;10;1.28751015313901;Kondo et al. (2022);Experiment 3;Orientation
5;90;82;-80;-8;1;10;0.94599997298792;Kondo et al. (2022);Experiment 3;Orientation
5;41;44;49;3;1;10;0.720787877915427;Kondo et al. (2022);Experiment 3;Orientation
5;175;7;46;12;1;10;1.38858499284834;Kondo et al. (2022);Experiment 3;Orientation
5;132;153;43;21;1;10;0.755312748020515;Kondo et al. (2022);Experiment 3;Orientation
5;113;119;19;6;1;10;2.43306542397477;Kondo et al. (2022);Experiment 3;Orientation
5;90;90;23;0;1;10;1.21545607084408;Kondo et al. (2022);Experiment 3;Orientation
5;16;19;74;3;1;10;1.68161405413412;Kondo et al. (2022);Experiment 3;Orientation
5;63;50;-47;-13;1;10;0.885033400962129;Kondo et al. (2022);Experiment 3;Orientation
5;150;138;-87;-12;1;10;1.58524802397005;Kondo et al. (2022);Experiment 3;Orientation
5;90;77;60;-13;1;10;1.0492811310105;Kondo et al. (2022);Experiment 3;Orientation
5;139;153;-49;14;1;10;1.48307472909801;Kondo et al. (2022);Experiment 3;Orientation
5;99;110;40;11;1;10;1.50283221504651;Kondo et al. (2022);Experiment 3;Orientation
5;7;14;-88;7;1;10;1.82380984188057;Kondo et al. (2022);Experiment 3;Orientation
5;122;117;65;-5;1;10;1.18377035297453;Kondo et al. (2022);Experiment 3;Orientation
5;29;31;-87;2;1;10;0.550401601940393;Kondo et al. (2022);Experiment 3;Orientation
6;90;88;NaN;-2;1;1;3.25738668697886;Kondo et al. (2022);Experiment 3;Orientation
6;25;39;65;14;1;1;1.36201951582916;Kondo et al. (2022);Experiment 3;Orientation
6;130;127;75;-3;1;1;1.44580430001952;Kondo et al. (2022);Experiment 3;Orientation
6;17;32;-67;15;1;1;1.75934934988618;Kondo et al. (2022);Experiment 3;Orientation
6;61;50;-44;-11;1;1;1.20268208207563;Kondo et al. (2022);Experiment 3;Orientation
6;104;113;-43;9;1;1;0.966985593782738;Kondo et al. (2022);Experiment 3;Orientation
6;110;107;-6;-3;1;1;1.17731381999329;Kondo et al. (2022);Experiment 3;Orientation
6;54;57;56;3;1;1;1.82465489208698;Kondo et al. (2022);Experiment 3;Orientation
6;11;25;43;14;1;1;1.96169496001676;Kondo et al. (2022);Experiment 3;Orientation
6;49;45;-38;-4;1;1;0.949095039861277;Kondo et al. (2022);Experiment 3;Orientation
6;108;125;-59;17;1;1;1.23474861192517;Kondo et al. (2022);Experiment 3;Orientation
6;24;31;84;7;1;1;0.833429138874635;Kondo et al. (2022);Experiment 3;Orientation
6;38;38;-14;0;1;1;1.26257179002278;Kondo et al. (2022);Experiment 3;Orientation
6;130;139;88;9;1;1;1.05488529708236;Kondo et al. (2022);Experiment 3;Orientation
6;104;110;26;6;1;1;1.44095114595257;Kondo et al. (2022);Experiment 3;Orientation
6;126;117;-22;-9;1;1;1.63684183591977;Kondo et al. (2022);Experiment 3;Orientation
6;85;71;41;-14;1;1;1.76790239498951;Kondo et al. (2022);Experiment 3;Orientation
6;98;100;-13;2;1;1;1.37850739900023;Kondo et al. (2022);Experiment 3;Orientation
6;157;144;-59;-13;1;1;1.13086297595873;Kondo et al. (2022);Experiment 3;Orientation
6;22;35;-45;13;1;1;1.36546323099174;Kondo et al. (2022);Experiment 3;Orientation
6;17;30;5;13;1;1;1.15247768186964;Kondo et al. (2022);Experiment 3;Orientation
6;111;123;86;12;1;1;1.75050807883963;Kondo et al. (2022);Experiment 3;Orientation
6;119;115;-8;-4;1;1;1.03731237119064;Kondo et al. (2022);Experiment 3;Orientation
6;85;78;34;-7;1;1;1.36005233693868;Kondo et al. (2022);Experiment 3;Orientation
6;131;111;-46;-20;1;1;0.780846016015857;Kondo et al. (2022);Experiment 3;Orientation
6;110;125;21;15;1;1;1.29262737184763;Kondo et al. (2022);Experiment 3;Orientation
6;38;57;72;19;1;1;1.77439816202968;Kondo et al. (2022);Experiment 3;Orientation
6;172;151;46;-21;1;1;1.19315133313648;Kondo et al. (2022);Experiment 3;Orientation
6;100;95;72;-5;1;1;0.894476047018543;Kondo et al. (2022);Experiment 3;Orientation
6;157;131;-57;-26;1;1;1.64886711514555;Kondo et al. (2022);Experiment 3;Orientation
6;101;106;56;5;1;1;1.65032700984739;Kondo et al. (2022);Experiment 3;Orientation
6;20;41;81;21;1;1;1.65242872782983;Kondo et al. (2022);Experiment 3;Orientation
6;69;61;-49;-8;1;1;1.46989060402848;Kondo et al. (2022);Experiment 3;Orientation
6;149;127;-80;-22;1;1;1.35595145216212;Kondo et al. (2022);Experiment 3;Orientation
6;127;126;22;-1;1;1;1.72157710092142;Kondo et al. (2022);Experiment 3;Orientation
6;33;53;-86;20;1;1;2.5745347768534;Kondo et al. (2022);Experiment 3;Orientation
6;59;56;-26;-3;1;1;1.1445481700357;Kondo et al. (2022);Experiment 3;Orientation
6;118;114;-59;-4;1;1;1.28862240188755;Kondo et al. (2022);Experiment 3;Orientation
6;175;148;-57;-27;1;1;1.26672989502549;Kondo et al. (2022);Experiment 3;Orientation
6;84;65;-89;-19;1;1;1.15967120695859;Kondo et al. (2022);Experiment 3;Orientation
6;117;117;-33;0;1;1;1.36525656306185;Kondo et al. (2022);Experiment 3;Orientation
6;93;91;24;-2;1;1;1.40893386490643;Kondo et al. (2022);Experiment 3;Orientation
6;9;27;84;18;1;1;1.93880404112861;Kondo et al. (2022);Experiment 3;Orientation
6;19;45;-10;26;1;1;1.89041248499416;Kondo et al. (2022);Experiment 3;Orientation
6;105;117;-86;12;1;1;1.34071686700918;Kondo et al. (2022);Experiment 3;Orientation
6;126;127;-21;1;1;1;1.96490512299351;Kondo et al. (2022);Experiment 3;Orientation
6;29;45;-83;16;1;1;1.05602563009597;Kondo et al. (2022);Experiment 3;Orientation
6;176;145;33;-31;1;1;1.6101485369727;Kondo et al. (2022);Experiment 3;Orientation
6;97;91;79;-6;1;1;1.48470046999864;Kondo et al. (2022);Experiment 3;Orientation
6;39;60;58;21;1;1;1.88016611500643;Kondo et al. (2022);Experiment 3;Orientation
6;77;71;-38;-6;1;2;1.99597995798104;Kondo et al. (2022);Experiment 3;Orientation
6;24;40;53;16;1;2;2.04227978293784;Kondo et al. (2022);Experiment 3;Orientation
6;158;143;46;-15;1;2;1.69448790000752;Kondo et al. (2022);Experiment 3;Orientation
6;178;169;-20;-9;1;2;1.36763513810001;Kondo et al. (2022);Experiment 3;Orientation
6;77;79;-79;2;1;2;2.01746156788431;Kondo et al. (2022);Experiment 3;Orientation
6;56;61;21;5;1;2;1.46630183490925;Kondo et al. (2022);Experiment 3;Orientation
6;31;48;25;17;1;2;1.00150077603757;Kondo et al. (2022);Experiment 3;Orientation
6;38;61;-7;23;1;2;1.71790267596953;Kondo et al. (2022);Experiment 3;Orientation
6;167;140;51;-27;1;2;1.93790607107803;Kondo et al. (2022);Experiment 3;Orientation
6;148;144;19;-4;1;2;2.31350483605638;Kondo et al. (2022);Experiment 3;Orientation
6;31;33;-63;2;1;2;0.936085752910003;Kondo et al. (2022);Experiment 3;Orientation
6;91;84;-60;-7;1;2;0.746079069096595;Kondo et al. (2022);Experiment 3;Orientation
6;145;138;-54;-7;1;2;1.35411780397408;Kondo et al. (2022);Experiment 3;Orientation
6;99;113;46;14;1;2;0.935736571904272;Kondo et al. (2022);Experiment 3;Orientation
6;39;41;60;2;1;2;0.809842499904335;Kondo et al. (2022);Experiment 3;Orientation
6;3;176;36;-7;1;2;1.31584737217054;Kondo et al. (2022);Experiment 3;Orientation
6;82;74;-79;-8;1;2;1.65859855921008;Kondo et al. (2022);Experiment 3;Orientation
6;62;71;20;9;1;2;2.4418138039764;Kondo et al. (2022);Experiment 3;Orientation
6;46;66;16;20;1;2;0.88529325206764;Kondo et al. (2022);Experiment 3;Orientation
6;75;63;-29;-12;1;2;0.890212608035654;Kondo et al. (2022);Experiment 3;Orientation
6;53;64;22;11;1;2;1.23534211097285;Kondo et al. (2022);Experiment 3;Orientation
6;168;148;65;-20;1;2;1.00215985812247;Kondo et al. (2022);Experiment 3;Orientation
6;117;119;51;2;1;2;1.64569436595775;Kondo et al. (2022);Experiment 3;Orientation
6;171;154;-54;-17;1;2;1.2746181411203;Kondo et al. (2022);Experiment 3;Orientation
6;167;142;4;-25;1;2;1.24029373982921;Kondo et al. (2022);Experiment 3;Orientation
6;133;139;34;6;1;2;1.45880443998612;Kondo et al. (2022);Experiment 3;Orientation
6;48;45;85;-3;1;2;2.10831538401544;Kondo et al. (2022);Experiment 3;Orientation
6;114;138;-66;24;1;2;1.64062955393456;Kondo et al. (2022);Experiment 3;Orientation
6;175;3;-61;8;1;2;0.67722277995199;Kondo et al. (2022);Experiment 3;Orientation
6;159;149;16;-10;1;2;0.857656372012571;Kondo et al. (2022);Experiment 3;Orientation
6;101;122;58;21;1;2;1.15384381683543;Kondo et al. (2022);Experiment 3;Orientation
6;97;101;4;4;1;2;1.63188782404177;Kondo et al. (2022);Experiment 3;Orientation
6;84;78;13;-6;1;2;1.17397706909105;Kondo et al. (2022);Experiment 3;Orientation
6;125;149;-41;24;1;2;0.871300629107282;Kondo et al. (2022);Experiment 3;Orientation
6;109;114;16;5;1;2;1.55738051701337;Kondo et al. (2022);Experiment 3;Orientation
6;14;42;-85;28;1;2;0.672502659959719;Kondo et al. (2022);Experiment 3;Orientation
6;117;124;77;7;1;2;1.59199643880129;Kondo et al. (2022);Experiment 3;Orientation
6;90;83;27;-7;1;2;1.71842371090315;Kondo et al. (2022);Experiment 3;Orientation
6;173;148;-83;-25;1;2;1.12176543404348;Kondo et al. (2022);Experiment 3;Orientation
6;80;80;-87;0;1;2;0.868881618138403;Kondo et al. (2022);Experiment 3;Orientation
6;176;168;84;-8;1;2;1.09959925082512;Kondo et al. (2022);Experiment 3;Orientation
6;32;43;-36;11;1;2;2.21221483405679;Kondo et al. (2022);Experiment 3;Orientation
6;103;118;-71;15;1;2;1.11725307814777;Kondo et al. (2022);Experiment 3;Orientation
6;15;118;88;-77;1;2;0.833669762825593;Kondo et al. (2022);Experiment 3;Orientation
6;153;149;42;-4;1;2;1.27223001001403;Kondo et al. (2022);Experiment 3;Orientation
6;142;149;11;7;1;2;0.646335068158805;Kondo et al. (2022);Experiment 3;Orientation
6;17;30;-55;13;1;2;0.977226570015773;Kondo et al. (2022);Experiment 3;Orientation
6;13;23;4;10;1;2;1.16171239316463;Kondo et al. (2022);Experiment 3;Orientation
6;76;63;-63;-13;1;2;1.37364964303561;Kondo et al. (2022);Experiment 3;Orientation
6;8;28;68;20;1;2;0.694531806977466;Kondo et al. (2022);Experiment 3;Orientation
6;176;165;12;-11;1;3;1.22327018412761;Kondo et al. (2022);Experiment 3;Orientation
6;149;161;27;12;1;3;1.22356339497492;Kondo et al. (2022);Experiment 3;Orientation
6;123;129;26;6;1;3;1.01665418618359;Kondo et al. (2022);Experiment 3;Orientation
6;139;133;-16;-6;1;3;1.03963109711185;Kondo et al. (2022);Experiment 3;Orientation
6;104;117;35;13;1;3;1.45970188290812;Kondo et al. (2022);Experiment 3;Orientation
6;71;76;33;5;1;3;2.31500207399949;Kondo et al. (2022);Experiment 3;Orientation
6;133;134;-62;1;1;3;0.993979354854673;Kondo et al. (2022);Experiment 3;Orientation
6;164;137;-31;-27;1;3;1.41474603000097;Kondo et al. (2022);Experiment 3;Orientation
6;88;78;76;-10;1;3;0.841408267850056;Kondo et al. (2022);Experiment 3;Orientation
6;136;131;-48;-5;1;3;1.84475157083943;Kondo et al. (2022);Experiment 3;Orientation
6;34;43;-78;9;1;3;0.649475993122905;Kondo et al. (2022);Experiment 3;Orientation
6;71;66;-37;-5;1;3;1.63508225604892;Kondo et al. (2022);Experiment 3;Orientation
6;149;130;-78;-19;1;3;1.48967065196484;Kondo et al. (2022);Experiment 3;Orientation
6;111;124;38;13;1;3;1.43499911995605;Kondo et al. (2022);Experiment 3;Orientation
6;39;56;72;17;1;3;1.40177975804545;Kondo et al. (2022);Experiment 3;Orientation
6;116;127;-77;11;1;3;1.28485636413097;Kondo et al. (2022);Experiment 3;Orientation
6;28;49;88;21;1;3;1.44101363699883;Kondo et al. (2022);Experiment 3;Orientation
6;123;126;85;3;1;3;1.76394765195437;Kondo et al. (2022);Experiment 3;Orientation
6;94;87;29;-7;1;3;0.969574247952551;Kondo et al. (2022);Experiment 3;Orientation
6;143;130;-49;-13;1;3;1.79542273818515;Kondo et al. (2022);Experiment 3;Orientation
6;38;62;-75;24;1;3;1.60886631184258;Kondo et al. (2022);Experiment 3;Orientation
6;113;124;-75;11;1;3;1.40338567900471;Kondo et al. (2022);Experiment 3;Orientation
6;161;139;-48;-22;1;3;1.71170393703505;Kondo et al. (2022);Experiment 3;Orientation
6;88;83;73;-5;1;3;2.02949205297045;Kondo et al. (2022);Experiment 3;Orientation
6;137;130;-49;-7;1;3;1.13119452283718;Kondo et al. (2022);Experiment 3;Orientation
6;60;60;77;0;1;3;2.14914356404915;Kondo et al. (2022);Experiment 3;Orientation
6;150;136;-90;-14;1;3;2.62614791584201;Kondo et al. (2022);Experiment 3;Orientation
6;104;115;46;11;1;3;0.784880817867815;Kondo et al. (2022);Experiment 3;Orientation
6;49;66;55;17;1;3;1.27266123401932;Kondo et al. (2022);Experiment 3;Orientation
6;157;129;72;-28;1;3;1.59904577210546;Kondo et al. (2022);Experiment 3;Orientation
6;117;122;40;5;1;3;0.626549696084112;Kondo et al. (2022);Experiment 3;Orientation
6;162;151;-45;-11;1;3;0.945142273092642;Kondo et al. (2022);Experiment 3;Orientation
6;142;137;20;-5;1;3;1.35985083901323;Kondo et al. (2022);Experiment 3;Orientation
6;98;114;44;16;1;3;1.46850719396025;Kondo et al. (2022);Experiment 3;Orientation
6;5;167;-87;-18;1;3;1.72284775995649;Kondo et al. (2022);Experiment 3;Orientation
6;53;42;-48;-11;1;3;1.51915302500129;Kondo et al. (2022);Experiment 3;Orientation
6;108;117;-55;9;1;3;0.945819088025019;Kondo et al. (2022);Experiment 3;Orientation
6;155;137;-47;-18;1;3;1.65587323298678;Kondo et al. (2022);Experiment 3;Orientation
6;159;140;-4;-19;1;3;1.13869320903905;Kondo et al. (2022);Experiment 3;Orientation
6;140;140;19;0;1;3;0.922713026870042;Kondo et al. (2022);Experiment 3;Orientation
6;84;66;56;-18;1;3;2.33593382197432;Kondo et al. (2022);Experiment 3;Orientation
6;42;63;42;21;1;3;2.28029497200623;Kondo et al. (2022);Experiment 3;Orientation
6;105;101;-63;-4;1;3;3.23633716301993;Kondo et al. (2022);Experiment 3;Orientation
6;125;144;-20;19;1;3;2.26668258802965;Kondo et al. (2022);Experiment 3;Orientation
6;150;149;-25;-1;1;3;1.89014002704062;Kondo et al. (2022);Experiment 3;Orientation
6;101;113;49;12;1;3;1.05257269414142;Kondo et al. (2022);Experiment 3;Orientation
6;103;120;-2;17;1;3;1.47097006905824;Kondo et al. (2022);Experiment 3;Orientation
6;87;78;16;-9;1;3;2.0118774198927;Kondo et al. (2022);Experiment 3;Orientation
6;59;65;28;6;1;3;0.942007162142545;Kondo et al. (2022);Experiment 3;Orientation
6;86;83;-27;-3;1;3;1.06948779593222;Kondo et al. (2022);Experiment 3;Orientation
6;38;32;48;-6;1;4;0.932275071041659;Kondo et al. (2022);Experiment 3;Orientation
6;171;166;47;-5;1;4;0.623238195898011;Kondo et al. (2022);Experiment 3;Orientation
6;119;142;52;23;1;4;1.03005031007342;Kondo et al. (2022);Experiment 3;Orientation
6;97;111;22;14;1;4;1.37235192093067;Kondo et al. (2022);Experiment 3;Orientation
6;166;153;-69;-13;1;4;2.13459675991908;Kondo et al. (2022);Experiment 3;Orientation
6;24;40;-38;16;1;4;0.985246348194778;Kondo et al. (2022);Experiment 3;Orientation
6;179;8;25;9;1;4;1.30382750881836;Kondo et al. (2022);Experiment 3;Orientation
6;46;31;-47;-15;1;4;1.95234437496401;Kondo et al. (2022);Experiment 3;Orientation
6;18;38;28;20;1;4;1.28551356494427;Kondo et al. (2022);Experiment 3;Orientation
6;129;135;69;6;1;4;1.7377080230508;Kondo et al. (2022);Experiment 3;Orientation
6;148;138;-19;-10;1;4;1.76232129288837;Kondo et al. (2022);Experiment 3;Orientation
6;71;74;77;3;1;4;2.93407456204295;Kondo et al. (2022);Experiment 3;Orientation
6;14;26;57;12;1;4;1.24719753814861;Kondo et al. (2022);Experiment 3;Orientation
6;116;132;78;16;1;4;1.77793783904053;Kondo et al. (2022);Experiment 3;Orientation
6;168;174;-52;6;1;4;0.842164946952835;Kondo et al. (2022);Experiment 3;Orientation
6;142;148;26;6;1;4;0.830783358076587;Kondo et al. (2022);Experiment 3;Orientation
6;151;145;-9;-6;1;4;2.08404095494188;Kondo et al. (2022);Experiment 3;Orientation
6;73;75;78;2;1;4;1.73620941210538;Kondo et al. (2022);Experiment 3;Orientation
6;3;16;70;13;1;4;1.05722613609396;Kondo et al. (2022);Experiment 3;Orientation
6;110;125;73;15;1;4;1.36921214894392;Kondo et al. (2022);Experiment 3;Orientation
6;133;132;-23;-1;1;4;1.19607043499127;Kondo et al. (2022);Experiment 3;Orientation
6;99;109;34;10;1;4;0.714335825061426;Kondo et al. (2022);Experiment 3;Orientation
6;46;54;53;8;1;4;0.688040848821402;Kondo et al. (2022);Experiment 3;Orientation
6;121;125;-75;4;1;4;1.59361202688888;Kondo et al. (2022);Experiment 3;Orientation
6;103;121;18;18;1;4;2.22450852696784;Kondo et al. (2022);Experiment 3;Orientation
6;43;62;60;19;1;4;2.01550634787418;Kondo et al. (2022);Experiment 3;Orientation
6;92;82;-49;-10;1;4;1.25063027814031;Kondo et al. (2022);Experiment 3;Orientation
6;147;145;-55;-2;1;4;0.931857996154577;Kondo et al. (2022);Experiment 3;Orientation
6;103;102;44;-1;1;4;1.98087817779742;Kondo et al. (2022);Experiment 3;Orientation
6;126;122;-23;-4;1;4;1.57383814803325;Kondo et al. (2022);Experiment 3;Orientation
6;105;119;21;14;1;4;1.33539154706523;Kondo et al. (2022);Experiment 3;Orientation
6;148;144;-43;-4;1;4;1.45023264084011;Kondo et al. (2022);Experiment 3;Orientation
6;51;47;-83;-4;1;4;1.18030340108089;Kondo et al. (2022);Experiment 3;Orientation
6;113;123;-62;10;1;4;1.89984653517604;Kondo et al. (2022);Experiment 3;Orientation
6;127;136;-14;9;1;4;1.71616355003789;Kondo et al. (2022);Experiment 3;Orientation
6;38;52;89;14;1;4;1.69733219896443;Kondo et al. (2022);Experiment 3;Orientation
6;34;34;4;0;1;4;0.704868936212733;Kondo et al. (2022);Experiment 3;Orientation
6;66;73;-32;7;1;4;1.2896390450187;Kondo et al. (2022);Experiment 3;Orientation
6;178;14;68;16;1;4;1.56348383403383;Kondo et al. (2022);Experiment 3;Orientation
6;20;32;-22;12;1;4;0.99142621201463;Kondo et al. (2022);Experiment 3;Orientation
6;85;82;-65;-3;1;4;0.701123505830765;Kondo et al. (2022);Experiment 3;Orientation
6;62;54;23;-8;1;4;1.71732346597128;Kondo et al. (2022);Experiment 3;Orientation
6;39;40;23;1;1;4;1.14618580695242;Kondo et al. (2022);Experiment 3;Orientation
6;121;136;-82;15;1;4;1.03322112886235;Kondo et al. (2022);Experiment 3;Orientation
6;142;137;-21;-5;1;4;0.487502105999738;Kondo et al. (2022);Experiment 3;Orientation
6;91;88;51;-3;1;4;0.929001511074603;Kondo et al. (2022);Experiment 3;Orientation
6;166;159;-75;-7;1;4;0.748331189854071;Kondo et al. (2022);Experiment 3;Orientation
6;132;131;34;-1;1;4;1.29757992294617;Kondo et al. (2022);Experiment 3;Orientation
6;13;39;-61;26;1;4;1.35254297801293;Kondo et al. (2022);Experiment 3;Orientation
6;48;65;-35;17;1;4;1.74322526995093;Kondo et al. (2022);Experiment 3;Orientation
6;36;44;12;8;1;5;2.27619062596932;Kondo et al. (2022);Experiment 3;Orientation
6;32;43;4;11;1;5;1.385320676025;Kondo et al. (2022);Experiment 3;Orientation
6;84;84;-52;0;1;5;1.07367818197235;Kondo et al. (2022);Experiment 3;Orientation
6;97;102;-13;5;1;5;1.27099744020961;Kondo et al. (2022);Experiment 3;Orientation
6;150;129;-53;-21;1;5;1.6378082500305;Kondo et al. (2022);Experiment 3;Orientation
6;88;83;62;-5;1;5;1.52915885788389;Kondo et al. (2022);Experiment 3;Orientation
6;91;91;-3;0;1;5;1.51535658282228;Kondo et al. (2022);Experiment 3;Orientation
6;137;134;-46;-3;1;5;0.952630768064409;Kondo et al. (2022);Experiment 3;Orientation
6;130;131;7;1;1;5;1.2308186260052;Kondo et al. (2022);Experiment 3;Orientation
6;117;120;13;3;1;5;1.10862678708509;Kondo et al. (2022);Experiment 3;Orientation
6;70;62;47;-8;1;5;0.938667088979855;Kondo et al. (2022);Experiment 3;Orientation
6;99;109;-29;10;1;5;0.914973775856197;Kondo et al. (2022);Experiment 3;Orientation
6;24;50;75;26;1;5;1.2728685438633;Kondo et al. (2022);Experiment 3;Orientation
6;101;104;-77;3;1;5;1.63073098589666;Kondo et al. (2022);Experiment 3;Orientation
6;152;127;-51;-25;1;5;1.17404617997818;Kondo et al. (2022);Experiment 3;Orientation
6;165;148;-13;-17;1;5;1.03994596190751;Kondo et al. (2022);Experiment 3;Orientation
6;37;49;-52;12;1;5;1.41009590402246;Kondo et al. (2022);Experiment 3;Orientation
6;85;58;-48;-27;1;5;1.34851405816153;Kondo et al. (2022);Experiment 3;Orientation
6;49;54;36;5;1;5;1.29157151514664;Kondo et al. (2022);Experiment 3;Orientation
6;50;55;-1;5;1;5;1.7244405450765;Kondo et al. (2022);Experiment 3;Orientation
6;77;71;-27;-6;1;5;1.00110461004078;Kondo et al. (2022);Experiment 3;Orientation
6;141;124;-64;-17;1;5;1.03680595709011;Kondo et al. (2022);Experiment 3;Orientation
6;127;115;14;-12;1;5;1.74688786990009;Kondo et al. (2022);Experiment 3;Orientation
6;149;148;-22;-1;1;5;0.793092823121697;Kondo et al. (2022);Experiment 3;Orientation
6;179;5;-30;6;1;5;1.91126894881018;Kondo et al. (2022);Experiment 3;Orientation
6;66;67;-67;1;1;5;0.925624554976821;Kondo et al. (2022);Experiment 3;Orientation
6;128;132;-62;4;1;5;0.832676721038297;Kondo et al. (2022);Experiment 3;Orientation
6;31;40;-83;9;1;5;1.06251230090857;Kondo et al. (2022);Experiment 3;Orientation
6;16;44;15;28;1;5;1.95871155592613;Kondo et al. (2022);Experiment 3;Orientation
6;107;115;89;8;1;5;1.09823465906084;Kondo et al. (2022);Experiment 3;Orientation
6;142;131;-35;-11;1;5;0.795430477010086;Kondo et al. (2022);Experiment 3;Orientation
6;55;64;87;9;1;5;1.60833216411993;Kondo et al. (2022);Experiment 3;Orientation
6;164;148;71;-16;1;5;0.922211844008416;Kondo et al. (2022);Experiment 3;Orientation
