obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus
13;3;179;-4;3.39680519979447;10;29;191;Houborg et al. (2023);Experiment 2;Orientation
13;21;25;4;1.36180260032415;10;-18;192;Houborg et al. (2023);Experiment 2;Orientation
13;136;133;-3;2.46260750014335;10;65;193;Houborg et al. (2023);Experiment 2;Orientation
13;91;77;-14;9.11825220007449;10;45;194;Houborg et al. (2023);Experiment 2;Orientation
13;180;2;2;1.24512489978224;10;-89;195;Houborg et al. (2023);Experiment 2;Orientation
13;89;79;-10;1.16168279992417;10;-89;196;Houborg et al. (2023);Experiment 2;Orientation
13;136;136;0;1.01112190028653;10;-47;197;Houborg et al. (2023);Experiment 2;Orientation
13;164;156;-8;1.96234269998968;10;-28;198;Houborg et al. (2023);Experiment 2;Orientation
13;40;44;4;1.56198230013251;10;-56;199;Houborg et al. (2023);Experiment 2;Orientation
13;19;34;15;1.62864270014688;10;21;200;Houborg et al. (2023);Experiment 2;Orientation
15;10;21;11;3.58040279999841;1;NaN;1;Houborg et al. (2023);Experiment 2;Orientation
15;163;156;-7;4.63119550002739;1;27;2;Houborg et al. (2023);Experiment 2;Orientation
15;43;49;6;2.92984929995146;1;-60;3;Houborg et al. (2023);Experiment 2;Orientation
15;62;71;9;3.58030999999028;1;-19;4;Houborg et al. (2023);Experiment 2;Orientation
15;138;115;-23;4.44760259997565;1;-76;5;Houborg et al. (2023);Experiment 2;Orientation
15;123;116;-7;5.09827560000122;1;15;6;Houborg et al. (2023);Experiment 2;Orientation
15;33;47;14;2.99655479995999;1;90;7;Houborg et al. (2023);Experiment 2;Orientation
15;77;71;-6;4.68118340004003;1;-44;8;Houborg et al. (2023);Experiment 2;Orientation
15;178;74;76;5.19829170004232;1;79;9;Houborg et al. (2023);Experiment 2;Orientation
15;81;85;4;2.79652039997745;1;-83;10;Houborg et al. (2023);Experiment 2;Orientation
15;33;109;76;2.17922200000612;1;48;11;Houborg et al. (2023);Experiment 2;Orientation
15;172;110;-62;4.3978920999798;1;41;12;Houborg et al. (2023);Experiment 2;Orientation
15;87;81;-6;2.47959549998632;1;85;13;Houborg et al. (2023);Experiment 2;Orientation
15;89;109;20;1.84558969998034;1;-2;14;Houborg et al. (2023);Experiment 2;Orientation
15;4;10;6;3.98085120000178;1;85;15;Houborg et al. (2023);Experiment 2;Orientation
15;7;14;7;3.01295000000391;1;-3;16;Houborg et al. (2023);Experiment 2;Orientation
15;175;157;-18;10.5527022999595;1;12;17;Houborg et al. (2023);Experiment 2;Orientation
15;43;39;-4;1.59525399998529;1;-48;18;Houborg et al. (2023);Experiment 2;Orientation
15;177;161;-16;3.5636996999965;1;46;19;Houborg et al. (2023);Experiment 2;Orientation
15;175;25;30;3.41349240002455;1;2;20;Houborg et al. (2023);Experiment 2;Orientation
15;46;24;-22;2.64628349995473;2;-51;21;Houborg et al. (2023);Experiment 2;Orientation
15;32;16;-16;2.31258860003436;2;14;22;Houborg et al. (2023);Experiment 2;Orientation
15;78;59;-19;2.61287489999086;2;-46;23;Houborg et al. (2023);Experiment 2;Orientation
15;97;102;5;2.59598809998715;2;-19;24;Houborg et al. (2023);Experiment 2;Orientation
15;30;61;31;2.36271919996943;2;67;25;Houborg et al. (2023);Experiment 2;Orientation
15;145;144;-1;1.94582020002417;2;65;26;Houborg et al. (2023);Experiment 2;Orientation
15;45;63;18;1.19571830000496;2;-80;27;Houborg et al. (2023);Experiment 2;Orientation
15;91;61;-30;1.69547000003513;2;-46;28;Houborg et al. (2023);Experiment 2;Orientation
15;8;156;-32;5.4319378999644;2;83;29;Houborg et al. (2023);Experiment 2;Orientation
15;11;34;23;1.4121852000244;2;-3;30;Houborg et al. (2023);Experiment 2;Orientation
15;175;20;25;1.77886839996791;2;16;31;Houborg et al. (2023);Experiment 2;Orientation
15;18;31;13;2.17910960002337;2;-23;32;Houborg et al. (2023);Experiment 2;Orientation
15;112;122;10;2.07908110000426;2;86;33;Houborg et al. (2023);Experiment 2;Orientation
15;28;18;-10;4.74820140004158;2;84;34;Houborg et al. (2023);Experiment 2;Orientation
15;9;15;6;3.07988070003921;2;19;35;Houborg et al. (2023);Experiment 2;Orientation
15;158;155;-3;2.54610130004585;2;31;36;Houborg et al. (2023);Experiment 2;Orientation
15;75;71;-4;1.74546150001697;2;83;37;Houborg et al. (2023);Experiment 2;Orientation
15;89;86;-3;1.79570119996788;2;-14;38;Houborg et al. (2023);Experiment 2;Orientation
15;67;70;3;3.12996559997555;2;22;39;Houborg et al. (2023);Experiment 2;Orientation
15;97;77;-20;2.64625749998959;2;-30;40;Houborg et al. (2023);Experiment 2;Orientation
15;64;64;0;2.77968690003036;3;33;41;Houborg et al. (2023);Experiment 2;Orientation
15;88;76;-12;1.79565789998742;3;-24;42;Houborg et al. (2023);Experiment 2;Orientation
15;20;29;9;2.09570669999812;3;68;43;Houborg et al. (2023);Experiment 2;Orientation
15;85;75;-10;2.64610369998263;3;-65;44;Houborg et al. (2023);Experiment 2;Orientation
15;88;70;-18;1.77896460000193;3;-3;45;Houborg et al. (2023);Experiment 2;Orientation
15;148;135;-13;1.12823000003118;3;-60;46;Houborg et al. (2023);Experiment 2;Orientation
15;143;137;-6;1.02825119998306;3;5;47;Houborg et al. (2023);Experiment 2;Orientation
15;128;122;-6;1.17822539998451;3;15;48;Houborg et al. (2023);Experiment 2;Orientation
15;31;42;11;1.56211130000884;3;-83;49;Houborg et al. (2023);Experiment 2;Orientation
15;165;161;-4;2.02910290000727;3;46;50;Houborg et al. (2023);Experiment 2;Orientation
15;68;59;-9;2.22929160000058;3;-83;51;Houborg et al. (2023);Experiment 2;Orientation
15;17;110;-87;5.48171750002075;3;51;52;Houborg et al. (2023);Experiment 2;Orientation
15;156;124;-32;5.79864749999251;3;41;53;Houborg et al. (2023);Experiment 2;Orientation
15;117;113;-4;2.86329100001603;3;39;54;Houborg et al. (2023);Experiment 2;Orientation
15;80;73;-7;3.2131746999803;3;37;55;Houborg et al. (2023);Experiment 2;Orientation
15;42;54;12;1.66212100000121;3;38;56;Houborg et al. (2023);Experiment 2;Orientation
15;56;59;3;3.31342279998353;3;-14;57;Houborg et al. (2023);Experiment 2;Orientation
15;51;53;2;2.79606790002435;3;5;58;Houborg et al. (2023);Experiment 2;Orientation
15;3;62;59;1.57872620003764;3;48;59;Houborg et al. (2023);Experiment 2;Orientation
15;153;148;-5;2.44592700002249;3;30;60;Houborg et al. (2023);Experiment 2;Orientation
15;59;56;-3;4.41452809999464;4;-86;61;Houborg et al. (2023);Experiment 2;Orientation
15;143;131;-12;3.6136273999582;4;-84;62;Houborg et al. (2023);Experiment 2;Orientation
15;121;126;5;2.89647590002278;4;22;63;Houborg et al. (2023);Experiment 2;Orientation
15;163;145;-18;1.62843660003273;4;-42;64;Houborg et al. (2023);Experiment 2;Orientation
15;141;130;-11;1.82874269998865;4;22;65;Houborg et al. (2023);Experiment 2;Orientation
15;111;116;5;1.4953035999788;4;30;66;Houborg et al. (2023);Experiment 2;Orientation
15;27;51;24;2.22921270004008;4;84;67;Houborg et al. (2023);Experiment 2;Orientation
15;161;166;5;3.86381950002396;4;46;68;Houborg et al. (2023);Experiment 2;Orientation
15;19;20;1;3.56366600003093;4;-38;69;Houborg et al. (2023);Experiment 2;Orientation
15;178;158;-20;1.21162980003282;4;21;70;Houborg et al. (2023);Experiment 2;Orientation
15;78;77;-1;4.69790949998423;4;-80;71;Houborg et al. (2023);Experiment 2;Orientation
15;166;159;-7;2.94661739998264;4;-88;72;Houborg et al. (2023);Experiment 2;Orientation
15;151;153;2;4.13086340000154;4;15;73;Houborg et al. (2023);Experiment 2;Orientation
15;13;25;12;2.02906590001658;4;-42;74;Houborg et al. (2023);Experiment 2;Orientation
15;80;77;-3;2.09569990000455;4;-67;75;Houborg et al. (2023);Experiment 2;Orientation
15;171;164;-7;2.26304669998353;4;89;76;Houborg et al. (2023);Experiment 2;Orientation
15;53;50;-3;1.39507550001144;4;-62;77;Houborg et al. (2023);Experiment 2;Orientation
15;61;67;6;3.98045350000029;4;-8;78;Houborg et al. (2023);Experiment 2;Orientation
15;44;58;14;1.51197779999347;4;17;79;Houborg et al. (2023);Experiment 2;Orientation
15;153;147;-6;2.82962959998986;4;71;80;Houborg et al. (2023);Experiment 2;Orientation
15;111;116;5;4.01411680004094;5;42;81;Houborg et al. (2023);Experiment 2;Orientation
15;35;34;-1;1.17845230002422;5;76;82;Houborg et al. (2023);Experiment 2;Orientation
15;87;97;10;2.7463843000005;5;-52;83;Houborg et al. (2023);Experiment 2;Orientation
15;22;21;-1;1.86220069997944;5;65;84;Houborg et al. (2023);Experiment 2;Orientation
15;26;75;49;5.08170129999053;5;-4;85;Houborg et al. (2023);Experiment 2;Orientation
15;50;52;2;2.16247849998763;5;-24;86;Houborg et al. (2023);Experiment 2;Orientation
15;60;69;9;1.47863199998392;5;-10;87;Houborg et al. (2023);Experiment 2;Orientation
15;87;79;-8;2.44609839998884;5;-27;88;Houborg et al. (2023);Experiment 2;Orientation
15;180;16;16;5.04808869998669;5;87;89;Houborg et al. (2023);Experiment 2;Orientation
15;62;66;4;2.34598729998106;5;-62;90;Houborg et al. (2023);Experiment 2;Orientation
15;122;116;-6;2.46266610000748;5;-60;91;Houborg et al. (2023);Experiment 2;Orientation
15;109;106;-3;1.06163529999321;5;13;92;Houborg et al. (2023);Experiment 2;Orientation
15;65;72;7;1.56205579999369;5;44;93;Houborg et al. (2023);Experiment 2;Orientation
15;4;10;6;2.61295899999095;5;61;94;Houborg et al. (2023);Experiment 2;Orientation
15;94;87;-7;7.81703129998641;5;-90;95;Houborg et al. (2023);Experiment 2;Orientation
15;98;98;0;3.07992680004099;5;-4;96;Houborg et al. (2023);Experiment 2;Orientation
15;78;73;-5;4.08070970000699;5;20;97;Houborg et al. (2023);Experiment 2;Orientation
15;160;134;-26;12.1373769000056;5;-82;98;Houborg et al. (2023);Experiment 2;Orientation
15;59;58;-1;1.64528220001375;5;-79;99;Houborg et al. (2023);Experiment 2;Orientation
15;96;81;-15;1.66199870000128;5;-37;100;Houborg et al. (2023);Experiment 2;Orientation
15;139;141;2;2.34610820002854;6;-43;101;Houborg et al. (2023);Experiment 2;Orientation
15;141;140;-1;2.34598709997954;6;-2;102;Houborg et al. (2023);Experiment 2;Orientation
15;83;73;-10;3.22990050003864;6;58;103;Houborg et al. (2023);Experiment 2;Orientation
15;102;106;4;2.2291820999817;6;-19;104;Houborg et al. (2023);Experiment 2;Orientation
15;88;96;8;2.69629189994885;6;14;105;Houborg et al. (2023);Experiment 2;Orientation
15;61;62;1;1.3118819000083;6;27;106;Houborg et al. (2023);Experiment 2;Orientation
15;17;26;9;4.03044940001564;6;44;107;Houborg et al. (2023);Experiment 2;Orientation
15;107;115;8;4.8147767999908;6;-90;108;Houborg et al. (2023);Experiment 2;Orientation
15;151;132;-19;3.28002599999309;6;-44;109;Houborg et al. (2023);Experiment 2;Orientation
15;136;125;-11;1.64532930002315;6;15;110;Houborg et al. (2023);Experiment 2;Orientation
15;150;144;-6;2.32937110000057;6;-14;111;Houborg et al. (2023);Experiment 2;Orientation
15;147;147;0;3.98087229998782;6;3;112;Houborg et al. (2023);Experiment 2;Orientation
15;163;63;80;2.16253339999821;6;-16;113;Houborg et al. (2023);Experiment 2;Orientation
15;14;19;5;1.42848990001949;6;-31;114;Houborg et al. (2023);Experiment 2;Orientation
15;98;110;12;2.81301909999456;6;-84;115;Houborg et al. (2023);Experiment 2;Orientation
15;134;68;-66;1.97907619999023;6;-36;116;Houborg et al. (2023);Experiment 2;Orientation
15;40;33;-7;1.02813719998812;6;-86;117;Houborg et al. (2023);Experiment 2;Orientation
15;55;60;5;2.32932360004634;6;-15;118;Houborg et al. (2023);Experiment 2;Orientation
15;151;153;2;3.04664489999413;6;84;119;Houborg et al. (2023);Experiment 2;Orientation
15;15;14;-1;2.44629759999225;6;-44;120;Houborg et al. (2023);Experiment 2;Orientation
15;173;156;-17;1.64517640002305;7;22;121;Houborg et al. (2023);Experiment 2;Orientation
15;98;100;2;2.06246290000854;7;75;122;Houborg et al. (2023);Experiment 2;Orientation
15;146;103;-43;1.72889229998691;7;-48;123;Houborg et al. (2023);Experiment 2;Orientation
15;112;105;-7;2.09571510000387;7;34;124;Houborg et al. (2023);Experiment 2;Orientation
15;59;61;2;1.36192819999997;7;53;125;Houborg et al. (2023);Experiment 2;Orientation
15;179;87;88;2.46283550001681;7;60;126;Houborg et al. (2023);Experiment 2;Orientation
15;68;72;4;1.61181739997119;7;-69;127;Houborg et al. (2023);Experiment 2;Orientation
15;133;119;-14;1.42852940002922;7;-65;128;Houborg et al. (2023);Experiment 2;Orientation
15;53;60;7;1.07848060003016;7;80;129;Houborg et al. (2023);Experiment 2;Orientation
15;76;76;0;1.99576139997225;7;-23;130;Houborg et al. (2023);Experiment 2;Orientation
15;24;28;4;2.89656590000959;7;52;131;Houborg et al. (2023);Experiment 2;Orientation
15;146;124;-22;1.92880759999389;7;58;132;Houborg et al. (2023);Experiment 2;Orientation
15;47;66;19;1.57875960000092;7;-81;133;Houborg et al. (2023);Experiment 2;Orientation
15;120;134;14;2.1959680999862;7;-73;134;Houborg et al. (2023);Experiment 2;Orientation
15;92;91;-1;1.07843110000249;7;28;135;Houborg et al. (2023);Experiment 2;Orientation
15;108;118;10;2.04547519999323;7;-16;136;Houborg et al. (2023);Experiment 2;Orientation
15;54;59;5;1.31186509999679;7;54;137;Houborg et al. (2023);Experiment 2;Orientation
15;73;60;-13;2.39605760003906;7;-19;138;Houborg et al. (2023);Experiment 2;Orientation
15;32;26;-6;4.99817449995317;7;41;139;Houborg et al. (2023);Experiment 2;Orientation
15;50;37;-13;1.02825299999677;7;-18;140;Houborg et al. (2023);Experiment 2;Orientation
15;103;103;0;2.29590299999109;8;-53;141;Houborg et al. (2023);Experiment 2;Orientation
15;72;72;0;1.31174690002808;8;31;142;Houborg et al. (2023);Experiment 2;Orientation
15;95;114;19;1.32848119997652;8;-23;143;Houborg et al. (2023);Experiment 2;Orientation
15;72;61;-11;2.76291160000255;8;23;144;Houborg et al. (2023);Experiment 2;Orientation
15;2;36;34;2.29595379997045;8;70;145;Houborg et al. (2023);Experiment 2;Orientation
15;122;129;7;3.86390880000545;8;60;146;Houborg et al. (2023);Experiment 2;Orientation
15;22;51;29;3.69698479998624;8;-80;147;Houborg et al. (2023);Experiment 2;Orientation
15;101;112;11;1.97899309999775;8;-79;148;Houborg et al. (2023);Experiment 2;Orientation
15;92;70;-22;3.21344379999209;8;9;149;Houborg et al. (2023);Experiment 2;Orientation
15;124;132;8;2.31258339999476;8;-32;150;Houborg et al. (2023);Experiment 2;Orientation
15;68;58;-10;2.19593450002139;8;56;151;Houborg et al. (2023);Experiment 2;Orientation
15;118;122;4;1.74544709996553;8;-50;152;Houborg et al. (2023);Experiment 2;Orientation
15;149;129;-20;2.579376699985;8;-31;153;Houborg et al. (2023);Experiment 2;Orientation
15;7;73;66;2.01235809997888;8;-38;154;Houborg et al. (2023);Experiment 2;Orientation
15;144;140;-4;1.82889389997581;8;43;155;Houborg et al. (2023);Experiment 2;Orientation
15;148;151;3;2.07904789998429;8;-4;156;Houborg et al. (2023);Experiment 2;Orientation
15;170;162;-8;2.37927870004205;8;-22;157;Houborg et al. (2023);Experiment 2;Orientation
15;137;134;-3;1.42836299998453;8;33;158;Houborg et al. (2023);Experiment 2;Orientation
15;79;66;-13;2.32917729998007;8;58;159;Houborg et al. (2023);Experiment 2;Orientation
15;142;76;-66;2.97977550001815;8;-63;160;Houborg et al. (2023);Experiment 2;Orientation
15;21;37;16;1.56200620002346;9;-59;161;Houborg et al. (2023);Experiment 2;Orientation
15;84;72;-12;3.94745820004027;9;-63;162;Houborg et al. (2023);Experiment 2;Orientation
15;89;102;13;3.07999419997213;9;-5;163;Houborg et al. (2023);Experiment 2;Orientation
15;91;97;6;5.19848260004073;9;-2;164;Houborg et al. (2023);Experiment 2;Orientation
15;54;54;0;1.59548359998735;9;37;165;Houborg et al. (2023);Experiment 2;Orientation
15;67;51;-16;2.29590490000555;9;-13;166;Houborg et al. (2023);Experiment 2;Orientation
15;60;60;0;2.04584139998769;9;7;167;Houborg et al. (2023);Experiment 2;Orientation
15;25;43;18;2.59616549999919;9;35;168;Houborg et al. (2023);Experiment 2;Orientation
15;125;56;-69;7.66695970000001;9;80;169;Houborg et al. (2023);Experiment 2;Orientation
15;24;22;-2;2.89651170000434;9;-79;170;Houborg et al. (2023);Experiment 2;Orientation
15;167;150;-17;2.37939670000924;9;37;171;Houborg et al. (2023);Experiment 2;Orientation
15;147;144;-3;3.49699850002071;9;20;172;Houborg et al. (2023);Experiment 2;Orientation
15;33;31;-2;2.52946490002796;9;-66;173;Houborg et al. (2023);Experiment 2;Orientation
15;75;67;-8;2.77966579998611;9;-42;174;Houborg et al. (2023);Experiment 2;Orientation
15;107;110;3;2.16249170002993;9;-32;175;Houborg et al. (2023);Experiment 2;Orientation
15;130;132;2;3.16337309998926;9;-23;176;Houborg et al. (2023);Experiment 2;Orientation
15;5;55;50;4.28088420000859;9;-55;177;Houborg et al. (2023);Experiment 2;Orientation
15;102;64;-38;6.69970559998183;9;83;178;Houborg et al. (2023);Experiment 2;Orientation
15;52;54;2;2.2293437999906;9;50;179;Houborg et al. (2023);Experiment 2;Orientation
15;172;160;-12;3.01323029998457;9;60;180;Houborg et al. (2023);Experiment 2;Orientation
15;24;37;13;1.59544759994606;10;-32;181;Houborg et al. (2023);Experiment 2;Orientation
15;144;152;8;1.6952811999945;10;60;182;Houborg et al. (2023);Experiment 2;Orientation
15;162;150;-12;3.36357530002715;10;-18;183;Houborg et al. (2023);Experiment 2;Orientation
15;173;147;-26;1.9795503000496;10;-11;184;Houborg et al. (2023);Experiment 2;Orientation
15;103;106;3;1.29502319998574;10;70;185;Houborg et al. (2023);Experiment 2;Orientation
15;66;57;-9;1.49525269999867;10;37;186;Houborg et al. (2023);Experiment 2;Orientation
15;166;152;-14;1.54500990000088;10;80;187;Houborg et al. (2023);Experiment 2;Orientation
15;157;61;84;2.31272940000053;10;9;188;Houborg et al. (2023);Experiment 2;Orientation
15;27;31;4;1.34511620004196;10;-50;189;Houborg et al. (2023);Experiment 2;Orientation
15;127;122;-5;2.84648840001319;10;80;190;Houborg et al. (2023);Experiment 2;Orientation
15;28;32;4;3.01314789999742;10;-81;191;Houborg et al. (2023);Experiment 2;Orientation
15;116;124;8;5.48187119996874;10;-88;192;Houborg et al. (2023);Experiment 2;Orientation
15;62;57;-5;3.76377939997474;10;54;193;Houborg et al. (2023);Experiment 2;Orientation
15;172;156;-16;2.66292739997152;10;70;194;Houborg et al. (2023);Experiment 2;Orientation
15;124;115;-9;2.76287430000957;10;48;195;Houborg et al. (2023);Experiment 2;Orientation
15;160;154;-6;1.44534789997851;10;-36;196;Houborg et al. (2023);Experiment 2;Orientation
15;96;110;14;5.26511989999563;10;64;197;Houborg et al. (2023);Experiment 2;Orientation
15;56;56;0;1.6454839000362;10;40;198;Houborg et al. (2023);Experiment 2;Orientation
15;59;58;-1;2.0458207000047;10;-3;199;Houborg et al. (2023);Experiment 2;Orientation
15;145;44;79;1.66203870001482;10;-86;200;Houborg et al. (2023);Experiment 2;Orientation
16;125;68;-57;2.51272639993113;1;NaN;1;Houborg et al. (2023);Experiment 2;Orientation
16;24;43;19;2.66307180002332;1;-79;2;Houborg et al. (2023);Experiment 2;Orientation
16;1;1;0;2.87988569994923;1;23;3;Houborg et al. (2023);Experiment 2;Orientation
16;64;56;-8;2.17916549998336;1;-63;4;Houborg et al. (2023);Experiment 2;Orientation
16;44;5;-39;2.39661440008786;1;20;5;Houborg et al. (2023);Experiment 2;Orientation
16;39;44;5;2.37937249999959;1;5;6;Houborg et al. (2023);Experiment 2;Orientation
16;70;63;-7;1.5785033000866;1;-31;7;Houborg et al. (2023);Experiment 2;Orientation
16;40;28;-12;2.92987639992498;1;30;8;Houborg et al. (2023);Experiment 2;Orientation
16;146;147;1;4.31429680006113;1;74;9;Houborg et al. (2023);Experiment 2;Orientation
16;86;100;14;3.22991500003263;1;60;10;Houborg et al. (2023);Experiment 2;Orientation
16;23;13;-10;2.36258749989793;1;63;11;Houborg et al. (2023);Experiment 2;Orientation
16;134;132;-2;1.92894470004831;1;69;12;Houborg et al. (2023);Experiment 2;Orientation
16;34;49;15;2.82947900006548;1;-80;13;Houborg et al. (2023);Experiment 2;Orientation
16;45;50;5;2.77966470003594;1;-11;14;Houborg et al. (2023);Experiment 2;Orientation
16;51;96;45;2.92966080002952;1;-6;15;Houborg et al. (2023);Experiment 2;Orientation
16;116;129;13;2.67949389992282;1;-65;16;Houborg et al. (2023);Experiment 2;Orientation
16;34;53;19;1.91234889999032;1;82;17;Houborg et al. (2023);Experiment 2;Orientation
16;84;92;8;2.46265300002415;1;-50;18;Houborg et al. (2023);Experiment 2;Orientation
16;34;19;-15;2.61278130009305;1;50;19;Houborg et al. (2023);Experiment 2;Orientation
16;129;164;35;1.82903579995036;1;85;20;Houborg et al. (2023);Experiment 2;Orientation
16;128;168;40;2.37933249992784;2;1;21;Houborg et al. (2023);Experiment 2;Orientation
16;35;32;-3;3.1465470000403;2;-87;22;Houborg et al. (2023);Experiment 2;Orientation
16;125;139;14;3.61382730002515;2;-90;23;Houborg et al. (2023);Experiment 2;Orientation
16;160;143;-17;3.96408440009691;2;-35;24;Houborg et al. (2023);Experiment 2;Orientation
16;12;31;19;2.61282470007427;2;-32;25;Houborg et al. (2023);Experiment 2;Orientation
16;69;50;-19;2.29583349998575;2;-57;26;Houborg et al. (2023);Experiment 2;Orientation
16;8;174;-14;1.81222950003576;2;61;27;Houborg et al. (2023);Experiment 2;Orientation
16;160;147;-13;2.22912409994751;2;28;28;Houborg et al. (2023);Experiment 2;Orientation
16;142;107;-35;2.76308219996281;2;18;29;Houborg et al. (2023);Experiment 2;Orientation
16;73;119;46;3.21335410000756;2;69;30;Houborg et al. (2023);Experiment 2;Orientation
16;79;93;14;2.56283510010689;2;-6;31;Houborg et al. (2023);Experiment 2;Orientation
16;31;33;2;2.24591369996779;2;48;32;Houborg et al. (2023);Experiment 2;Orientation
16;71;148;77;3.09659089997876;2;-40;33;Houborg et al. (2023);Experiment 2;Orientation
16;108;121;13;2.46252749999985;2;-37;34;Houborg et al. (2023);Experiment 2;Orientation
16;100;117;17;2.27919000003021;2;8;35;Houborg et al. (2023);Experiment 2;Orientation
16;44;52;8;2.56282419990748;2;56;36;Houborg et al. (2023);Experiment 2;Orientation
16;75;82;7;1.91227979992982;2;-31;37;Houborg et al. (2023);Experiment 2;Orientation
16;27;46;19;3.38013060006779;2;48;38;Houborg et al. (2023);Experiment 2;Orientation
16;68;55;-13;2.52927040006034;2;-41;39;Houborg et al. (2023);Experiment 2;Orientation
16;102;118;16;3.48023289989214;2;-34;40;Houborg et al. (2023);Experiment 2;Orientation
16;179;179;0;1.14491789997555;3;-77;41;Houborg et al. (2023);Experiment 2;Orientation
16;7;16;9;0.511067499988712;3;-8;42;Houborg et al. (2023);Experiment 2;Orientation
16;63;47;-16;1.42843520001043;3;-56;43;Houborg et al. (2023);Experiment 2;Orientation
16;117;116;-1;1.81210910005029;3;-54;44;Houborg et al. (2023);Experiment 2;Orientation
16;167;164;-3;0.844651099992916;3;-50;45;Houborg et al. (2023);Experiment 2;Orientation
16;167;155;-12;1.14499840000644;3;0;46;Houborg et al. (2023);Experiment 2;Orientation
16;16;20;4;0.627931700088084;3;-29;47;Houborg et al. (2023);Experiment 2;Orientation
16;20;21;1;1.31175059999805;3;-4;48;Houborg et al. (2023);Experiment 2;Orientation
16;23;38;15;1.32841389998794;3;-3;49;Houborg et al. (2023);Experiment 2;Orientation
16;164;133;-31;0.94488960003946;3;39;50;Houborg et al. (2023);Experiment 2;Orientation
16;79;92;13;1.2117119000759;3;85;51;Houborg et al. (2023);Experiment 2;Orientation
16;123;129;6;1.47860890009906;3;-44;52;Houborg et al. (2023);Experiment 2;Orientation
16;64;86;22;0.861513999989256;3;59;53;Houborg et al. (2023);Experiment 2;Orientation
16;13;35;22;0.911422800039873;3;51;54;Houborg et al. (2023);Experiment 2;Orientation
16;157;55;78;1.11153139988892;3;36;55;Houborg et al. (2023);Experiment 2;Orientation
16;76;51;-25;2.62941809999757;3;81;56;Houborg et al. (2023);Experiment 2;Orientation
16;83;127;44;2.42925569997169;3;-7;57;Houborg et al. (2023);Experiment 2;Orientation
16;39;52;13;0.61116079997737;3;44;58;Houborg et al. (2023);Experiment 2;Orientation
16;45;55;10;1.04508079995867;3;-6;59;Houborg et al. (2023);Experiment 2;Orientation
16;157;162;5;1.22834909998346;3;68;60;Houborg et al. (2023);Experiment 2;Orientation
16;32;43;11;1.69543719990179;4;-55;61;Houborg et al. (2023);Experiment 2;Orientation
16;117;121;4;1.31206619995646;4;-85;62;Houborg et al. (2023);Experiment 2;Orientation
16;139;138;-1;0.96134310006164;4;-22;63;Houborg et al. (2023);Experiment 2;Orientation
16;151;152;1;2.7128984000301;4;-12;64;Houborg et al. (2023);Experiment 2;Orientation
16;120;137;17;1.44525190000422;4;31;65;Houborg et al. (2023);Experiment 2;Orientation
16;70;51;-19;1.84561559988651;4;50;66;Houborg et al. (2023);Experiment 2;Orientation
16;38;26;-12;2.51247940002941;4;32;67;Houborg et al. (2023);Experiment 2;Orientation
16;167;30;43;1.76207850000355;4;51;68;Houborg et al. (2023);Experiment 2;Orientation
16;76;110;34;1.99553249997552;4;-89;69;Houborg et al. (2023);Experiment 2;Orientation
16;124;118;-6;1.09493739996105;4;-48;70;Houborg et al. (2023);Experiment 2;Orientation
16;65;56;-9;1.1616085000569;4;59;71;Houborg et al. (2023);Experiment 2;Orientation
16;64;58;-6;1.72893690003548;4;1;72;Houborg et al. (2023);Experiment 2;Orientation
16;58;49;-9;2.0624744000379;4;6;73;Houborg et al. (2023);Experiment 2;Orientation
16;36;39;3;1.17810330004431;4;22;74;Houborg et al. (2023);Experiment 2;Orientation
16;59;46;-13;2.19617230002768;4;-23;75;Houborg et al. (2023);Experiment 2;Orientation
16;72;65;-7;1.11169869999867;4;-13;76;Houborg et al. (2023);Experiment 2;Orientation
16;21;51;30;1.01152120006736;4;51;77;Houborg et al. (2023);Experiment 2;Orientation
16;167;163;-4;2.61289629992098;4;34;78;Houborg et al. (2023);Experiment 2;Orientation
16;148;139;-9;1.36167430004571;4;19;79;Houborg et al. (2023);Experiment 2;Orientation
16;88;92;4;1.49518000008538;4;60;80;Houborg et al. (2023);Experiment 2;Orientation
16;92;108;16;1.42869209998753;5;-4;81;Houborg et al. (2023);Experiment 2;Orientation
16;100;121;21;1.29512769996654;5;-8;82;Houborg et al. (2023);Experiment 2;Orientation
16;150;145;-5;1.62854130007327;5;-50;83;Houborg et al. (2023);Experiment 2;Orientation
16;89;126;37;1.54536089999601;5;61;84;Houborg et al. (2023);Experiment 2;Orientation
16;126;130;4;2.17924129997846;5;-37;85;Houborg et al. (2023);Experiment 2;Orientation
16;64;56;-8;1.49510840000585;5;62;86;Houborg et al. (2023);Experiment 2;Orientation
16;162;150;-12;0.627893600030802;5;82;87;Houborg et al. (2023);Experiment 2;Orientation
16;2;19;17;2.49594940000679;5;-20;88;Houborg et al. (2023);Experiment 2;Orientation
16;110;133;23;1.49508269992657;5;72;89;Houborg et al. (2023);Experiment 2;Orientation
16;78;111;33;1.92901840002742;5;32;90;Houborg et al. (2023);Experiment 2;Orientation
16;3;171;-12;1.92885570006911;5;75;91;Houborg et al. (2023);Experiment 2;Orientation
16;80;122;42;1.49512049998157;5;-77;92;Houborg et al. (2023);Experiment 2;Orientation
16;100;122;22;1.26177450001705;5;-20;93;Houborg et al. (2023);Experiment 2;Orientation
