obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus
8;56;67;11;2.75890959985554;4;-38;322;Houborg et al. (2023b);Experiment 1;Orientation
8;129;112;-17;2.45949809998274;4;-73;323;Houborg et al. (2023b);Experiment 1;Orientation
8;140;136;-4;1.45874359994195;4;-11;324;Houborg et al. (2023b);Experiment 1;Orientation
8;133;133;0;2.0231008999981;4;7;325;Houborg et al. (2023b);Experiment 1;Orientation
8;22;26;4;2.81037199986167;4;-69;326;Houborg et al. (2023b);Experiment 1;Orientation
8;149;150;1;2.41034269984812;4;53;327;Houborg et al. (2023b);Experiment 1;Orientation
8;59;71;12;3.15885710017756;4;90;328;Houborg et al. (2023b);Experiment 1;Orientation
8;96;98;2;1.82485520001501;4;-37;329;Houborg et al. (2023b);Experiment 1;Orientation
8;98;101;3;0.974312800215557;4;-2;330;Houborg et al. (2023b);Experiment 1;Orientation
8;159;168;9;1.89278950006701;4;-61;331;Houborg et al. (2023b);Experiment 1;Orientation
8;114;97;-17;2.1766713000834;4;45;332;Houborg et al. (2023b);Experiment 1;Orientation
8;21;51;30;2.91059200000018;4;-87;333;Houborg et al. (2023b);Experiment 1;Orientation
8;44;39;-5;1.27417510002851;4;-23;334;Houborg et al. (2023b);Experiment 1;Orientation
8;43;44;1;1.82462660013698;4;1;335;Houborg et al. (2023b);Experiment 1;Orientation
8;79;72;-7;1.25806020013988;4;-36;336;Houborg et al. (2023b);Experiment 1;Orientation
8;177;177;0;2.82602079981007;4;82;337;Houborg et al. (2023b);Experiment 1;Orientation
8;122;122;0;5.87985290004872;4;55;338;Houborg et al. (2023b);Experiment 1;Orientation
8;75;77;2;1.77493379986845;4;47;339;Houborg et al. (2023b);Experiment 1;Orientation
8;145;151;6;1.67621840001084;4;-70;340;Houborg et al. (2023b);Experiment 1;Orientation
8;45;50;5;1.07473490014672;4;-80;341;Houborg et al. (2023b);Experiment 1;Orientation
8;87;74;-13;1.80819889996201;4;-42;342;Houborg et al. (2023b);Experiment 1;Orientation
8;12;11;-1;1.52579410001636;4;75;343;Houborg et al. (2023b);Experiment 1;Orientation
8;40;25;-15;3.94404489989392;4;-28;344;Houborg et al. (2023b);Experiment 1;Orientation
8;37;31;-6;1.89197310013697;4;3;345;Houborg et al. (2023b);Experiment 1;Orientation
8;26;21;-5;1.7254655000288;4;11;346;Houborg et al. (2023b);Experiment 1;Orientation
8;119;111;-8;2.20932999998331;4;87;347;Houborg et al. (2023b);Experiment 1;Orientation
8;136;152;16;1.67553539993241;4;-17;348;Houborg et al. (2023b);Experiment 1;Orientation
8;54;57;3;1.59093990013935;4;82;349;Houborg et al. (2023b);Experiment 1;Orientation
8;62;56;-6;2.20834220014513;4;-8;350;Houborg et al. (2023b);Experiment 1;Orientation
8;75;82;7;2.34342580009252;4;-13;351;Houborg et al. (2023b);Experiment 1;Orientation
8;123;116;-7;1.62535409978591;4;-48;352;Houborg et al. (2023b);Experiment 1;Orientation
8;135;126;-9;2.6925680001732;4;-12;353;Houborg et al. (2023b);Experiment 1;Orientation
8;8;14;6;1.29260180005804;4;-53;354;Houborg et al. (2023b);Experiment 1;Orientation
8;56;68;12;1.9585496999789;4;-48;355;Houborg et al. (2023b);Experiment 1;Orientation
8;169;169;0;2.1416492999997;4;67;356;Houborg et al. (2023b);Experiment 1;Orientation
8;35;19;-16;1.60799490008503;4;-46;357;Houborg et al. (2023b);Experiment 1;Orientation
8;55;63;8;1.17563579999842;4;-20;358;Houborg et al. (2023b);Experiment 1;Orientation
8;167;160;-7;2.1762643000111;4;68;359;Houborg et al. (2023b);Experiment 1;Orientation
8;105;95;-10;2.12480919994414;4;62;360;Houborg et al. (2023b);Experiment 1;Orientation
8;102;106;4;1.44233340001665;4;3;361;Houborg et al. (2023b);Experiment 1;Orientation
8;166;166;0;1.74185590003617;4;-64;362;Houborg et al. (2023b);Experiment 1;Orientation
8;83;79;-4;2.59201889997348;4;83;363;Houborg et al. (2023b);Experiment 1;Orientation
8;56;58;2;1.90573470015079;4;27;364;Houborg et al. (2023b);Experiment 1;Orientation
8;80;77;-3;1.8751657998655;4;-24;365;Houborg et al. (2023b);Experiment 1;Orientation
8;1;1;0;2.04102599993348;4;79;366;Houborg et al. (2023b);Experiment 1;Orientation
8;22;13;-9;2.70823709992692;4;-21;367;Houborg et al. (2023b);Experiment 1;Orientation
8;0;177;-3;1.29298590007238;4;22;368;Houborg et al. (2023b);Experiment 1;Orientation
8;111;90;-21;3.32659640000202;4;69;369;Houborg et al. (2023b);Experiment 1;Orientation
8;178;177;-1;2.69042799994349;4;-67;370;Houborg et al. (2023b);Experiment 1;Orientation
8;63;72;9;2.82692420016974;4;-65;371;Houborg et al. (2023b);Experiment 1;Orientation
8;133;115;-18;3.15957730007358;4;-70;372;Houborg et al. (2023b);Experiment 1;Orientation
8;106;106;0;2.25955619988963;4;27;373;Houborg et al. (2023b);Experiment 1;Orientation
8;140;113;-27;6.56288869981654;4;-34;374;Houborg et al. (2023b);Experiment 1;Orientation
8;92;98;6;1.95810890011489;4;48;375;Houborg et al. (2023b);Experiment 1;Orientation
8;55;59;4;4.39398900000378;4;37;376;Houborg et al. (2023b);Experiment 1;Orientation
8;137;118;-19;2.49255249998532;4;-82;377;Houborg et al. (2023b);Experiment 1;Orientation
8;102;98;-4;2.44168839999475;4;35;378;Houborg et al. (2023b);Experiment 1;Orientation
8;77;75;-2;2.12597119994462;4;25;379;Houborg et al. (2023b);Experiment 1;Orientation
8;30;54;24;11.4499558999669;4;47;380;Houborg et al. (2023b);Experiment 1;Orientation
8;154;144;-10;1.54078259994276;4;56;381;Houborg et al. (2023b);Experiment 1;Orientation
8;61;70;9;1.39213199983351;4;-87;382;Houborg et al. (2023b);Experiment 1;Orientation
8;35;27;-8;1.30897010001354;4;26;383;Houborg et al. (2023b);Experiment 1;Orientation
8;34;25;-9;1.07516820007004;4;1;384;Houborg et al. (2023b);Experiment 1;Orientation
8;74;76;2;2.07566380011849;4;-40;385;Houborg et al. (2023b);Experiment 1;Orientation
8;129;135;6;1.72537340014242;4;-55;386;Houborg et al. (2023b);Experiment 1;Orientation
8;131;122;-9;1.92543649999425;4;-2;387;Houborg et al. (2023b);Experiment 1;Orientation
8;120;122;2;1.74221369996667;4;11;388;Houborg et al. (2023b);Experiment 1;Orientation
8;123;116;-7;2.64078719983809;4;-3;389;Houborg et al. (2023b);Experiment 1;Orientation
8;52;51;-1;4.42752309981734;4;71;390;Houborg et al. (2023b);Experiment 1;Orientation
8;120;107;-13;2.87653539981693;4;-68;391;Houborg et al. (2023b);Experiment 1;Orientation
8;40;35;-5;2.64097460010089;4;80;392;Houborg et al. (2023b);Experiment 1;Orientation
8;59;36;-23;1.45860310015269;4;-19;393;Houborg et al. (2023b);Experiment 1;Orientation
8;27;22;-5;1.52523400005884;4;32;394;Houborg et al. (2023b);Experiment 1;Orientation
8;11;18;7;2.90720780007541;4;16;395;Houborg et al. (2023b);Experiment 1;Orientation
8;42;39;-3;3.19310409994796;4;-31;396;Houborg et al. (2023b);Experiment 1;Orientation
8;142;125;-17;1.62581579992548;4;80;397;Houborg et al. (2023b);Experiment 1;Orientation
8;110;106;-4;2.35847530001774;4;32;398;Houborg et al. (2023b);Experiment 1;Orientation
8;129;121;-8;3.32629230013117;4;-19;399;Houborg et al. (2023b);Experiment 1;Orientation
8;116;123;7;1.85855880007148;4;13;400;Houborg et al. (2023b);Experiment 1;Orientation
8;147;137;-10;3.10907240000961;1;-31;1;Houborg et al. (2023b);Experiment 1;Orientation
8;150;146;-4;2.42702669999562;1;-3;2;Houborg et al. (2023b);Experiment 1;Orientation
8;147;125;-22;2.42294709999987;1;3;3;Houborg et al. (2023b);Experiment 1;Orientation
8;79;66;-13;5.12814369999978;1;68;4;Houborg et al. (2023b);Experiment 1;Orientation
8;54;56;2;1.30704529999639;1;25;5;Houborg et al. (2023b);Experiment 1;Orientation
8;21;24;3;3.21075790000032;1;33;6;Houborg et al. (2023b);Experiment 1;Orientation
8;22;26;4;1.55735649999406;1;-1;7;Houborg et al. (2023b);Experiment 1;Orientation
8;59;72;13;2.96009819999745;1;-37;8;Houborg et al. (2023b);Experiment 1;Orientation
8;74;79;5;3.57457379999687;1;-15;9;Houborg et al. (2023b);Experiment 1;Orientation
8;96;100;4;2.07528259999526;1;-22;10;Houborg et al. (2023b);Experiment 1;Orientation
8;163;162;-1;2.85839229999692;1;-67;11;Houborg et al. (2023b);Experiment 1;Orientation
8;37;35;-2;2.82420459999412;1;-54;12;Houborg et al. (2023b);Experiment 1;Orientation
8;33;31;-2;1.28956819999439;1;4;13;Houborg et al. (2023b);Experiment 1;Orientation
8;62;71;9;1.90894100000151;1;-29;14;Houborg et al. (2023b);Experiment 1;Orientation
8;164;162;-2;2.90928229999554;1;78;15;Houborg et al. (2023b);Experiment 1;Orientation
8;142;115;-27;3.71088800000143;1;22;16;Houborg et al. (2023b);Experiment 1;Orientation
8;141;120;-21;2.25805910000054;1;1;17;Houborg et al. (2023b);Experiment 1;Orientation
8;13;17;4;1.87455419999606;1;-52;18;Houborg et al. (2023b);Experiment 1;Orientation
8;5;9;4;2.5915313000005;1;8;19;Houborg et al. (2023b);Experiment 1;Orientation
8;157;152;-5;2.53963559999829;1;28;20;Houborg et al. (2023b);Experiment 1;Orientation
8;76;81;5;2.89146099999198;1;81;21;Houborg et al. (2023b);Experiment 1;Orientation
8;17;11;-6;1.47411640000064;1;59;22;Houborg et al. (2023b);Experiment 1;Orientation
8;49;59;10;1.50840529998823;1;-32;23;Houborg et al. (2023b);Experiment 1;Orientation
8;113;109;-4;1.17488629999571;1;-64;24;Houborg et al. (2023b);Experiment 1;Orientation
8;78;81;3;1.9419218999974;1;35;25;Houborg et al. (2023b);Experiment 1;Orientation
8;120;104;-16;3.84317300000112;1;-42;26;Houborg et al. (2023b);Experiment 1;Orientation
8;62;58;-4;1.84070580000116;1;58;27;Houborg et al. (2023b);Experiment 1;Orientation
8;110;108;-2;1.99108639999758;1;-48;28;Houborg et al. (2023b);Experiment 1;Orientation
8;127;109;-18;1.69170469998789;1;-17;29;Houborg et al. (2023b);Experiment 1;Orientation
8;99;103;4;2.64318970000022;1;28;30;Houborg et al. (2023b);Experiment 1;Orientation
8;107;96;-11;2.77699280000525;1;-8;31;Houborg et al. (2023b);Experiment 1;Orientation
8;141;161;20;2.95776879999903;1;-34;32;Houborg et al. (2023b);Experiment 1;Orientation
8;171;173;2;2.5262253999972;1;-30;33;Houborg et al. (2023b);Experiment 1;Orientation
8;96;98;2;2.47622480000427;1;75;34;Houborg et al. (2023b);Experiment 1;Orientation
8;174;173;-1;2.60849210000015;1;-78;35;Houborg et al. (2023b);Experiment 1;Orientation
8;110;102;-8;3.60947459998715;1;64;36;Houborg et al. (2023b);Experiment 1;Orientation
8;59;54;-5;2.875581100001;1;51;37;Houborg et al. (2023b);Experiment 1;Orientation
8;27;15;-12;1.94286949999514;1;32;38;Houborg et al. (2023b);Experiment 1;Orientation
8;155;148;-7;4.677674999999;1;52;39;Houborg et al. (2023b);Experiment 1;Orientation
8;115;98;-17;4.07451690000016;1;40;40;Houborg et al. (2023b);Experiment 1;Orientation
8;71;74;3;2.20932490000268;1;44;41;Houborg et al. (2023b);Experiment 1;Orientation
8;88;95;7;1.34199659999285;1;-17;42;Houborg et al. (2023b);Experiment 1;Orientation
8;97;103;6;2.57574410000234;1;-9;43;Houborg et al. (2023b);Experiment 1;Orientation
8;165;170;5;2.29297640000004;1;-68;44;Houborg et al. (2023b);Experiment 1;Orientation
8;149;156;7;2.2735485000012;1;16;45;Houborg et al. (2023b);Experiment 1;Orientation
8;126;120;-6;1.69139169999107;1;23;46;Houborg et al. (2023b);Experiment 1;Orientation
8;127;117;-10;2.00630389999424;1;-1;47;Houborg et al. (2023b);Experiment 1;Orientation
8;2;5;3;2.44321120000677;1;-55;48;Houborg et al. (2023b);Experiment 1;Orientation
8;155;152;-3;1.97546149999835;1;27;49;Houborg et al. (2023b);Experiment 1;Orientation
8;15;18;3;1.00726140000916;1;-40;50;Houborg et al. (2023b);Experiment 1;Orientation
8;114;105;-9;2.47624360000191;1;81;51;Houborg et al. (2023b);Experiment 1;Orientation
8;140;132;-8;2.00748699999531;1;-26;52;Houborg et al. (2023b);Experiment 1;Orientation
8;33;29;-4;1.80933450000884;1;-73;53;Houborg et al. (2023b);Experiment 1;Orientation
8;82;88;6;2.99229739999282;1;-49;54;Houborg et al. (2023b);Experiment 1;Orientation
8;68;67;-1;2.35801359999459;1;14;55;Houborg et al. (2023b);Experiment 1;Orientation
8;166;166;0;2.65871530000004;1;82;56;Houborg et al. (2023b);Experiment 1;Orientation
8;104;108;4;1.89303769999242;1;62;57;Houborg et al. (2023b);Experiment 1;Orientation
8;123;108;-15;0.9724309000012;1;-19;58;Houborg et al. (2023b);Experiment 1;Orientation
8;79;81;2;0.907397500006482;1;44;59;Houborg et al. (2023b);Experiment 1;Orientation
8;45;41;-4;3.02619279999635;1;34;60;Houborg et al. (2023b);Experiment 1;Orientation
8;67;75;8;1.40874420000182;1;-22;61;Houborg et al. (2023b);Experiment 1;Orientation
8;60;56;-4;2.80892559999484;1;7;62;Houborg et al. (2023b);Experiment 1;Orientation
8;29;29;0;1.25837429999956;1;31;63;Houborg et al. (2023b);Experiment 1;Orientation
8;12;18;6;1.30723030000809;1;17;64;Houborg et al. (2023b);Experiment 1;Orientation
8;146;153;7;1.87458950000291;1;46;65;Houborg et al. (2023b);Experiment 1;Orientation
8;100;101;1;3.30919200000062;1;46;66;Houborg et al. (2023b);Experiment 1;Orientation
8;108;113;5;1.65936130000046;1;-8;67;Houborg et al. (2023b);Experiment 1;Orientation
8;173;166;-7;2.07595800000126;1;-65;68;Houborg et al. (2023b);Experiment 1;Orientation
8;99;100;1;3.12426830000186;1;74;69;Houborg et al. (2023b);Experiment 1;Orientation
8;79;76;-3;1.30780110000342;1;20;70;Houborg et al. (2023b);Experiment 1;Orientation
8;25;12;-13;0.808207399997627;1;54;71;Houborg et al. (2023b);Experiment 1;Orientation
8;84;85;1;3.22545639998862;1;-59;72;Houborg et al. (2023b);Experiment 1;Orientation
8;138;125;-13;1.4219599999924;1;-54;73;Houborg et al. (2023b);Experiment 1;Orientation
8;138;141;3;1.80857029999606;1;0;74;Houborg et al. (2023b);Experiment 1;Orientation
8;46;42;-4;1.22555399998964;1;-88;75;Houborg et al. (2023b);Experiment 1;Orientation
8;135;124;-11;3.17507529999421;1;-89;76;Houborg et al. (2023b);Experiment 1;Orientation
8;54;54;0;1.03915710000729;1;81;77;Houborg et al. (2023b);Experiment 1;Orientation
8;75;75;0;1.10894749998988;1;-21;78;Houborg et al. (2023b);Experiment 1;Orientation
8;43;55;12;2.45999380000285;1;32;79;Houborg et al. (2023b);Experiment 1;Orientation
8;145;144;-1;2.15833199999179;1;78;80;Houborg et al. (2023b);Experiment 1;Orientation
8;77;77;0;2.7113837999932;1;68;81;Houborg et al. (2023b);Experiment 1;Orientation
8;99;98;-1;3.8095644999994;1;-22;82;Houborg et al. (2023b);Experiment 1;Orientation
8;145;133;-12;2.35926319999271;1;-46;83;Houborg et al. (2023b);Experiment 1;Orientation
8;172;179;7;2.24176950000401;1;-27;84;Houborg et al. (2023b);Experiment 1;Orientation
8;101;95;-6;3.26087760001246;1;71;85;Houborg et al. (2023b);Experiment 1;Orientation
8;7;13;6;1.9420994999964;1;-86;86;Houborg et al. (2023b);Experiment 1;Orientation
8;42;37;-5;1.72583110000414;1;-35;87;Houborg et al. (2023b);Experiment 1;Orientation
8;3;3;0;1.42563130000781;1;39;88;Houborg et al. (2023b);Experiment 1;Orientation
8;39;48;9;1.27494149999984;1;-36;89;Houborg et al. (2023b);Experiment 1;Orientation
8;139;123;-16;3.87867940000433;1;80;90;Houborg et al. (2023b);Experiment 1;Orientation
8;141;117;-24;3.10857319999195;1;-2;91;Houborg et al. (2023b);Experiment 1;Orientation
8;159;164;5;1.40770009999687;1;-18;92;Houborg et al. (2023b);Experiment 1;Orientation
8;18;22;4;2.95860679999168;1;-39;93;Houborg et al. (2023b);Experiment 1;Orientation
8;87;80;-7;0.706905099999858;1;-69;94;Houborg et al. (2023b);Experiment 1;Orientation
8;39;33;-6;2.31005690000893;1;48;95;Houborg et al. (2023b);Experiment 1;Orientation
8;83;84;1;1.92529890000878;1;-44;96;Houborg et al. (2023b);Experiment 1;Orientation
8;28;30;2;1.60862009999983;1;55;97;Houborg et al. (2023b);Experiment 1;Orientation
8;72;74;2;2.00948259999859;1;-44;98;Houborg et al. (2023b);Experiment 1;Orientation
8;148;137;-11;3.17586860001029;1;-76;99;Houborg et al. (2023b);Experiment 1;Orientation
8;66;73;7;1.92786839998735;1;82;100;Houborg et al. (2023b);Experiment 1;Orientation
8;95;100;5;1.97501819999889;2;-29;101;Houborg et al. (2023b);Experiment 1;Orientation
8;17;9;-8;2.70885159999307;2;78;102;Houborg et al. (2023b);Experiment 1;Orientation
8;102;92;-10;4.56258949999756;2;-85;103;Houborg et al. (2023b);Experiment 1;Orientation
8;12;9;-3;1.62441409999155;2;90;104;Houborg et al. (2023b);Experiment 1;Orientation
8;122;116;-6;1.62442370000645;2;70;105;Houborg et al. (2023b);Experiment 1;Orientation
8;157;162;5;2.67608079999627;2;-35;106;Houborg et al. (2023b);Experiment 1;Orientation
8;55;59;4;1.62554839999939;2;-78;107;Houborg et al. (2023b);Experiment 1;Orientation
8;41;48;7;1.89217920000374;2;14;108;Houborg et al. (2023b);Experiment 1;Orientation
8;179;4;5;1.95910439999716;2;42;109;Houborg et al. (2023b);Experiment 1;Orientation
8;135;115;-20;3.1754254999978;2;44;110;Houborg et al. (2023b);Experiment 1;Orientation
8;1;11;10;3.41029430000344;2;-46;111;Houborg et al. (2023b);Experiment 1;Orientation
8;78;81;3;1.81000539999513;2;-77;112;Houborg et al. (2023b);Experiment 1;Orientation
8;20;16;-4;0.842392299993662;2;58;113;Houborg et al. (2023b);Experiment 1;Orientation
8;58;70;12;1.00586970000586;2;-38;114;Houborg et al. (2023b);Experiment 1;Orientation
8;95;99;4;1.3918255000026;2;-37;115;Houborg et al. (2023b);Experiment 1;Orientation
8;77;81;4;2.54382770000666;2;18;116;Houborg et al. (2023b);Experiment 1;Orientation
8;37;28;-9;1.40952580000157;2;40;117;Houborg et al. (2023b);Experiment 1;Orientation
8;77;80;3;1.54174729999795;2;-40;118;Houborg et al. (2023b);Experiment 1;Orientation
8;71;78;7;2.2415839000023;2;6;119;Houborg et al. (2023b);Experiment 1;Orientation
8;176;173;-3;1.87575839999772;2;75;120;Houborg et al. (2023b);Experiment 1;Orientation
8;60;69;9;2.90928890000214;2;-64;121;Houborg et al. (2023b);Experiment 1;Orientation
8;122;113;-9;2.69288390000293;2;-62;122;Houborg et al. (2023b);Experiment 1;Orientation
8;138;120;-18;3.15933160000714;2;-16;123;Houborg et al. (2023b);Experiment 1;Orientation
8;135;131;-4;3.00837440000032;2;3;124;Houborg et al. (2023b);Experiment 1;Orientation
8;86;94;8;2.6932347999973;2;49;125;Houborg et al. (2023b);Experiment 1;Orientation
8;120;116;-4;3.54195829998935;2;-34;126;Houborg et al. (2023b);Experiment 1;Orientation
8;13;17;4;1.3251345000026;2;-73;127;Houborg et al. (2023b);Experiment 1;Orientation
8;177;178;1;2.64287490000424;2;16;128;Houborg et al. (2023b);Experiment 1;Orientation
8;156;152;-4;2.89380210000672;2;21;129;Houborg et al. (2023b);Experiment 1;Orientation
8;12;13;1;1.87603670000681;2;-36;130;Houborg et al. (2023b);Experiment 1;Orientation
8;134;114;-20;1.94265610000002;2;58;131;Houborg et al. (2023b);Experiment 1;Orientation
8;112;94;-18;2.96041709999554;2;22;132;Houborg et al. (2023b);Experiment 1;Orientation
8;45;77;32;3.09374900000694;2;67;133;Houborg et al. (2023b);Experiment 1;Orientation
8;140;128;-12;2.15974580000329;2;85;134;Houborg et al. (2023b);Experiment 1;Orientation
8;20;21;1;4.91097149999405;2;-60;135;Houborg et al. (2023b);Experiment 1;Orientation
8;111;100;-11;2.12536999999429;2;89;136;Houborg et al. (2023b);Experiment 1;Orientation
8;15;15;0;1.77468919999956;2;-84;137;Houborg et al. (2023b);Experiment 1;Orientation
8;39;61;22;1.94216190000589;2;-24;138;Houborg et al. (2023b);Experiment 1;Orientation
8;62;64;2;2.03972209998756;2;-23;139;Houborg et al. (2023b);Experiment 1;Orientation
8;105;107;2;1.52410019999661;2;-43;140;Houborg et al. (2023b);Experiment 1;Orientation
8;105;106;1;2.34242999998969;2;0;141;Houborg et al. (2023b);Experiment 1;Orientation
8;139;131;-8;1.49181340000359;2;-34;142;Houborg et al. (2023b);Experiment 1;Orientation
8;78;75;-3;1.74203039999702;2;61;143;Houborg et al. (2023b);Experiment 1;Orientation
8;97;97;0;1.23036990000401;2;-19;144;Houborg et al. (2023b);Experiment 1;Orientation
8;170;174;4;2.62519320000138;2;-73;145;Houborg et al. (2023b);Experiment 1;Orientation
8;175;170;-5;1.82505310000852;2;-5;146;Houborg et al. (2023b);Experiment 1;Orientation
8;75;79;4;3.02678450000531;2;-80;147;Houborg et al. (2023b);Experiment 1;Orientation
8;41;28;-13;2.42586640000809;2;34;148;Houborg et al. (2023b);Experiment 1;Orientation
8;100;99;-1;1.24188210000284;2;-59;149;Houborg et al. (2023b);Experiment 1;Orientation
8;62;72;10;1.84211719999439;2;38;150;Houborg et al. (2023b);Experiment 1;Orientation
8;4;10;6;1.17466839999543;2;58;151;Houborg et al. (2023b);Experiment 1;Orientation
8;121;127;6;1.5257355000067;2;63;152;Houborg et al. (2023b);Experiment 1;Orientation
8;64;62;-2;1.60740500000247;2;57;153;Houborg et al. (2023b);Experiment 1;Orientation
8;95;103;8;0.909665099999984;2;-31;154;Houborg et al. (2023b);Experiment 1;Orientation
8;80;78;-2;1.30809299999964;2;15;155;Houborg et al. (2023b);Experiment 1;Orientation
8;43;43;0;2.00896530000318;2;37;156;Houborg et al. (2023b);Experiment 1;Orientation
8;137;126;-11;3.14256379999279;2;86;157;Houborg et al. (2023b);Experiment 1;Orientation
8;93;97;4;1.54285330000857;2;44;158;Houborg et al. (2023b);Experiment 1;Orientation
8;41;23;-18;2.60685700000613;2;52;159;Houborg et al. (2023b);Experiment 1;Orientation
8;17;21;4;1.22502060000261;2;24;160;Houborg et al. (2023b);Experiment 1;Orientation
8;85;82;-3;2.54259670000465;2;-68;161;Houborg et al. (2023b);Experiment 1;Orientation
8;97;93;-4;2.64269969999441;2;-12;162;Houborg et al. (2023b);Experiment 1;Orientation
8;85;90;5;2.91000030000578;2;12;163;Houborg et al. (2023b);Experiment 1;Orientation
8;111;104;-7;1.90876379999099;2;-26;164;Houborg et al. (2023b);Experiment 1;Orientation
8;54;51;-3;1.47531159999198;2;57;165;Houborg et al. (2023b);Experiment 1;Orientation
8;137;131;-6;3.55949739999778;2;-83;166;Houborg et al. (2023b);Experiment 1;Orientation
8;146;151;5;1.89280909999798;2;-9;167;Houborg et al. (2023b);Experiment 1;Orientation
8;167;169;2;2.52541810000548;2;-21;168;Houborg et al. (2023b);Experiment 1;Orientation
8;48;60;12;2.37572160000855;2;-61;169;Houborg et al. (2023b);Experiment 1;Orientation
8;169;175;6;2.30764400000044;2;59;170;Houborg et al. (2023b);Experiment 1;Orientation
8;0;0;0;0.974992100003874;2;-11;171;Houborg et al. (2023b);Experiment 1;Orientation
8;140;138;-2;1.95843669999158;2;40;172;Houborg et al. (2023b);Experiment 1;Orientation
8;95;89;-6;2.39238119999936;2;45;173;Houborg et al. (2023b);Experiment 1;Orientation
8;160;164;4;1.75899539999955;2;-65;174;Houborg et al. (2023b);Experiment 1;Orientation
8;125;129;4;1.30928760000097;2;35;175;Houborg et al. (2023b);Experiment 1;Orientation
8;142;133;-9;2.0421372000128;2;-17;176;Houborg et al. (2023b);Experiment 1;Orientation
8;16;19;3;2.30898729999899;2;-54;177;Houborg et al. (2023b);Experiment 1;Orientation
8;138;142;4;2.02429549999943;2;58;178;Houborg et al. (2023b);Experiment 1;Orientation
8;22;31;9;1.2761129999999;2;-64;179;Houborg et al. (2023b);Experiment 1;Orientation
8;22;24;2;1.04178280000633;2;0;180;Houborg et al. (2023b);Experiment 1;Orientation
8;160;164;4;2.99249070000951;2;42;181;Houborg et al. (2023b);Experiment 1;Orientation
8;115;104;-11;1.35816109999723;2;45;182;Houborg et al. (2023b);Experiment 1;Orientation
8;40;45;5;2.32296849999693;2;75;183;Houborg et al. (2023b);Experiment 1;Orientation
8;54;70;16;0.873622499988414;2;-14;184;Houborg et al. (2023b);Experiment 1;Orientation
8;164;168;4;1.51062510001066;2;70;185;Houborg et al. (2023b);Experiment 1;Orientation
8;50;60;10;2.99311590001162;2;-66;186;Houborg et al. (2023b);Experiment 1;Orientation
8;152;155;3;2.57623179999064;2;78;187;Houborg et al. (2023b);Experiment 1;Orientation
8;10;14;4;2.39156190000358;2;-38;188;Houborg et al. (2023b);Experiment 1;Orientation
8;87;85;-2;2.30917910000426;2;-77;189;Houborg et al. (2023b);Experiment 1;Orientation
8;51;58;7;1.87333430000581;2;36;190;Houborg et al. (2023b);Experiment 1;Orientation
8;21;29;8;3.07522959999915;2;30;191;Houborg et al. (2023b);Experiment 1;Orientation
8;160;166;6;1.25842600000033;2;41;192;Houborg et al. (2023b);Experiment 1;Orientation
8;4;3;-1;3.82497810000496;2;-24;193;Houborg et al. (2023b);Experiment 1;Orientation
8;68;77;9;1.62599210000189;2;-64;194;Houborg et al. (2023b);Experiment 1;Orientation
8;61;70;9;2.97672720000264;2;7;195;Houborg et al. (2023b);Experiment 1;Orientation
8;130;138;8;1.78987419999612;2;-69;196;Houborg et al. (2023b);Experiment 1;Orientation
8;118;105;-13;2.64360330000636;2;12;197;Houborg et al. (2023b);Experiment 1;Orientation
8;161;157;-4;1.8587414999929;2;-43;198;Houborg et al. (2023b);Experiment 1;Orientation
8;159;158;-1;1.32488899999589;2;2;199;Houborg et al. (2023b);Experiment 1;Orientation
8;21;28;7;1.55800570000429;2;-42;200;Houborg et al. (2023b);Experiment 1;Orientation
8;42;67;25;1.54090360000555;3;-21;201;Houborg et al. (2023b);Experiment 1;Orientation
8;135;122;-13;2.55883400001039;3;87;202;Houborg et al. (2023b);Experiment 1;Orientation
8;8;16;8;2.5432051000098;3;-53;203;Houborg et al. (2023b);Experiment 1;Orientation
8;28;26;-2;2.00933499999519;3;-20;204;Houborg et al. (2023b);Experiment 1;Orientation
8;35;37;2;1.97461730000214;3;-7;205;Houborg et al. (2023b);Experiment 1;Orientation
8;128;119;-9;1.97271220000403;3;87;206;Houborg et al. (2023b);Experiment 1;Orientation
8;118;112;-6;0.975316100011696;3;10;207;Houborg et al. (2023b);Experiment 1;Orientation
8;26;22;-4;1.22499699999753;3;-88;208;Houborg et al. (2023b);Experiment 1;Orientation
8;102;106;4;2.09179479999875;3;-76;209;Houborg et al. (2023b);Experiment 1;Orientation
8;83;81;-2;2.8590022999997;3;19;210;Houborg et al. (2023b);Experiment 1;Orientation
8;143;153;10;3.6244458000001;3;-60;211;Houborg et al. (2023b);Experiment 1;Orientation
8;158;159;1;2.48276170001191;3;-15;212;Houborg et al. (2023b);Experiment 1;Orientation
8;76;80;4;1.72424229999888;3;82;213;Houborg et al. (2023b);Experiment 1;Orientation
8;51;92;41;5.44543900000281;3;25;214;Houborg et al. (2023b);Experiment 1;Orientation
8;31;28;-3;1.7548867000005;3;20;215;Houborg et al. (2023b);Experiment 1;Orientation
8;135;126;-9;3.74273260000336;3;76;216;Houborg et al. (2023b);Experiment 1;Orientation
8;175;176;1;2.77698539999255;3;-40;217;Houborg et al. (2023b);Experiment 1;Orientation
8;121;112;-9;2.65895130000717;3;54;218;Houborg et al. (2023b);Experiment 1;Orientation
